System,Material,Surface,Molecule Group,Molecule,State,Dissociation,True_eV,Prediction_eV,Error_eV,Abs_error_eV
C2H5Cu48NO,Cu,110,amides,Acetamide,relaxed,tensor([False]),-0.6268707513809204,-0.5238221995246377,0.1030485518562827,0.1030485518562827
C3H6Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-2.9218966960906982,-2.804022015786927,0.11787468030377113,0.11787468030377113
CH2STi48,Ti,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-5.100362777709961,-5.019349051345017,0.08101372636494375,0.08101372636494375
C3H8Fe48O,Fe,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-0.6611555218696594,-0.5072923162396208,0.15386320563003864,0.15386320563003864
C2H4Ni48O,Ni,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-0.9430088400840759,-0.8190487297982845,0.12396011028579146,0.12396011028579146
C2H6Ni48S,Ni,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-1.1613447666168213,-1.117100598747483,0.04424416786933838,0.04424416786933838
C3H9NRh48,Rh,110,amines,Propan-2-amine,relaxed,tensor([False]),-1.3377056121826172,-1.336580112467221,0.0011254997153962165,0.0011254997153962165
C2H4OZn48,Zn,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-0.24644173681735992,-0.13421051419862096,0.11223122261873897,0.11223122261873897
C2H4Ag48O2,Ag,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.11293856799602509,-0.20024088704023768,-0.0873023190442126,0.0873023190442126
C2H5N,None,None,imines,N-methylmethanimine,relaxed,tensor([False]),0.0,-0.026147773478378156,-0.026147773478378156,0.026147773478378156
C2H5NPt48,Pt,110,imines,N-methylmethanimine,relaxed,tensor([False]),-1.3278546333312988,-1.3086236828640256,0.01923095046727319,0.01923095046727319
C2H5Cu48N,Cu,110,imines,Ethanimine,relaxed,tensor([False]),-0.8202930688858032,-0.8926697336661809,-0.07237666478037763,0.07237666478037763
C3H4Pd48,Pd,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-2.462979793548584,-2.5856197911269234,-0.12263999757833943,0.12263999757833943
CH3Cd48NO,Cd,110,oximes,Formaldoxime,relaxed,tensor([False]),-0.33454614877700806,-0.37973146901681787,-0.04518532023980981,0.04518532023980981
C3H6Ag48,Ag,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-0.3905602991580963,-0.4064478303377932,-0.01588753117969688,0.01588753117969688
CH2Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-0.9446554183959961,-0.7865563130424285,0.15809910535356764,0.15809910535356764
C2H7Au48N,Au,110,amines,Ethanamine,relaxed,tensor([False]),-0.7672175765037537,-0.7324191724054767,0.03479840409827695,0.03479840409827695
CH2O2Zn48,Zn,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.04718317836523056,-0.1017778532026341,-0.054594674837403545,0.054594674837403545
C3H7N,None,None,imines,Propan-2-imine,relaxed,tensor([False]),0.0,-0.1875175862269245,-0.1875175862269245,0.1875175862269245
C3H6Co48,Co,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.0607928037643433,-1.195044249082871,-0.13425144531852773,0.13425144531852773
C3H9N,None,None,amines,Trimethylamine,relaxed,tensor([False]),0.0,-0.1214459609692291,-0.1214459609692291,0.1214459609692291
C2H6Co48O,Co,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.2725449800491333,-0.21707084005556254,0.05547413999357076,0.05547413999357076
CH3Co48NO,Co,110,oximes,Formaldoxime,relaxed,tensor([False]),-0.9100916981697083,-0.7747619374621078,0.1353297607076005,0.1353297607076005
C2H6STi48,Ti,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-2.788662910461426,-2.8067950502429966,-0.0181321397815708,0.0181321397815708
C2H4Os48S,Os,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-3.2324376106262207,-3.2207012530303274,0.01173635759589331,0.01173635759589331
C2H6Cu48N2,Cu,110,amidines,Acetimidamide,relaxed,tensor([False]),-1.1152647733688354,-1.0919513200369506,0.023313453331884837,0.023313453331884837
C3H6Cu48,Cu,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-0.5337285399436951,-0.5054286709279836,0.028299869015711465,0.028299869015711465
C2H4Au48S,Au,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-1.244173526763916,-1.180042168247855,0.064131358516061,0.064131358516061
C3H8Ni48S,Ni,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-1.3809537887573242,-1.3814645197767987,-0.0005107310194745196,0.0005107310194745196
CH5NOs48,Os,110,amines,Methanamine,relaxed,tensor([False]),-1.503712773323059,-1.4564943739783747,0.047218399344684414,0.047218399344684414
CH2Ag48S,Ag,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-1.2691940069198608,-1.236416477898497,0.03277752902136388,0.03277752902136388
C2H2Au48,Au,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-0.19686181843280792,-0.24938295678704137,-0.05252113835423344,0.05252113835423344
C2H5Cd48N,Cd,110,imines,N-methylmethanimine,relaxed,tensor([False]),-0.41403988003730774,-0.4114132098158123,0.0026266702214954307,0.0026266702214954307
C2H4O2Pd48,Pd,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.24193263053894043,-0.29840786737719327,-0.05647523683825284,0.05647523683825284
C2H7NRh48,Rh,110,amines,Ethanamine,relaxed,tensor([False]),-1.2875066995620728,-1.3330297654478223,-0.0455230658857495,0.0455230658857495
CH4STi48,Ti,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-2.0571210384368896,-2.3904013095537096,-0.3332802711168199,0.3332802711168199
CH3Cu48N,Cu,110,imines,Methanimine,relaxed,tensor([False]),-0.6087998151779175,-0.5750274925098235,0.033772322668093935,0.033772322668093935
CH3NNi48O2,Ni,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.3852441608905792,-0.3990153957290836,-0.013771234838504398,0.013771234838504398
C2H6Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.2664470374584198,-0.28571715539883513,-0.019270117940415332,0.019270117940415332
CH2O3Pd48,Pd,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.5498600006103516,-0.4476402898451042,0.10221971076524738,0.10221971076524738
C2H6Ag48S,Ag,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-0.6767717003822327,-0.6423078594583913,0.03446384092384136,0.03446384092384136
CH2Au48O2,Au,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.055315081030130386,-0.11266917954391431,-0.057354098513783924,0.057354098513783924
C2H6Ag48S,Ag,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-0.5870661735534668,-0.5494176311475201,0.03764854240594673,0.03764854240594673
C2H6Pt48,Pt,110,alkanes_alkenes_alkynes,Ethane,relaxed,tensor([False]),-0.2513057589530945,-0.33955838597191246,-0.08825262701881798,0.08825262701881798
C2H6N2Pd48,Pd,110,amidines,Acetimidamide,relaxed,tensor([False]),-1.5279816389083862,-1.60698247064947,-0.07900083174108374,0.07900083174108374
C2H2Ir48,Ir,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-1.1731005907058716,-1.3558161312971144,-0.18271554059124284,0.18271554059124284
CH2O3Ti48,Ti,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-2.3812034130096436,-2.385835200678599,-0.004631787668955667,0.004631787668955667
CH4Ag48S,Ag,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-0.5232124328613281,-0.4552377341181284,0.06797469874319972,0.06797469874319972
C2H4Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-3.017883539199829,-3.0307287706389445,-0.012845231439115423,0.012845231439115423
C3H6,None,None,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),0.0,0.004610693496502449,0.004610693496502449,0.004610693496502449
C3H6Ru48,Ru,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.3349756002426147,-1.4029327016769848,-0.06795710143437006,0.06795710143437006
C3H6Pd48,Pd,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.1940234899520874,-0.9616217199457693,0.23240177000631812,0.23240177000631812
C2H6Cd48O,Cd,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.1800592541694641,-0.2109486143113486,-0.03088936014188448,0.03088936014188448
C2H6Ag48O,Ag,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.250980406999588,-0.28800112783174114,-0.03702072083215313,0.03702072083215313
CH2Ir48O3,Ir,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.5831424593925476,-0.5009002572369674,0.0822422021555802,0.0822422021555802
CH3Co48NO,Co,110,amides,Formamide,relaxed,tensor([False]),-0.6394932270050049,-0.6885102499055922,-0.04901702290058729,0.04901702290058729
C3H6Cd48S,Cd,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-0.6689408421516418,-0.7750714453321166,-0.10613060318047474,0.10613060318047474
C3H6Os48,Os,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.4178030490875244,-1.4901484851633722,-0.07234543607584776,0.07234543607584776
C2H5NORh48,Rh,110,amides,Acetamide,relaxed,tensor([False]),-0.8435784578323364,-0.9027280366012773,-0.05914957876894089,0.05914957876894089
C2H5NNi48,Ni,110,imines,Ethanimine,relaxed,tensor([False]),-1.2431210279464722,-1.2600151692275467,-0.01689414128107458,0.01689414128107458
C3H7Ag48N,Ag,110,imines,Propan-2-imine,relaxed,tensor([False]),-0.6647219061851501,-0.7339110009126664,-0.06918909472751622,0.06918909472751622
CH4Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.3168821334838867,-1.3469875405091862,-0.030105407025299513,0.030105407025299513
CH3NO2Zn48,Zn,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.09423062205314636,-0.24087032852393264,-0.14663970647078628,0.14663970647078628
C2H5NPd48,Pd,110,imines,Ethanimine,relaxed,tensor([False]),-1.1872860193252563,-1.3159763953139851,-0.1286903759887288,0.1286903759887288
C2H6STi48,Ti,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-2.686288356781006,-2.709078346625631,-0.022789989844625325,0.022789989844625325
C3H6Ti48,Ti,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-2.652033805847168,-3.149629134972443,-0.49759532912527504,0.49759532912527504
CH4N2Pt48,Pt,110,amidines,Formimidamide,relaxed,tensor([False]),-1.100265622138977,-1.084636532269923,0.01562908986905409,0.01562908986905409
CH4Ag48N2,Ag,110,amidines,Formimidamide,relaxed,tensor([False]),-0.7442153692245483,-0.6648914057098558,0.07932396351469251,0.07932396351469251
CH3NOPd48,Pd,110,amides,Formamide,relaxed,tensor([False]),-0.5038905143737793,-0.5548286973683751,-0.05093818299459585,0.05093818299459585
CH3NO2Pd48,Pd,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.34951722621917725,-0.42378686914987185,-0.0742696429306946,0.0742696429306946
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),0.0,0.09274547639115127,0.09274547639115127,0.09274547639115127
CH5Cd48N,Cd,110,amines,Methanamine,relaxed,tensor([False]),-0.46376585960388184,-0.46019226977606564,0.0035735898278161926,0.0035735898278161926
C3H8Pd48,Pd,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.416890025138855,-0.4219827787866208,-0.005092753647765846,0.005092753647765846
CH4Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.1855818033218384,-1.2540823947738637,-0.06850059145202536,0.06850059145202536
C2H6Ag48N2,Ag,110,amidines,Acetimidamide,relaxed,tensor([False]),-0.8261680603027344,-0.7908294666511999,0.03533859365153447,0.03533859365153447
C3H4Pt48,Pt,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-2.613020420074463,-2.438623949581931,0.17439647049253182,0.17439647049253182
