formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-0.48554784,-0.41550636,0.0669863,-0.54679954,-0.28421322,True,-0.07004148,train,tensor([False]),-1.045609
CH4Au48N2,Au,110,amidines,Formimidamide,relaxed,-0.79920304,-0.7727611,0.027342444,-0.8263523,-0.7191699,True,-0.026441932,train,tensor([False]),-0.9670654
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,relaxed,-0.79394776,-0.9416516,0.18752904,-1.3092085,-0.57409465,True,0.14770383,train,tensor([False]),0.78763175
C3H8O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.3618411,-1.4655566,0.08753593,-1.637127,-1.2939862,True,0.10371554,train,tensor([False]),1.1848339
C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.48126814,-0.4673071,0.07094243,-0.60635424,-0.32825992,True,-0.013961047,train,tensor([False]),-0.19679403
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.23268577,-0.3680436,0.15459095,-0.67104185,-0.06504533,True,0.13535783,train,tensor([False]),0.875587
CH3NO,None,None,oximes,Formaldoxime,relaxed,0.0,0.011339307,0.0147549985,-0.01758049,0.040259104,True,-0.011339307,train,tensor([False]),-0.7685061
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-0.83044094,-0.69820106,0.1217716,-0.9368734,-0.45952874,True,-0.13223988,train,tensor([False]),-1.0859666
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-2.3898268,-2.3480911,0.47944358,-3.2878006,-1.4083817,True,-0.04173565,train,tensor([True]),-0.08705018
CH5NO80Ti40,TiO2,110,amines,Methanamine,relaxed,-0.32528776,-0.22058398,0.23178466,-0.67488194,0.23371395,True,-0.104703784,train,tensor([False]),-0.4517287
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-1.8517106,-1.614183,0.29755992,-2.1974003,-1.0309656,True,-0.23752761,train,tensor([True]),-0.7982514
CH2O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.9530883,-0.9441859,0.12125192,-1.1818397,-0.7065321,True,-0.008902371,train,tensor([False]),-0.07342046
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-0.6961441,-0.7253395,0.209899,-1.1367415,-0.31393743,True,0.029195368,train,tensor([False]),0.13909246
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-1.6999273,-1.6629765,0.18269049,-2.02105,-1.3049031,True,-0.036950827,train,tensor([False]),-0.20225917
CH2Ag48O2,Ag,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-0.07689838,-0.085222006,0.01981792,-0.12406513,-0.04637888,True,0.008323625,train,tensor([False]),0.42000496
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-3.0597649,-2.8372283,0.122730374,-3.0777798,-2.5966768,True,-0.22253656,train,tensor([False]),-1.813215
C3H8Zn48,Zn,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.2598393,-0.25108576,0.0128540285,-0.27627966,-0.22589186,True,-0.008753538,train,tensor([False]),-0.6809957
CH5Cu48N,Cu,110,amines,Methanamine,relaxed,-0.86326474,-0.8501884,0.01818819,-0.8858372,-0.81453955,True,-0.013076365,train,tensor([False]),-0.7189481
C2H4Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-3.0178835,-3.0333366,0.043239668,-3.1180863,-2.948587,True,0.0154531,train,tensor([False]),0.35738248
C3H4Ti48,Ti,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-5.787326,-4.867769,0.6884456,-6.217122,-3.5184155,True,-0.9195571,train,tensor([False]),-1.3357004
C2H6N2,None,None,amidines,Acetimidamide,relaxed,0.0,0.0058226585,0.030168654,-0.053307906,0.06495322,True,-0.0058226585,train,tensor([False]),-0.1930036
C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,-0.5226708,-0.53941715,0.3882674,-1.3004212,0.22158694,True,0.016746342,train,tensor([False]),0.043130953
CH3NNi48O,Ni,110,oximes,Formaldoxime,relaxed,-1.0404863,-1.0353948,0.041230395,-1.1162064,-0.9545832,True,-0.005091548,train,tensor([False]),-0.123490155
CH4N2O80Ru40,RuO2,110,amidines,Formimidamide,relaxed,-0.39533588,-0.3955878,0.039207175,-0.47243387,-0.31874174,True,0.00025191903,train,tensor([False]),0.00642533
C2H5NO81Ti40,TiO2,110,amides,Acetamide,relaxed,-1.5667708,-1.512214,0.1112881,-1.7303386,-1.2940893,True,-0.054556847,train,tensor([False]),-0.49023074
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,-0.3384558,-0.38442957,0.100730434,-0.58186126,-0.18699792,True,0.045973778,train,tensor([False]),0.45640406
C2H4O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,-0.6822512,-0.6329061,0.14960632,-0.92613447,-0.3396777,True,-0.049345136,train,tensor([False]),-0.32983324
C2H5NO80Ru40,RuO2,110,imines,Ethanimine,relaxed,-0.68181294,-0.6467223,0.12889697,-0.8993604,-0.39408424,True,-0.035090625,train,tensor([False]),-0.27223778
CH4N2Ni48,Ni,110,amidines,Formimidamide,relaxed,-1.3164933,-1.3372374,0.049012132,-1.4333011,-1.2411736,True,0.020744085,train,tensor([False]),0.42324388
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.2317934,-1.0770612,0.25945202,-1.5855871,-0.5685352,True,-0.15473223,train,tensor([False]),-0.5963809
C3H8Au48O,Au,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.45594865,-0.44798464,0.0112390425,-0.47001317,-0.4259561,True,-0.007964015,train,tensor([False]),-0.7086026
C2H5NO81Ti40,TiO2,110,amides,Acetamide,relaxed,-0.5311122,-0.36469352,0.06912428,-0.50017715,-0.22920993,False,-0.16641867,train,tensor([False]),-2.4075284
C2H5NO80Ti40,TiO2,110,imines,Ethanimine,relaxed,-1.4557021,-1.4601842,0.07275716,-1.6027882,-1.3175802,True,0.00448215,train,tensor([False]),0.061604246
CH4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.1114104,-1.125724,0.103274815,-1.3281426,-0.92330533,True,0.014313579,train,tensor([False]),0.138597
CH2Ni48O2,Ni,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-0.23153599,-0.21998411,0.02697546,-0.27285603,-0.16711222,True,-0.011551872,train,tensor([False]),-0.42823634
CH2O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,0.7200591,-0.12771583,0.30736208,-0.7301455,0.47471386,False,0.8477749,train,tensor([False]),2.7582288
C2H5NO80Ti40,TiO2,110,imines,N-methylmethanimine,relaxed,-1.4316818,-1.4041853,0.07686458,-1.5548398,-1.2535307,True,-0.027496457,train,tensor([False]),-0.35772598
C3H6O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,-0.9328579,-0.69103616,0.08967697,-0.86680305,-0.5152693,False,-0.2418217,train,tensor([False]),-2.6965866
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.9194198,-0.5925917,0.22564383,-1.0348536,-0.1503298,True,-0.32682812,train,tensor([False]),-1.4484248
C2H4Cd48O,Cd,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-0.230667,-0.19556183,0.01608296,-0.22708443,-0.16403922,False,-0.03510517,train,tensor([False]),-2.1827555
CH2Ag48O3,Ag,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.31383047,-0.23059207,0.045934767,-0.32062423,-0.14055993,True,-0.08323839,train,tensor([False]),-1.8121
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-1.5168205,-1.6071626,0.24960046,-2.0963795,-1.1179457,True,0.090342045,train,tensor([False]),0.36194664
C3H6Co48O,Co,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.18669587,-0.17754096,0.019602528,-0.21596192,-0.13912,True,-0.009154916,train,tensor([False]),-0.4670273
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-0.4217198,-0.38936812,0.28779972,-0.95345557,0.17471933,True,-0.032351673,train,tensor([False]),-0.112410374
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-2.3449688,-2.123128,0.16990907,-2.4561498,-1.7901062,True,-0.22184086,train,tensor([False]),-1.3056445
C2H6O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-1.2099928,-1.2181339,0.10341101,-1.4208195,-1.0154483,True,0.00814116,train,tensor([False]),0.07872624
