formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-2.6509638,-2.769157,0.20044976,-3.1620386,-2.3762753,True,0.11819315,train,tensor([True]),0.5896397
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.18160242,-0.21202517,0.07080219,-0.35079747,-0.07325287,True,0.030422747,train,tensor([False]),0.42968652
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.2852226,-1.3667328,0.15236275,-1.6653638,-1.0681019,True,0.081510186,train,tensor([False]),0.5349745
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.3526405,-0.44729334,0.10591104,-0.654879,-0.23970771,True,0.09465283,train,tensor([False]),0.8937013
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-2.0997453,-2.5359714,0.26629862,-3.0579166,-2.0140262,True,0.43622613,train,tensor([True]),1.6381088
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-0.48786825,-0.46805602,0.10025544,-0.6645567,-0.27155536,True,-0.019812226,train,tensor([False]),-0.19761747
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,-1.6991528,-1.7166182,0.11805997,-1.9480157,-1.4852207,True,0.017465353,train,tensor([False]),0.14793628
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,-0.3645103,-0.47233343,0.046598185,-0.56366587,-0.381001,False,0.10782313,train,tensor([False]),2.3138912
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-2.4917662,-2.3751295,0.32116377,-3.0046105,-1.7456484,True,-0.11663675,train,tensor([False]),-0.36316907
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,relaxed,-0.48908833,-0.43779486,0.06964945,-0.5743078,-0.30128193,True,-0.051293463,train,tensor([False]),-0.7364518
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.18295628,-0.27673006,0.070977755,-0.41584647,-0.13761365,True,0.09377378,train,tensor([False]),1.3211714
C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,-2.6686866,-2.9674308,0.18168813,-3.3235395,-2.6113222,True,0.2987442,train,tensor([False]),1.6442692
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,-3.1683762,-3.1365213,0.26641032,-3.6586857,-2.614357,True,-0.031854868,train,tensor([True]),-0.119570695
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-1.6320947,-1.3224605,0.3554519,-2.0191462,-0.6257748,True,-0.3096342,train,tensor([False]),-0.8711001
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-1.5120214,-1.3813998,0.2164715,-1.8056839,-0.95711565,True,-0.13062167,train,tensor([False]),-0.6034128
C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.23423661,-0.21789598,0.08285146,-0.38028485,-0.05550711,True,-0.016340628,train,tensor([False]),-0.197228
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,relaxed,-0.52469885,-0.45861375,0.07209025,-0.5999106,-0.31731686,True,-0.0660851,train,tensor([False]),-0.9166995
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.5394167,-0.582923,0.10043316,-0.779772,-0.386074,True,0.043506324,train,tensor([False]),0.43318683
CH5NO80Ru40,RuO2,110,amines,Methanamine,relaxed,-2.015036,-1.8636205,0.11322473,-2.085541,-1.6417,True,-0.15141559,train,tensor([False]),-1.3373014
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-0.48616594,-0.6312279,0.27660647,-1.1733766,-0.0890792,True,0.14506197,train,tensor([False]),0.5244345
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-0.48171452,-0.40528286,0.18688552,-0.7715785,-0.03898722,True,-0.07643166,train,tensor([False]),-0.40897584
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.2458549,-1.104445,0.2606796,-1.615377,-0.59351295,True,-0.14140987,train,tensor([False]),-0.5424662
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.8478002,-0.77949184,0.08781882,-0.9516167,-0.607367,True,-0.06830835,train,tensor([False]),-0.77783275
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-2.1278255,-2.0834434,0.35678363,-2.7827394,-1.3841474,True,-0.044382095,train,tensor([False]),-0.12439499
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,-0.3849923,-0.47282147,0.106091574,-0.680761,-0.26488197,True,0.08782917,train,tensor([False]),0.8278619
CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-0.28641677,-0.23029089,0.07252167,-0.37243336,-0.088148415,True,-0.05612588,train,tensor([False]),-0.77391875
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-1.8413459,-1.7182541,0.10902251,-1.9319382,-1.50457,True,-0.12309182,train,tensor([True]),-1.1290495
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.0674193,-1.2091461,0.19319475,-1.5878079,-0.8304844,True,0.14172685,train,tensor([False]),0.7335958
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-2.188802,-2.1003616,0.08471368,-2.2664003,-1.9343227,True,-0.08844042,train,tensor([False]),-1.0439922
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-1.7551279,-1.692241,0.11102194,-1.9098439,-1.474638,True,-0.06288695,train,tensor([False]),-0.5664371
C2H5NO80Ru40,RuO2,110,imines,Ethanimine,relaxed,-1.93214,-1.9644675,0.105620585,-2.171484,-1.7574512,True,0.032327533,train,tensor([False]),0.30607226
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.8394818,-1.1378627,0.26207107,-1.6515219,-0.6242034,True,0.2983809,train,tensor([False]),1.1385496
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,-2.2155643,-2.1531672,0.09253239,-2.3345308,-1.9718038,True,-0.062397003,train,tensor([False]),-0.67432606
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-2.08325,-2.2720113,0.22104843,-2.7052662,-1.8387563,True,0.18876123,train,tensor([False]),0.8539361
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.35462096,-0.2898072,0.087855734,-0.46200442,-0.11760996,True,-0.06481376,train,tensor([False]),-0.73772943
C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,-0.42302877,-0.64949477,0.20186506,-1.0451503,-0.25383922,True,0.226466,train,tensor([False]),1.1218683
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-0.31471437,-0.34086835,0.0991647,-0.5352312,-0.14650553,True,0.026153982,train,tensor([False]),0.26374286
C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.23073086,-0.24222076,0.0836325,-0.40614045,-0.07830106,True,0.011489898,train,tensor([False]),0.13738556
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-1.3411883,-1.2851586,0.13384044,-1.547486,-1.0228313,True,-0.056029677,train,tensor([False]),-0.4186304
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-3.2658553,-3.1788652,0.176644,-3.5250874,-2.832643,True,-0.08699012,train,tensor([True]),-0.49246007
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.72903347,-0.57456243,0.09208645,-0.75505185,-0.39407298,True,-0.15447104,train,tensor([False]),-1.6774567
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-1.9989017,-1.9890058,0.2445716,-2.4683661,-1.5096455,True,-0.009895921,train,tensor([False]),-0.040462267
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-1.0213536,-1.2736872,0.27052116,-1.8039087,-0.7434658,True,0.25233364,train,tensor([False]),0.9327686
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-3.6278195,-3.5948288,0.16615902,-3.9205005,-3.2691572,True,-0.032990694,train,tensor([True]),-0.19854893
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,-0.4818277,-0.4411713,0.03694473,-0.51358294,-0.36875963,True,-0.040656418,train,tensor([False]),-1.100466
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,-0.4265436,-0.40518606,0.1112546,-0.62324506,-0.18712704,True,-0.021357536,train,tensor([False]),-0.19196992
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-1.1366098,-1.0217294,0.2514845,-1.514639,-0.5288197,True,-0.11488044,train,tensor([False]),-0.45680922
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.30626827,-0.28734004,0.045563586,-0.37664467,-0.19803542,True,-0.01892823,train,tensor([False]),-0.4154245
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.6903308,-0.83447,0.08581463,-1.0026667,-0.6662733,True,0.14413917,train,tensor([False]),1.6796572
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,-0.7329444,-1.0093673,0.28792486,-1.5737001,-0.44503462,True,0.27642292,train,tensor([False]),0.9600523
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-1.6999273,-1.6197772,0.2765696,-2.1618536,-1.0777009,True,-0.08015013,train,tensor([False]),-0.2898009
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-1.5352437,-1.3064504,0.21684411,-1.7314649,-0.8814359,True,-0.22879338,train,tensor([False]),-1.0551053
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-0.42198026,-0.3206303,0.32594055,-0.9594738,0.31821316,True,-0.10134995,train,tensor([False]),-0.31094614
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-2.1629596,-2.2235937,0.19877005,-2.613183,-1.8340044,True,0.060634136,train,tensor([False]),0.30504665
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-3.1734622,-2.787868,0.37226593,-3.5175092,-2.0582268,True,-0.38559413,train,tensor([False]),-1.0358028
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-1.6803143,-1.7916477,0.1321625,-2.0506861,-1.5326092,True,0.11133337,train,tensor([False]),0.84239763
CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,relaxed,-0.27665544,-0.27249825,0.061269283,-0.39258605,-0.15241045,True,-0.0041571856,train,tensor([False]),-0.06785106
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.18968032,-0.35453415,0.09681172,-0.5442851,-0.16478318,True,0.16485383,train,tensor([False]),1.7028292
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-1.2960935,-1.2834948,0.14220846,-1.5622234,-1.0047662,True,-0.012598634,train,tensor([False]),-0.088592716
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-1.7172631,-1.6616764,0.11930261,-1.8955095,-1.4278433,True,-0.055586696,train,tensor([False]),-0.46593025
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.92352736,-0.8098525,0.07662677,-0.9600409,-0.65966403,True,-0.11367488,train,tensor([False]),-1.4834878
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-3.477344,-3.4523754,0.14529617,-3.737156,-3.167595,True,-0.024968624,train,tensor([True]),-0.1718464
