formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH2Fe48S,Fe,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-3.2538362,-3.3682826,0.7218251,-4.78306,-1.9535053,True,0.1144464,train,tensor([False]),0.15855142
C2H2Cd48,Cd,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-0.11241978,-0.1122002,0.7218251,-1.5269775,1.302577,True,-0.00021957606,train,tensor([False]),-0.00030419565
CH2Ni48O,Ni,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-1.051538,-0.88670075,0.7218251,-2.301478,0.5280765,True,-0.16483724,train,tensor([False]),-0.22836174
C2H6Cu48O,Cu,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.25964883,-0.22387707,0.7218251,-1.6386544,1.1909002,True,-0.035771757,train,tensor([False]),-0.049557373
CH3NO,None,None,oximes,Formaldoxime,relaxed,0.0,-0.1226604,0.7218251,-1.5374377,1.2921169,True,0.1226604,train,tensor([False]),0.1699309
C3H4Ru48,Ru,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-2.7260337,-2.8299484,0.7218251,-4.2447257,-1.4151711,True,0.10391474,train,tensor([False]),0.1439611
C2H6S,None,None,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,0.0,-0.012575746,0.7218251,-1.427353,1.4022015,True,0.012575746,train,tensor([False]),0.01742215
CH3NO2,None,None,carbamate-esters,Carbamic-acid,relaxed,0.0,-0.07230121,0.7218251,-1.4870784,1.3424761,True,0.07230121,train,tensor([False]),0.10016444
C2H6OOs48,Os,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.21330172,-0.29274124,0.7218251,-1.7075186,1.122036,True,0.07943952,train,tensor([False]),0.110053696
CH2O3Pt48,Pt,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.47095117,-0.33014482,0.7218251,-1.7449222,1.0846324,True,-0.14080635,train,tensor([False]),-0.1950699
C2H4Co48S,Co,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-2.6597688,-2.6621203,0.7218251,-4.0768976,-1.2473431,True,0.0023515224,train,tensor([False]),0.0032577454
C3H6OPd48,Pd,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.3553177,-0.35558403,0.7218251,-1.7703613,1.0591933,True,0.00026631355,train,tensor([False]),0.0003689447
CH2SZn48,Zn,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.3710232,-1.3635912,0.7218251,-2.7783685,0.051186085,True,-0.007431984,train,tensor([False]),-0.010296101
C3H6Cd48O,Cd,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.21389557,0.031995893,0.7218251,-1.3827814,1.4467732,True,-0.24589147,train,tensor([False]),-0.3406524
C2H4O2Zn48,Zn,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.05846521,-0.13463742,0.7218251,-1.5494146,1.2801399,True,0.0761722,train,tensor([False]),0.10552723
C2H5Ag48NO,Ag,110,amides,Acetamide,relaxed,-0.49106082,-0.3698715,0.7218251,-1.7846488,1.0449058,True,-0.121189326,train,tensor([False]),-0.16789292
C3H8S,None,None,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,0.0,-0.011828899,0.7218251,-1.4266062,1.4029484,True,0.011828899,train,tensor([False]),0.016387487
CH2ORh48,Rh,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.8884345,-0.8636557,0.7218251,-2.2784328,0.5511216,True,-0.024778843,train,tensor([False]),-0.034328043
CH3Cu48NO2,Cu,110,carbamate-esters,Carbamic-acid,relaxed,-0.23025899,-0.36053568,0.7218251,-1.7753129,1.0542417,True,0.1302767,train,tensor([False]),0.18048236
C3H8Cd48O,Cd,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.3344827,-0.2607659,0.7218251,-1.6755432,1.1540114,True,-0.07371679,train,tensor([False]),-0.102125555
C2H4Au48O,Au,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-0.2828045,-0.2736951,0.7218251,-1.6884724,1.1410822,True,-0.009109378,train,tensor([False]),-0.012619924
C2H5NZn48,Zn,110,imines,Ethanimine,relaxed,-0.0694961,-0.3670715,0.7218251,-1.7818488,1.0477058,True,0.2975754,train,tensor([False]),0.41225415
C3H8Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-1.3738537,-1.517978,0.7218251,-2.9327552,-0.103200674,True,0.14412427,train,tensor([False]),0.19966647
C3H8Co48O,Co,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.60845965,-0.47754577,0.7218251,-1.892323,0.93723154,True,-0.13091388,train,tensor([False]),-0.1813651
C2H6N2Pt48,Pt,110,amidines,Acetimidamide,relaxed,-1.7006757,-1.6237557,0.7218251,-3.038533,-0.20897841,True,-0.07692003,train,tensor([False]),-0.106563255
C2H5Au48N,Au,110,imines,Ethanimine,relaxed,-0.57913476,-0.6405378,0.7218251,-2.055315,0.7742395,True,0.061403036,train,tensor([False]),0.08506636
C2H4Au48S,Au,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-1.2441735,-1.3068724,0.7218251,-2.7216496,0.10790491,True,0.06269884,train,tensor([False]),0.086861536
C2H6Au48O,Au,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.27884695,-0.16580206,0.7218251,-1.5805793,1.2489753,True,-0.11304489,train,tensor([False]),-0.1566098
C2H6Cu48N2,Cu,110,amidines,Acetimidamide,relaxed,-1.1152648,-1.0708377,0.7218251,-2.485615,0.34393954,True,-0.044427037,train,tensor([False]),-0.0615482
CH3Co48NO,Co,110,amides,Formamide,relaxed,-0.6394932,-0.87335324,0.7218251,-2.2881305,0.54142404,True,0.23386002,train,tensor([False]),0.32398432
C3H8Rh48,Rh,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.36439773,-0.52720875,0.7218251,-1.9419861,0.88756853,True,0.16281101,train,tensor([False]),0.22555465
CH3Ir48NO,Ir,110,oximes,Formaldoxime,relaxed,-1.1592082,-0.9812624,0.7218251,-2.3960397,0.4335149,True,-0.1779458,train,tensor([False]),-0.24652202
C2H6N2Ru48,Ru,110,amidines,Acetimidamide,relaxed,-1.5792005,-1.7079376,0.7218251,-3.122715,-0.29316032,True,0.12873709,train,tensor([False]),0.17834942
C2H5NPt48,Pt,110,imines,Ethanimine,relaxed,-1.2595224,-1.3183548,0.7218251,-2.7331321,0.096422434,True,0.058832407,train,tensor([False]),0.08150507
C3H8Au48S,Au,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.73791707,-0.58664984,0.7218251,-2.0014272,0.82812744,True,-0.15126723,train,tensor([False]),-0.20956215
C2H7NOs48,Os,110,amines,Ethanamine,relaxed,-1.5245483,-1.3893899,0.7218251,-2.8041673,0.025387406,True,-0.13515842,train,tensor([False]),-0.18724538
CH4Co48S,Co,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.0308428,-1.2736924,0.7218251,-2.6884696,0.14108491,True,0.24284959,train,tensor([False]),0.33643827
C2H6O,None,None,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,0.0,0.023872256,0.7218251,-1.390905,1.4386495,True,-0.023872256,train,tensor([False]),-0.033072077
