formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,relaxed,-0.46863225,-1.1592747,0.36537665,-1.875413,-0.44313645,True,0.6906425,train,tensor([False]),1.8902206
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-0.36347976,-0.3077054,0.08569982,-0.47567707,-0.13973375,True,-0.05577436,train,tensor([False]),-0.6508107
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,-0.4174712,-0.5421523,0.09494625,-0.7282469,-0.35605764,True,0.124681085,train,tensor([False]),1.3131754
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-1.5352437,-1.0240132,0.3527423,-1.7153881,-0.3326382,True,-0.5112306,train,tensor([False]),-1.4493033
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.23268577,-0.37283432,0.23382379,-0.83112895,0.085460305,True,0.14014855,train,tensor([False]),0.5993768
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,-2.7892,-2.7466319,0.23014797,-3.197722,-2.2955418,True,-0.042568207,train,tensor([False]),-0.18496016
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-1.4285918,-1.3608489,0.17946184,-1.7125942,-1.0091037,True,-0.067742944,train,tensor([False]),-0.37747827
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.0674193,-1.1340342,0.29593217,-1.7140613,-0.5540071,True,0.066614866,train,tensor([False]),0.2251018
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-0.31471437,-0.36810565,0.098903924,-0.56195736,-0.17425396,True,0.053391278,train,tensor([False]),0.53982973
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.50492525,-0.6709301,0.26391873,-1.1882107,-0.15364939,True,0.16600484,train,tensor([False]),0.6289998
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-3.3825548,-3.6512473,0.27054435,-4.1815143,-3.1209803,True,0.2686925,train,tensor([True]),0.99315506
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-1.8624403,-1.8767582,0.36744723,-2.5969548,-1.1565616,True,0.01431787,train,tensor([False]),0.038965788
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-0.62338907,-1.0657153,0.25396192,-1.5634806,-0.56794995,True,0.44232625,train,tensor([False]),1.741703
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,-1.5487318,-1.8218311,0.13909833,-2.0944638,-1.5491984,False,0.2730993,train,tensor([False]),1.9633542
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,-0.14012963,-0.13389719,0.07727213,-0.28535056,0.01755619,True,-0.0062324405,train,tensor([False]),-0.08065573
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-2.4099143,-2.2041066,0.40941,-3.0065503,-1.401663,True,-0.20580769,train,tensor([True]),-0.50269336
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-1.6320947,-1.3830163,0.39487743,-2.1569762,-0.6090566,True,-0.2490784,train,tensor([False]),-0.63077396
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,-1.3276253,-1.2439846,0.17841054,-1.5936693,-0.89429986,True,-0.083640695,train,tensor([False]),-0.46881026
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.9465513,-2.0618603,0.32063055,-2.6902962,-1.4334245,True,0.115309,train,tensor([False]),0.359632
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-3.477344,-3.4486368,0.30133414,-4.039252,-2.8580217,True,-0.028707266,train,tensor([True]),-0.09526722
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-1.5916978,-1.5061308,0.14413895,-1.7886431,-1.2236185,True,-0.085567,train,tensor([False]),-0.5936425
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-3.142078,-3.1924608,0.35816982,-3.8944736,-2.490448,True,0.050382853,train,tensor([True]),0.1406675
CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-0.38897124,-0.6494038,0.17063528,-0.9838489,-0.31495866,True,0.26043257,train,tensor([False]),1.5262527
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-3.1431918,-3.4605784,0.29129517,-4.031517,-2.8896399,True,0.31738663,train,tensor([True]),1.0895705
C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,-1.9644679,-2.172152,0.097358376,-2.3629744,-1.9813297,False,0.20768416,train,tensor([False]),2.1331925
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,relaxed,-1.3731778,-0.7556373,0.29287916,-1.3296804,-0.18159413,False,-0.6175405,train,tensor([False]),-2.1085162
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-0.5583836,-0.46093428,0.1406803,-0.73666763,-0.1852009,True,-0.0974493,train,tensor([False]),-0.69270045
