System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-0.8355314853433811,-0.0009954693559848238,0.0009954693559848238
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.7152748980442993,-0.30405244015855715,0.30405244015855715
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.5459027813462853,-0.4234338329820275,0.4234338329820275
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-1.0246363853996172,-0.14820223804167654,0.14820223804167654
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.8520263050122594,-0.16708942394689075,0.16708942394689075
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.3934638083301252,-0.21050753000599798,0.21050753000599798
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-2.0350864439210454,-0.1823195724687139,0.1823195724687139
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.5259365905795903,0.2543274293865352,0.2543274293865352
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.3432883683613,0.17985468469350963,0.17985468469350963
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-1.139258837370562,-0.5056889411494012,0.5056889411494012
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-1.7297779967695988,0.3986051628678524,0.3986051628678524
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.4181809416586475,0.06364676443990902,0.06364676443990902
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.5023731017312798,0.08614253757383494,0.08614253757383494
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.691099830370149,0.3686650316903979,0.3686650316903979
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-2.0049412425241826,-0.13677634555915574,0.13677634555915574
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.0696757883006285,0.05703343449295062,0.05703343449295062
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.8000207619152206,-0.2146884278736252,0.2146884278736252
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.14195058585301,-0.08597324134007067,0.08597324134007067
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.622145676279615,0.003257012700487394,0.003257012700487394
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.470672607421875,-2.5475905393959692,-0.07691793197409424,0.07691793197409424
