formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,relaxed,-0.46863225,-0.94510853,0.39660847,-1.7224612,-0.1677559,True,0.47647628,train,tensor([False]),1.2013769
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-0.36347976,-0.3096509,0.08044322,-0.4673196,-0.15198219,True,-0.053828865,train,tensor([False]),-0.6691536
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,-0.4174712,-0.55895454,0.09104622,-0.7374051,-0.38050395,True,0.14148334,train,tensor([False]),1.5539726
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-1.5352437,-1.0835003,0.3942521,-1.8562343,-0.31076616,True,-0.45174348,train,tensor([False]),-1.145824
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.23268577,-0.3268671,0.23685838,-0.79110956,0.13737532,True,0.09418133,train,tensor([False]),0.39762717
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,-2.7892,-2.7883816,0.14617282,-3.0748804,-2.5018828,True,-0.000818491,train,tensor([False]),-0.0055994745
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-1.4285918,-1.3355832,0.17253093,-1.6737438,-0.9974226,True,-0.09300864,train,tensor([False]),-0.53908384
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.0674193,-1.2133447,0.30751175,-1.8160677,-0.61062163,True,0.1459254,train,tensor([False]),0.47453603
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-0.31471437,-0.36310744,0.0938265,-0.5470074,-0.17920749,True,0.04839307,train,tensor([False]),0.51577187
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.50492525,-0.52282333,0.28284678,-1.077203,0.031556368,True,0.017898083,train,tensor([False]),0.06327837
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-3.3825548,-3.5703807,0.26334587,-4.086539,-3.0542228,True,0.18782592,train,tensor([True]),0.71322906
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-1.8624403,-1.8333883,0.31647918,-2.4536877,-1.2130891,True,-0.02905202,train,tensor([False]),-0.09179757
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-0.62338907,-1.1495275,0.27097327,-1.6806352,-0.61841995,True,0.5261385,train,tensor([False]),1.941662
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,-1.5487318,-1.8689705,0.12777683,-2.1194131,-1.6185279,False,0.3202387,train,tensor([False]),2.5062346
