formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H9N,None,None,amines,Trimethylamine,initial,0.0,0.00042414665,0.008050908,-0.015355634,0.016203927,True,-0.00042414665,train,tensor([False]),-0.05268308
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.0674193,-1.1276674,0.20883906,-1.536992,-0.7183429,True,0.060248137,train,tensor([False]),0.28849074
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-2.5745344,-2.5702436,0.0416315,-2.6518414,-2.4886458,True,-0.004290819,train,tensor([False]),-0.103066646
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,initial,-0.24069108,-0.23826933,0.032901667,-0.3027566,-0.17378205,True,-0.0024217516,train,tensor([False]),-0.07360574
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,initial,-0.8205998,-0.45513558,0.23302937,-0.91187316,0.001601994,True,-0.3654642,train,tensor([False]),-1.5683182
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,initial,-2.5044348,-1.5879257,0.59520304,-2.7545238,-0.4213277,True,-0.91650915,train,tensor([False]),-1.539826
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.39471167,-0.33286,0.048281707,-0.42749214,-0.23822784,True,-0.06185168,train,tensor([False]),-1.2810583
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,initial,-1.8343639,-1.808125,0.068109065,-1.9416188,-1.6746312,True,-0.026238918,train,tensor([False]),-0.38524854
C2H6O,None,None,alcohols_aldehydes_ketones_ethers,Methoxymethane,initial,0.0,0.004901886,0.010591607,-0.015857663,0.025661435,True,-0.004901886,train,tensor([False]),-0.46280855
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,-2.45996,-2.2834275,0.1153744,-2.5095613,-2.0572937,True,-0.1765325,train,tensor([True]),-1.5300839
