Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.7338586566517793,0.6745441771215863,0.6896615177912164,0.9231405822982589,0.8563710887873958,0.8686661518990683,0.0001
2,0.7173181156152413,0.6853272351953719,0.7104589017010732,0.8928223244700975,1.0281265577558745,1.0569118432464495,0.0001
3,0.6777668821769504,0.6033275938696332,0.6232190663806237,0.8478407101826809,0.8314412576362307,0.8411556846321269,0.0001
4,0.6388294034313827,0.5788689802090327,0.5945759749994045,0.7751316389483659,0.7181583102316667,0.7149238344022655,0.0001
5,0.590075140087816,0.581022827161683,0.5565601591449166,0.7203539915917337,0.641703449602166,0.6494685805620818,0.0001
6,0.6433417832695256,0.5348356862862905,0.5413999075673599,0.7743535650380473,0.6865534648405635,0.6795715086317745,0.0001
7,0.5594981364914626,0.5383235812187195,0.5492687806850527,0.6874273067070674,0.666684654749782,0.6599573283706521,0.0001
8,0.506979885398973,0.45795298947228325,0.4341408383970892,0.6299616560378161,0.5528452261723061,0.5407874392012259,0.0001
9,0.47524556990454797,0.44819138447443646,0.44062605302923646,0.6082937918598854,0.6306359586656742,0.6263133449074091,0.0001
10,0.4930793885975064,0.4047570642497804,0.39794241177495765,0.6165448259766821,0.5660303046887335,0.5548625050525089,0.0001
11,0.4360046038686476,0.4064895146422916,0.39859492438180105,0.5448005701800039,0.5668461892154188,0.556377273632234,0.0001
12,0.4381693653092634,0.39337040070030427,0.3982383133226986,0.5547167674719797,0.4915563337503517,0.4820986832527939,0.0001
13,0.4216483517965502,0.38448608418305713,0.3733077198786187,0.5534998449264394,0.5099882707727116,0.5021843974182302,0.0001
14,0.40932877010103574,0.3888839648829566,0.4003919093035655,0.5122923170114153,0.5313222845138884,0.521099307928224,0.0001
15,0.39269580195292525,0.35534513162242043,0.35136497394548477,0.5005346323162593,0.4782244933078342,0.471333602395736,0.0001
16,0.369386148182134,0.3523937265078227,0.349853901082215,0.4789073480436093,0.4432721311107248,0.43961448293040667,0.0001
17,0.369763364530619,0.3430647485786014,0.3506105818399569,0.4623653664788788,0.5661859968249155,0.568047128727153,0.0001
18,0.3743721080402497,0.3686150213082631,0.34523194010664776,0.49226666026328353,0.44688231989347127,0.44539337151248043,0.0001
19,0.33906718019807275,0.316259225209554,0.3239577290073089,0.42750181010138794,0.4498150220242432,0.43641624407822077,0.0001
20,0.3440604678687414,0.33339715417888427,0.32195699339544315,0.44695462975770833,0.4006060285679937,0.39168811110869695,0.0001
21,0.31648118779073786,0.3067806056804127,0.31425840181756104,0.41384074586324265,0.41177455694319715,0.40266720478819823,0.0001
22,0.31799462882822127,0.34156492352485657,0.3599124046152892,0.4069057019217401,0.4333015175735954,0.4286026891230596,0.0001
23,0.31685119041388266,0.332126463452975,0.32789355620274563,0.40988602293624543,0.40533913352160794,0.39787348027829583,0.0001
24,0.3080743556973508,0.31486617608202827,0.2987409535185385,0.40736719241293023,0.3504575377564055,0.3367426183634634,0.0001
25,0.29540039087227676,0.2787402073542277,0.2887455146071803,0.38670701048648737,0.3530572555276138,0.3437115604075219,0.0001
26,0.2942848649353109,0.3010499667790201,0.2934938058620546,0.3820658960606343,0.3357435242356337,0.3279152503638569,0.0001
27,0.30079811450075294,0.29576226158274543,0.28745862665076705,0.3922568705312606,0.37721481147052205,0.37183270680403047,0.0001
