formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.043695,0.25279737,0.1291312,-3.296792,-2.790598,True,1.9576784
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.749367,-0.38420844,1.1527199,-4.008698,0.509964,True,-0.33330598
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.0791063,-0.66217303,0.9255306,-3.8931465,-0.26506627,True,-0.7154523
C2H5N,None,None,imines,Ethanimine,0.0,0.0007369518,-0.0007369518,0.002190709,-0.0035568383,0.005030742,True,-0.33639875
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.3192428,-0.76023686,0.48222172,-2.2643974,-0.37408823,True,-1.5765297
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.49734867,0.30985194,0.18182586,-0.85372734,-0.14096996,True,1.7041137
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.265118,0.43640256,0.98402774,-4.1938124,-0.33642352,True,0.44348603
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.8753704,0.56603134,0.41591915,-2.690572,-1.0601687,True,1.3609167
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.942821,-1.242893,0.82255685,-2.5550325,0.66939044,True,-1.5110116
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.4537778,-1.8839476,1.5468535,-4.485611,1.5780551,True,-1.2179224
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7883209,0.26362205,0.75409746,-2.266352,0.68971014,True,0.34958616
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.6077569,0.21916085,0.25019476,-1.0981387,-0.117375165,True,0.875961
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.71674186,0.6418532,0.7610287,-2.208358,0.7748744,True,0.8434021
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0485277,0.20904595,0.51727825,-2.0623932,-0.034662366,True,0.40412667
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.68844056,0.43047133,1.1384081,-2.9197204,1.5428393,True,0.37813446
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7340485,-0.37349617,0.36164075,-2.4428644,-1.0252326,True,-1.0327823
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3361112,0.14828157,0.12324962,-1.5776805,-1.0945419,True,1.2030996
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1078851,0.088094234,0.123094685,-1.3491507,-0.8666195,True,0.71566236
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.6291375,0.0546031,0.105700694,-2.8363109,-2.4219642,True,0.51658225
