System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.36451029777526855,-1.0717687001146352,-0.7072584023393667,0.7072584023393667
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1369130611419678,-2.505441805407372,0.6314712557345956,0.6314712557345956
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.8988723754882812,-1.018913338932446,0.8799590365558352,0.8799590365558352
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.1420687437057495,-1.2772880175791546,-0.13521927387340504,0.13521927387340504
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-2.2366387844085693,-1.6478715885661277,0.5887671958424416,0.5887671958424416
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-0.7372099161148071,-0.5554538217412031,0.18175609437360407,0.18175609437360407
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.7290334701538086,-0.4263857753637552,0.3026476947900534,0.3026476947900534
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.8194541931152344,-2.9156970830691904,-0.09624288995395602,0.09624288995395602
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2370519638061523,-3.271544894506178,-0.03449293070002568,0.03449293070002568
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.41814878582954407,-1.1958295273310853,-0.7776807415015412,0.7776807415015412
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-3.0700387954711914,-2.778773611166258,0.2912651843049332,0.2912651843049332
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-2.368375062942505,-2.505441805407372,-0.13706674246486727,0.13706674246486727
CH3NO2,None,None,carbamate-esters,Carbamic-acid,0.0,-0.0008684895250752334,-0.0008684895250752334,0.0008684895250752334
