Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.8416974989732778,0.7913465173835428,0.8491420256785858,1.008385692610712,0.9696380146021674,0.9692053228833625,0.001
2,0.7738975506994681,0.8204503242786114,0.790277794895009,0.915288059090136,0.8146614166186278,0.8111552911478246,0.001
3,0.7591134812742503,0.7510253425337311,0.7374478975931803,0.8741809806809362,0.8276555749515142,0.8233330621383214,0.001
4,0.7254239287383247,0.7274182026202862,0.7234449264330741,0.8825896079760529,0.8669692803638239,0.8692243759114173,0.001
5,0.7472223197930784,0.6996259078001364,0.6894418235517975,0.8752190768648966,0.8350431618566647,0.8330162615436718,0.001
6,0.6972269509550088,0.6465961219918015,0.6735013998471774,0.8222542828248424,0.9391277069070749,0.9420338444560445,0.001
7,0.6271821314771387,0.5271768284659101,0.590459815457336,0.7623743016402942,0.731514219012161,0.7376194241788832,0.001
8,0.5628466118311147,0.6226098924620539,0.6373417683136768,0.685740708876181,0.8103532499544055,0.8249072120805099,0.001
9,0.5618077123156865,0.6148988018687974,0.6573211229764498,0.7414097671041607,0.6793495242303694,0.7000804634689357,0.001
10,0.6009737811292063,0.9561102105002118,1.0518662542359443,0.8826103443826492,1.732732330589283,1.7319023469540726,0.001
11,0.6741187899578052,0.5539312556258633,0.5956430669523712,0.8656741744180233,0.6862503185315539,0.6793771741458607,0.001
12,0.5218869822991621,0.48959097240725136,0.5938971511319152,0.6575844358528495,0.7255897126971178,0.7305581359411691,0.001
13,0.5154418073239035,0.5026070399162097,0.5478667377406715,0.6992747293026483,0.6170480247540107,0.6233950111479324,0.001
14,0.4926134603505051,0.4497266365931584,0.5543599658542209,0.6364923639699669,0.6192946287987241,0.6270629325033049,0.001
15,0.5186129197962578,0.6292965534405831,0.6266454774090368,0.6567484547418059,0.7306376474735949,0.722899715003114,0.001
16,0.5314684639238346,0.5295619373647575,0.5812457932366265,0.6898394006156457,0.6179745441282943,0.6105925420034222,0.001
17,0.5019786490760825,0.6219682693481445,0.6182468365400265,0.6495458474605286,0.68266905706256,0.676015750311471,0.001
18,0.499695634348032,0.4940573659717527,0.5460404982933631,0.669668544866165,0.6431598019387307,0.6332438030996201,0.001
19,0.44844061674738006,0.4863397290563991,0.5392221222575914,0.6209981337334748,0.6242556317629662,0.618677744392994,0.001
20,0.45081503568690356,0.4695040986069247,0.5403987118321606,0.6011593605693312,0.5628822399550979,0.5655302333444625,0.001
21,0.41855521960545883,0.4480644067128499,0.5433718832130106,0.5711876356802679,0.5914427980587789,0.5937824213468312,0.0005
22,0.4276191647815406,0.43420513165302765,0.5133294101454254,0.5701780443302111,0.4663482241090979,0.4725811798371613,0.0005
23,0.42236905810925646,0.4497915883349557,0.5123726567651472,0.5885740372681192,0.5147531308870011,0.5196773805996949,0.0005
24,0.42102156540687813,0.4468469507673867,0.5201898986457759,0.586842375646963,0.49240053811316986,0.4949576907561134,0.0005
25,0.41023514314577914,0.4262757637561896,0.49982575269845814,0.5364175311626858,0.5064933541576527,0.5136869054838935,0.0005
26,0.42336088432337526,0.436895648128966,0.5242046229859703,0.5688078930281719,0.552957663091244,0.5629358649700104,0.0005
27,0.4321496247390875,0.4965337983563415,0.5528819133073856,0.5602661944204553,0.5438176767849778,0.5518986210628434,0.0005
28,0.41551712531372686,0.4464850563269395,0.5260903855674287,0.5434400988064811,0.5756244486817903,0.5864370262103572,0.0005
29,0.4261213176810062,0.5338249787306174,0.5628475266644078,0.5915430459978009,0.5298839301563448,0.5369101378985365,0.0005
30,0.4482995239224389,0.512747994854919,0.5493978374024742,0.6084981264830328,0.5496522312627442,0.55071685189129,0.0005
31,0.42238023822754067,0.4303258132730794,0.5102242954775819,0.5447750322767069,0.5398955171141198,0.547018825047541,0.0005
32,0.39880245260694813,0.4365084293561104,0.5103990073896881,0.5230577328084083,0.49392372255772343,0.5027904614891092,0.00025
33,0.3998143817640205,0.43348251550625533,0.5155026994199834,0.5204338975593334,0.43180496343701147,0.4444904787127069,0.00025
34,0.4031738092437484,0.42864969958606947,0.507179256178375,0.5268793595674403,0.5336498498822909,0.5402197062961248,0.00025
35,0.40200128619507713,0.4374971644491212,0.5162478206504104,0.512072246829276,0.5695472189175693,0.5854270214780642,0.00025
36,0.401327555165468,0.43314144142672545,0.5016152879111787,0.5187060710541066,0.48803375185646775,0.49642091039921565,0.00025
37,0.3963987998782384,0.42641437766898393,0.5030732562399318,0.5313574833253317,0.504225844782705,0.5150246962356559,0.00025
38,0.41720433924595446,0.46953588265639085,0.5354860277257414,0.5150507413765855,0.6550003333661587,0.6631097989582828,0.000125
39,0.4129635365475379,0.4333589953235072,0.513478287264832,0.5759045014132363,0.5033035835201275,0.5093324043017728,0.000125
40,0.39432046291829675,0.4240465581926525,0.5119580814981053,0.5022375483277831,0.47641155320123396,0.485557351922681,0.000125
41,0.3937799852577085,0.4175267484452989,0.5012953953865247,0.4941430606315687,0.5220302324626488,0.5341531887626112,0.000125
42,0.3881654033045348,0.4136990588954371,0.49858623284559983,0.4846365814455437,0.5091907659513327,0.5219272992557945,0.000125
43,0.38324654386959706,0.4206428650097969,0.5089980068369808,0.49293893860527255,0.49755619672967627,0.5119638431746057,0.000125
44,0.38644600847506627,0.4193142891949059,0.5020938245659201,0.4909798000183185,0.48793935959355833,0.5008642036136346,0.000125
