System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-0.8842824455841765,-0.04974642959678022,0.04974642959678022
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.7632473469184333,-0.35202488903269114,0.35202488903269114
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.5915796460458296,-0.46911069768157176,0.46911069768157176
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-0.8253419043721806,0.051092242985760095,0.051092242985760095
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.7928031015076158,-0.10786622044224714,0.10786622044224714
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.42781062111134815,-0.24485434278722096,0.24485434278722096
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-2.0210520291043395,-0.1682851576520079,0.1682851576520079
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.524697103471226,0.2555669164948995,0.2555669164948995
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.4962453045127404,0.026897748542069166,0.026897748542069166
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-0.9745596962243326,-0.3409898000031717,0.3409898000031717
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-1.998872348729492,0.12951081090795924,0.12951081090795924
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.42711086472581883,0.05471684137273769,0.05471684137273769
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.5892758264617441,-0.0007601871566293994,0.0007601871566293994
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.831214763580647,0.22855009847990004,0.22855009847990004
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-1.9003586044964322,-0.03219370753140538,0.03219370753140538
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.0976213335488865,0.029087889244692633,0.029087889244692633
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.6249591042233078,-0.039626770181712345,0.039626770181712345
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.196398176481125,-0.14042083196818567,0.14042083196818567
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.6789685701642156,-0.053565881184113096,0.053565881184113096
