formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.32321647,-0.2905128,0.973014,-2.1976204,1.6165947,True,-0.032703668,train,tensor([False]),-0.033610687
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-1.9024816,-1.8605385,0.973014,-3.7676458,0.04656899,True,-0.041943073,train,tensor([False]),-0.04310634
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-2.1359258,-1.998248,0.973014,-3.9053555,-0.09114051,True,-0.13767779,train,tensor([False]),-0.14149621
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-2.3130302,-2.4500594,0.973014,-4.357167,-0.54295194,True,0.13702917,train,tensor([True]),0.1408296
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.50492525,-0.6243712,0.973014,-2.5314786,1.2827363,True,0.11944592,train,tensor([False]),0.12275869
C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.6127804,-0.846574,0.973014,-2.7536814,1.0605335,True,0.23379362,train,tensor([False]),0.24027775
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,-3.0559773,-3.1188934,0.973014,-5.026001,-1.2117859,True,0.06291604,train,tensor([True]),0.06466098
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,relaxed,-3.3017733,-3.0910687,0.973014,-4.998176,-1.1839613,True,-0.21070457,train,tensor([True]),-0.21654834
C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,-0.42302877,-0.59956694,0.973014,-2.5066743,1.3075405,True,0.17653817,train,tensor([False]),0.18143436
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-1.2960935,-1.4332227,0.973014,-3.3403301,0.47388482,True,0.13712919,train,tensor([False]),0.1409324
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-1.8881103,-1.8781669,0.973014,-3.7852745,0.028940558,True,-0.009943366,train,tensor([False]),-0.01021914
CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,relaxed,-0.48138058,-0.62541515,0.973014,-2.5325227,1.2816923,True,0.14403456,train,tensor([True]),0.14802928
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,-2.8086011,-2.6791813,0.973014,-4.586289,-0.77207386,True,-0.1294198,train,tensor([False]),-0.1330092
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-1.9952747,-1.8239889,0.973014,-3.7310963,0.08311856,True,-0.17128575,train,tensor([False]),-0.17603627
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-0.8572229,-1.8887241,0.973014,-3.7958317,0.018383384,True,1.0315012,train,tensor([False]),1.0601093
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-0.48616594,-0.51160914,0.973014,-2.4187167,1.3954983,True,0.025443196,train,tensor([False]),0.02614885
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-1.8369945,-1.8060151,0.973014,-3.7131226,0.10109234,True,-0.030979395,train,tensor([True]),-0.031838592
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-2.3898268,-2.402428,0.973014,-4.3095355,-0.49532044,True,0.012601137,train,tensor([True]),0.0129506225
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.07488867,-0.35655284,0.973014,-2.2636604,1.5505546,True,0.28166416,train,tensor([False]),0.28947595
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,-2.4582784,-2.5899968,0.973014,-4.497104,-0.68288934,True,0.1317184,train,tensor([False]),0.13537154
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-0.834536,-1.0311846,0.973014,-2.938292,0.8759229,True,0.19664854,train,tensor([False]),0.20210248
CH3NO81Ru40,RuO2,110,amides,Formamide,relaxed,-0.37608618,-0.31705832,0.973014,-2.224166,1.5900491,True,-0.05902785,train,tensor([False]),-0.060664956
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.8185169,-1.614735,0.973014,-3.5218425,0.29237247,True,-0.20378184,train,tensor([False]),-0.20943362
C2H5NO80Ru40,RuO2,110,imines,Ethanimine,relaxed,-0.31749567,-0.2323184,0.973014,-2.1394258,1.6747891,True,-0.08517727,train,tensor([False]),-0.08753961
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-1.2853451,-1.3153243,0.973014,-3.2224317,0.59178317,True,0.029979229,train,tensor([False]),0.030810686
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-2.185714,-2.0490882,0.973014,-3.9561958,-0.14198077,True,-0.13662577,train,tensor([True]),-0.14041501
