formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.065298,0.27440047,0.09785805,-3.2570999,-2.8734963,False,2.8040664
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.6491792,-0.48439622,1.2345219,-4.068842,0.77048373,True,-0.39237556
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.1781287,-0.56315064,1.0231074,-4.183419,-0.17283821,True,-0.5504316
C2H5N,None,None,imines,Ethanimine,0.0,0.003366828,-0.003366828,0.0058368193,-0.008073338,0.014806994,True,-0.5768258
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.5939145,-0.4855652,0.3152798,-2.211863,-0.97596604,True,-1.5401087
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.49927747,0.31178075,0.19305569,-0.8776666,-0.12088832,True,1.6149783
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.2992294,0.47051406,0.83764267,-3.941009,-0.6574497,True,0.56171215
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.8923904,0.5830513,0.23587905,-2.3547134,-1.4300674,False,2.4718232
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.89591396,-1.2898,0.9474986,-2.7530112,0.9611834,True,-1.3612685
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.4948555,-1.8428699,1.0586354,-3.5697808,0.5800699,True,-1.7407976
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.78403765,0.2593388,0.7564302,-2.266641,0.69856554,True,0.34284565
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.50626,0.11766392,0.20026916,-0.89878756,-0.1137324,True,0.5875289
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.8603518,0.78546315,0.7071094,-2.2462864,0.5255827,True,1.1108085
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0786598,0.239178,0.25168538,-1.5719631,-0.5853564,True,0.9503055
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.78119624,0.523227,1.1121688,-2.9610472,1.3986546,True,0.47045645
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7405353,-0.3670094,0.4392819,-2.6015277,-0.8795427,True,-0.8354758
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3214095,0.13357985,0.101288825,-1.5199356,-1.1228833,True,1.3188014
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0646654,0.04487455,0.11242552,-1.2850194,-0.8443114,True,0.39914912
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5825098,0.00797534,0.038948122,-2.658848,-2.5061715,True,0.20476827
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.4687897,0.2790826,0.4484336,-1.3477197,0.41014022,True,0.62234986
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3451831,-0.031184554,0.07738716,-1.4968619,-1.1935043,True,-0.40296805
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9764338,-0.2394321,0.13224165,-3.2356274,-2.71724,True,-1.8105649
