System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-1.1867378172944427,-0.3522018013070465,0.3522018013070465
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.3716623358864126,0.03956012199932957,0.03956012199932957
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.7038679799397869,-0.5813990315755291,0.5813990315755291
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-0.7250164942915944,0.15141765306634625,0.15141765306634625
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.7958773175614624,-0.11094043649609375,0.11094043649609375
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.49923940054031846,-0.31628312221619126,0.31628312221619126
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-2.2686432885284376,-0.415876417076106,0.415876417076106
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.6614509705225373,0.11881304944358817,0.11881304944358817
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.0580368023438496,0.46510625071096,0.46510625071096
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-1.0599820065719996,-0.4264121103508387,0.4264121103508387
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-2.131789365894747,-0.0034062062572957075,0.0034062062572957075
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.44039243735869604,0.041435268739860476,0.041435268739860476
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.0859662093291718,0.502549429975943,0.502549429975943
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.8270405688117535,0.2327242932487934,0.2327242932487934
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-2.089917565884207,-0.22175266891918,0.22175266891918
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.130731928125897,-0.004022705332317855,0.004022705332317855
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.4793668735492247,0.10596546049237077,0.10596546049237077
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.051896705308536,0.004080639204403269,0.004080639204403269
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.4241060025242405,0.20129668645586207,0.20129668645586207
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.470672607421875,-2.7427441775153056,-0.27207157009343064,0.27207157009343064
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.4878682494163513,-0.9472590440025215,-0.45939079458617016,0.45939079458617016
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-2.6018018048243903,0.10927016325422301,0.10927016325422301
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.4718315899372101,-0.4564056689928293,0.015425920944380778,0.015425920944380778
