formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H7Cu48N,Cu,110,imines,Propan-2-imine,relaxed,-0.937764,-0.9032244,0.9696861,-2.8038092,0.9973604,True,-0.03453958,train,tensor([False]),-0.03561934
C2H7NOs48,Os,110,amines,Ethanamine,relaxed,-1.5245483,-1.3135058,0.9696861,-3.2140906,0.58707905,True,-0.21104252,train,tensor([False]),-0.21764004
C2H6Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-1.2489325,-1.1028042,0.9696861,-3.003389,0.79778063,True,-0.1461283,train,tensor([False]),-0.1506965
C3H9Ir48N,Ir,110,amines,Trimethylamine,relaxed,-1.3505346,-1.2721957,0.9696861,-3.1727805,0.6283891,True,-0.07833886,train,tensor([False]),-0.08078786
C3H8Au48,Au,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.31313244,-0.2803409,0.9696861,-2.1809258,1.6202439,True,-0.032791525,train,tensor([False]),-0.03381664
C2H2Cu48,Cu,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-1.6406885,-1.3921454,0.9696861,-3.2927303,0.5084394,True,-0.24854314,train,tensor([False]),-0.256313
C3H4Ir48,Ir,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-2.8505545,-2.6997557,0.9696861,-4.6003404,-0.79917085,True,-0.1507988,train,tensor([False]),-0.155513
C3H8Pd48S,Pd,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-1.4884267,-1.3436439,0.9696861,-3.2442288,0.5569409,True,-0.14478278,train,tensor([False]),-0.14930892
CH3NO2Ti48,Ti,110,carbamate-esters,Carbamic-acid,relaxed,-2.1627026,-1.9746165,0.9696861,-3.8752012,-0.07403171,True,-0.18808603,train,tensor([False]),-0.1939659
C2H5Ir48N,Ir,110,imines,Ethanimine,relaxed,-1.6094377,-1.3933676,0.9696861,-3.2939525,0.50721717,True,-0.21607006,train,tensor([False]),-0.22282475
C3H7NNi48,Ni,110,imines,Propan-2-imine,relaxed,-1.2995797,-1.241838,0.9696861,-3.1424227,0.65874684,True,-0.05774176,train,tensor([False]),-0.059546858
CH4Os48S,Os,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.3512154,-1.4659059,0.9696861,-3.3664908,0.4346789,True,0.11469054,train,tensor([False]),0.11827595
C2H7Cu48N,Cu,110,amines,Ethanamine,relaxed,-0.9063491,-0.892791,0.9696861,-2.7933757,1.0077939,True,-0.013558149,train,tensor([False]),-0.013981998
