formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H9N,None,None,amines,Trimethylamine,initial,0.0,0.0016196966,0.004583603,-0.007364165,0.010603558,True,-0.0016196966,train,tensor([False]),-0.35336757
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.0674193,-1.0079749,0.13612494,-1.2747798,-0.74117,True,-0.059444427,train,tensor([False]),-0.4366902
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-2.5745344,-1.868787,0.9498896,-3.7305708,-0.0070034266,True,-0.70574737,train,tensor([False]),-0.74297833
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,initial,-0.24069108,-0.22505093,0.054285247,-0.33145002,-0.11865184,True,-0.015640154,train,tensor([False]),-0.28811058
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,initial,-0.8205998,-0.53806615,0.2627723,-1.0530999,-0.023032427,True,-0.28253365,train,tensor([False]),-1.0752033
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,initial,-2.5044348,-1.172783,0.886181,-2.9096978,0.56413174,True,-1.3316518,train,tensor([False]),-1.502686
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.39471167,-0.35541213,0.023060782,-0.40061125,-0.310213,True,-0.039299548,train,tensor([False]),-1.7041724
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,initial,-1.8343639,-1.8242022,0.113037445,-2.0457556,-1.6026487,True,-0.0101617575,train,tensor([False]),-0.08989727
C2H6O,None,None,alcohols_aldehydes_ketones_ethers,Methoxymethane,initial,0.0,0.000931859,0.0047322903,-0.00834343,0.010207148,True,-0.000931859,train,tensor([False]),-0.19691502
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,-2.45996,-2.3503313,0.078031,-2.503272,-2.1973906,True,-0.10962868,train,tensor([True]),-1.4049374
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-0.48171452,-0.37381017,0.14975679,-0.6673335,-0.08028686,True,-0.107904345,train,tensor([False]),-0.72053057
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-0.8117674,-0.82272685,0.32046303,-1.4508344,-0.1946193,True,0.010959446,train,tensor([False]),0.034198787
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-1.8486065,-1.3825252,0.72747046,-2.8083673,0.04331696,True,-0.46608126,train,tensor([False]),-0.6406875
