System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-1.3632124851681056,-0.5286764691807093,0.5286764691807093
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.173379648482296,0.23784280940344615,0.23784280940344615
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-1.0016088687875708,-0.879139920423313,0.879139920423313
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-1.3088200893087105,-0.43238594195076985,0.43238594195076985
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.0340610427992942,0.6508758382660744,0.6508758382660744
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.8765531292492597,-0.6935968509251325,0.6935968509251325
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-1.5606269847704652,0.2921398866818663,0.2921398866818663
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.1738745137522528,0.6063895062138727,0.6063895062138727
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-1.3759256601445031,1.1472173929103064,1.1472173929103064
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-1.7864108724193102,-1.1528409761981493,1.1528409761981493
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-1.0081977744316646,1.1201853852057866,1.1201853852057866
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.6511268476633632,-0.16929914156480663,0.16929914156480663
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.1218638685732003,0.46665177073191444,0.46665177073191444
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-1.673573784421933,1.386191077638614,1.386191077638614
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-2.128905921279511,-0.2607410243144841,0.2607410243144841
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-1.7264226248305476,0.40028659796303145,0.40028659796303145
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-1.376265475535547,-0.7909331414939516,0.7909331414939516
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-2.1446015419683135,0.9113758025446259,0.9113758025446259
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-2.1939547639049124,1.4314479250751901,1.4314479250751901
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.470672607421875,-1.9518221827484012,0.5188504246734738,0.5188504246734738
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.4878682494163513,-1.438268332182588,-0.9504000827662367,0.9504000827662367
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-1.9986246350895271,0.7124473329890861,0.7124473329890861
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.4718315899372101,-1.2188827293799704,-0.7470511394427604,0.7470511394427604
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.4163715839385986,-0.8780831571611998,0.5382884267773989,0.5382884267773989
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-2.7773914337158203,-2.1570348866980567,0.6203565470177637,0.6203565470177637
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-0.4890883266925812,-2.1066905691764077,-1.6176022424838266,1.6176022424838266
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-2.341076135635376,-1.7717080947481918,0.5693680408871842,0.5693680408871842
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-0.3232410252094269,-1.0338938315730957,-0.7106528063636688,0.7106528063636688
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.8311126232147217,-1.8037347387853515,1.0273778844293702,1.0273778844293702
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.2792682647705078,-1.6578816284702498,-0.37861336369974197,0.37861336369974197
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.9233978986740112,-1.96957784574397,-0.04617994706995887,0.04617994706995887
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.1561923027038574,-2.133399233401178,0.022793069302679214,0.022793069302679214
