System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-0.9162063526337079,-0.08167033664631163,0.08167033664631163
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.5331155305302673,-0.12189307264452509,0.12189307264452509
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.6191017100336467,-0.49663276166938886,0.49663276166938886
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-0.8054552774074182,0.0709788699505225,0.0709788699505225
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.7845237656870268,-0.0995868846216581,0.0995868846216581
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.4532423941309389,-0.2702861158068117,0.2702861158068117
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-1.980169637502513,-0.12740276605018153,0.12740276605018153
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.424531278429157,0.35573274153696843,0.35573274153696843
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.5187759778218606,0.0043670752329489915,0.0043670752329489915
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-0.8832782743825192,-0.24970837816135827,0.24970837816135827
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-2.0360421690593284,0.09234099057812273,0.09234099057812273
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.48975301056361786,-0.007925304465061345,0.007925304465061345
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.5797574102628005,0.00875822904231427,0.00875822904231427
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.8419719588764565,0.2177929031840904,0.2177929031840904
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-1.8941324417646683,-0.025967544799641473,0.025967544799641473
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.1028603776112504,0.02384884518232866,0.02384884518232866
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.5858638541558321,-0.0005315201142366277,0.0005315201142366277
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.0555833061162048,0.0003940383967346861,0.0003940383967346861
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.632006980940787,-0.00660429196068435,0.00660429196068435
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.470672607421875,-2.9869947675369986,-0.5163221601151236,0.5163221601151236
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.4878682494163513,-0.8766056727408795,-0.3887374233245282,0.3887374233245282
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-2.5943443649048277,0.11672760317378561,0.11672760317378561
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.4718315899372101,-0.3050607093182407,0.16677088061896939,0.16677088061896939
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.4163715839385986,-1.4108742224429989,0.005497361495599762,0.005497361495599762
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-2.7773914337158203,-2.7819827170587814,-0.0045912833429611055,0.0045912833429611055
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-0.4890883266925812,-0.7070604188497782,-0.21797209215719704,0.21797209215719704
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-2.341076135635376,-1.0673196870998254,1.2737564485355506,1.2737564485355506
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-0.3232410252094269,-0.34026026922492747,-0.01701924401550059,0.01701924401550059
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.8311126232147217,-2.802903583117768,0.028209040096953686,0.028209040096953686
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.2792682647705078,-0.5634384485988448,0.715829816171663,0.715829816171663
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.9233978986740112,-2.1875098708123915,-0.2641119721383802,0.2641119721383802
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.1561923027038574,-2.48922616890286,-0.33303386619900266,0.33303386619900266
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.4217197895050049,-1.0527671886352437,-0.6310473991302388,0.6310473991302388
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.3821013271808624,-1.6818262459337348,-1.2997249187528723,1.2997249187528723
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-1.0235742330551147,-0.940773327268289,0.08280090578682575,0.08280090578682575
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-2.0178627967834473,-0.7417678655729105,1.2760949312105367,1.2760949312105367
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.5634293556213379,-0.7176532952216803,-0.15422393960034242,0.15422393960034242
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,-0.25239330530166626,-0.5342007070457839,-0.28180740174411767,0.28180740174411767
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.9194198250770569,-0.915676729904817,0.0037430951722399186,0.0037430951722399186
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-0.30235400795936584,-0.29813617609579524,0.004217831863570609,0.004217831863570609
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.34245041012763977,-0.4532423941309389,-0.11079198400329915,0.11079198400329915
CH3NO81Ru40,RuO2,110,amides,Formamide,-1.3570019006729126,-1.6223776989396583,-0.26537579826674573,0.26537579826674573
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.2037107944488525,-1.2188260131397328,-0.015115218690880283,0.015115218690880283
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-2.705342249926616,0.005729718151997076,0.005729718151997076
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-1.6991528272628784,-1.6969432253954437,0.002209601867434685,0.002209601867434685
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.409914255142212,-2.1875098708123915,0.22240438432982046,0.22240438432982046
CH4N2O80Ru40,RuO2,110,amidines,Formimidamide,-2.357088088989258,-2.345941935200699,0.011146153788558877,0.011146153788558877
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.3821013271808624,-0.6011146025984999,-0.2190132754176375,0.2190132754176375
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-2.8651270866394043,-2.7413056186633185,0.12382146797608584,0.12382146797608584
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-0.4940979778766632,-0.6758801950268207,-0.18178221715015752,0.18178221715015752
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.42198026180267334,-0.3731557488190447,0.048824512983628665,0.048824512983628665
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-0.2054898589849472,-0.5897043495479011,-0.38421449056295387,0.38421449056295387
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.9988272190093994,-0.9478272910182568,0.05099992799114261,0.05099992799114261
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-0.6878052353858948,-1.096019671323802,-0.4082144359379072,0.4082144359379072
C3H4,None,None,alkanes_alkenes_alkynes,Prop-1-yne,0.0,0.006716100753692444,0.006716100753692444,0.006716100753692444
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.312835156917572,-0.29910473582549457,0.01373042109207745,0.01373042109207745
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.102449893951416,-2.063428596120957,0.039021297830458934,0.039021297830458934
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.6320947408676147,-1.628794286636321,0.00330045423129377,0.00330045423129377
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-0.6961441040039062,-0.9712988664164186,-0.27515476241251235,0.27515476241251235
