System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.36451029777526855,-1.0144272121071012,-0.6499169143318326,0.6499169143318326
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1369130611419678,-2.839198223711037,0.29771483743093086,0.29771483743093086
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.8988723754882812,-1.0809602189111551,0.8179121565771261,0.8179121565771261
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.1420687437057495,-1.5835744555246327,-0.4415057118188832,0.4415057118188832
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-2.2366387844085693,-2.0971650703492486,0.13947371405932074,0.13947371405932074
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-0.7372099161148071,-0.7988330387058653,-0.06162312259105818,0.06162312259105818
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.7290334701538086,-0.5690472172475438,0.15998625290626478,0.15998625290626478
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.8194541931152344,-3.066528054552151,-0.2470738614369168,0.2470738614369168
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2370519638061523,-3.3413462226405812,-0.10429425883442889,0.10429425883442889
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.41814878582954407,-0.4102257131321636,0.007923072697380462,0.007923072697380462
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-3.0700387954711914,-3.0698719094104803,0.00016688606071113554,0.00016688606071113554
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-2.368375062942505,-2.839198223711037,-0.47082316076853203,0.47082316076853203
CH3NO2,None,None,carbamate-esters,Carbamic-acid,0.0,-0.01137345074189966,-0.01137345074189966,0.01137345074189966
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763676881790161,-1.3689925035250194,0.007375184653996669,0.007375184653996669
