formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-1.8988724,-2.0277867,0.8754304,-3.7436304,-0.31194305,True,0.12891436,train,tensor([False]),0.14725825
CH3NO82Ti40,TiO2,110,carbamate-esters,Carbamic-acid,relaxed,-1.6124732,-1.3343825,0.8754304,-3.0502262,0.38146114,True,-0.27809072,train,tensor([False]),-0.3176617
CH3Ir40NO80,IrO2,110,imines,Methanimine,relaxed,-2.752871,-2.7987423,0.8754304,-4.514586,-1.0828986,True,0.045871258,train,tensor([False]),0.05239852
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.17997466,-0.2664606,0.8754304,-1.9823043,1.449383,True,0.08648594,train,tensor([False]),0.09879248
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,relaxed,-2.2155643,-2.2356222,0.8754304,-3.9514658,-0.5197785,True,0.020057917,train,tensor([False]),0.022912063
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,-0.18749672,-0.21899998,0.8754304,-1.9348437,1.4968437,True,0.03150326,train,tensor([False]),0.035986025
CH3NO81Ti40,TiO2,110,oximes,Formaldoxime,relaxed,-1.4626353,-1.4326246,0.8754304,-3.1484683,0.2832191,True,-0.0300107,train,tensor([False]),-0.03428108
CH2O83Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.5031088,-0.38202298,0.8754304,-2.0978665,1.3338207,True,-0.12108582,train,tensor([False]),-0.13831577
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-3.3981006,-3.1845944,0.8754304,-4.9004383,-1.4687507,True,-0.21350622,train,tensor([True]),-0.24388714
CH5Ir40NO80,IrO2,110,amines,Methanamine,relaxed,-0.40447193,-0.4154101,0.8754304,-2.1312537,1.3004336,True,0.010938168,train,tensor([False]),0.012494617
CH4N2O80Ru40,RuO2,110,amidines,Formimidamide,relaxed,-0.3341168,-0.33717483,0.8754304,-2.0530186,1.3786688,True,0.003058046,train,tensor([False]),0.0034931917
CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-2.2921443,-2.4057748,0.8754304,-4.1216183,-0.68993115,True,0.11363053,train,tensor([True]),0.12979962
C2H4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-1.0761013,-0.86708087,0.8754304,-2.5829246,0.8487628,True,-0.20902044,train,tensor([False]),-0.23876305
C2H6O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.206019,-1.1211127,0.8754304,-2.8369565,0.594731,True,-0.08490634,train,tensor([False]),-0.09698811
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-2.86363,-2.5138278,0.8754304,-4.2296715,-0.7979841,True,-0.34980226,train,tensor([False]),-0.39957747
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,relaxed,-2.6806328,-2.5246382,0.8754304,-4.240482,-0.8087945,True,-0.15599465,train,tensor([False]),-0.17819196
C3H8O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.5958731,-0.5980504,0.8754304,-2.313894,1.1177933,True,0.002177298,train,tensor([False]),0.0024871172
