formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H9N,None,None,amines,Trimethylamine,initial,0.0,0.0042225122,0.007733048,-0.010934262,0.019379286,True,-0.0042225122,train,tensor([False]),-0.5460347
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.0674193,-1.1623448,0.10730763,-1.3726678,-0.95202184,True,0.09492552,train,tensor([False]),0.8846111
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-2.5745344,-2.5801706,0.04124002,-2.661001,-2.4993403,True,0.005636215,train,tensor([False]),0.13666858
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,initial,-0.24069108,-0.21193624,0.032633208,-0.27589732,-0.14797515,True,-0.028754845,train,tensor([False]),-0.88115287
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,initial,-0.8205998,-0.50471956,0.16722678,-0.832484,-0.17695507,True,-0.31588024,train,tensor([False]),-1.8889334
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,initial,-2.5044348,-1.5182722,0.6094965,-2.7128854,-0.32365906,True,-0.98616266,train,tensor([False]),-1.6179957
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.39471167,-0.38489413,0.018008625,-0.42019105,-0.34959722,True,-0.009817541,train,tensor([False]),-0.5451577
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,initial,-1.8343639,-1.8149314,0.10552537,-2.0217612,-1.6081016,True,-0.019432545,train,tensor([False]),-0.18415046
C2H6O,None,None,alcohols_aldehydes_ketones_ethers,Methoxymethane,initial,0.0,0.0005738735,0.008582846,-0.016248506,0.017396253,True,-0.0005738735,train,tensor([False]),-0.066862844
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,-2.45996,-2.2222602,0.12087152,-2.4591684,-1.985352,False,-0.23769975,train,tensor([True]),-1.9665488
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-0.48171452,-0.48372716,0.021911578,-0.52667385,-0.44078046,True,0.0020126402,train,tensor([False]),0.09185282
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-0.8117674,-0.86631995,0.09555526,-1.0536083,-0.6790316,True,0.054552555,train,tensor([False]),0.5709006
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-1.8486065,-1.782006,0.40453386,-2.5748925,-0.98911965,True,-0.06660044,train,tensor([False]),-0.16463502
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,initial,-0.44448346,-1.3149959,1.4999233,-4.2548456,1.624854,True,0.8705124,train,tensor([False]),0.58037126
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.3093157,-0.32464314,0.03733806,-0.39782572,-0.25146055,True,0.015327424,train,tensor([False]),0.41050404
C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,-1.7155645,-1.6409726,0.14734915,-1.9297769,-1.3521683,True,-0.074591875,train,tensor([False]),-0.50622535
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-1.2030253,-1.189227,0.02917447,-1.2464089,-1.132045,True,-0.013798356,train,tensor([False]),-0.47295997
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,initial,-1.8287824,-1.7223809,0.14215414,-2.001003,-1.4437587,True,-0.10640156,train,tensor([False]),-0.74849427
