formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9028664,0.111968756,0.095826164,-3.0906856,-2.7150471,True,1.168457
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5565597,-0.57701576,1.136827,-3.7847404,0.6716212,True,-0.5075669
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.6489189,-1.0923605,1.2767154,-4.1512814,0.8534434,True,-0.8556022
C2H5N,None,None,imines,Ethanimine,0.0,-0.0022892952,0.0022892952,0.013119595,-0.028003702,0.023425112,True,0.17449434
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.7027981,-0.37668157,0.2710451,-2.2340465,-1.1715498,True,-1.3897376
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.51135767,0.32386094,0.23111129,-0.9643358,-0.05837953,True,1.4013203
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.4391956,0.6104803,0.86001563,-4.1248264,-0.75356495,True,0.7098479
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.569016,0.25967693,0.6040645,-2.7529826,-0.38504946,True,0.42988276
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.8781366,-1.3075774,0.9037416,-2.64947,0.893197,True,-1.4468488
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.398696,-1.9390295,1.1397948,-3.6326938,0.8353019,True,-1.7012092
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.79847556,0.2737767,0.7593678,-2.2868366,0.68988544,True,0.3605324
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.48728746,0.098691404,0.31498313,-1.1046544,0.13007951,True,0.3133228
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.754879,0.67999035,0.7925298,-2.3082376,0.79847944,True,0.8579997
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.175744,0.3362623,0.48042175,-2.1173706,-0.23411739,True,0.69993144
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.80666983,0.5487006,0.86860675,-2.509139,0.8957994,True,0.63170195
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7057568,-0.40178788,0.38708535,-2.4644442,-0.94706947,True,-1.0379827
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3426857,0.15485609,0.11763043,-1.5732414,-1.11213,True,1.3164628
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0340688,0.014277935,0.16054168,-1.3487306,-0.7194071,True,0.088936
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.612337,0.037802696,0.08767785,-2.7841856,-2.4404886,True,0.43115446
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.47001177,0.28030467,0.43222705,-1.3171768,0.37715328,True,0.64851254
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3337595,-0.042608142,0.10506471,-1.5396864,-1.1278327,True,-0.4055419
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9020095,-0.31385636,0.19360428,-3.2814739,-2.522545,True,-1.6211231
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.284806,-0.4123764,0.42182815,-2.1115892,-0.45802283,True,-0.97759336
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.7721854,0.657913,0.7091073,-2.1620357,0.6176649,True,0.92780465
