formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-1.7271489,-1.0637487,0.9972032,-3.681667,0.22736931,True,-1.0667322
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.9628503,-0.1707251,1.0683264,-4.0567703,0.13106942,True,-0.15980613
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.4978148,-1.2434646,0.96140736,-3.3821733,0.38654375,True,-1.2933795
C2H5N,None,None,imines,Ethanimine,0.0,-0.30478442,0.30478442,0.58541757,-1.4522029,0.8426341,True,0.5206274
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.6700872,-0.40939248,0.9586577,-3.5490563,0.20888186,True,-0.4270476
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.94357103,0.7560743,0.59410584,-2.1080184,0.2208764,True,1.2726256
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.2621684,0.43345308,1.1331843,-4.4832096,-0.041127205,True,0.3825089
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.8043947,0.49505568,0.9806165,-3.7264032,0.11761367,True,0.50484127
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-1.4391011,-0.7466129,0.977919,-3.3558223,0.47762012,True,-0.7634711
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.9741166,-1.3636088,1.0145279,-3.9625912,0.014358163,True,-1.3440821
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-1.1755122,0.65081334,0.87304443,-2.8866792,0.5356549,True,0.7454527
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.8960776,0.5074815,0.6278347,-2.1266336,0.33447844,True,0.80830437
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-1.1865406,1.1116519,0.6556845,-2.471682,0.09860098,True,1.6954068
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.6576087,0.818127,0.9528016,-3.5250998,0.20988238,True,0.8586541
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-1.7558596,1.4978904,0.9703528,-3.657751,0.14603198,True,1.5436554
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.0071596,-1.1003851,0.64575624,-2.272842,0.25852263,True,-1.7040254
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.8768298,-0.3109998,0.58273214,-2.0189848,0.26532525,True,-0.53369254
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-0.8401609,-0.17962998,0.5770371,-1.9711537,0.29083186,True,-0.31129712
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-1.7421254,-0.832409,0.97294515,-3.649098,0.16484714,True,-0.85555595
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-1.0890986,0.8993915,0.6288429,-2.3216307,0.14343357,True,1.4302324
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.0697484,-0.3066193,0.61929107,-2.2835588,0.14406216,True,-0.49511337
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.2924826,-0.92338324,1.2039815,-4.6522865,0.0673213,True,-0.76694137
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.5361588,-0.16102362,0.9236431,-3.3464994,0.27418172,True,-0.17433532
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.6635711,1.5492988,0.9603334,-3.5458245,0.21868241,True,1.6132926
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-1.060727,0.92537117,0.6185604,-2.2731054,0.15165138,True,1.4960078
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.0984656,-0.6846862,0.6264253,-2.3262591,0.12932813,True,-1.0930053
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-1.1831564,0.7650076,0.8566595,-2.8622088,0.49589622,True,0.8930125
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.0193733,-0.96791947,0.6478593,-2.2891774,0.25043094,True,-1.4940274
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.41345984,0.41345984,0.58213764,-1.5544496,0.72752994,True,0.7102441
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-1.923617,1.6582272,1.0371999,-3.9565287,0.10929477,True,1.5987538
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-1.1757077,0.38175994,0.6867295,-2.5216975,0.17028213,True,0.5559102
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.034518,0.868371,0.6167849,-2.2434163,0.17438042,True,1.4078994
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.2924826,-0.67447376,1.2039815,-4.6522865,0.0673213,True,-0.5602028
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-1.8245081,-1.5775143,0.9898073,-3.7645304,0.11551428,True,-1.593759
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.65871614,0.33549967,0.5398605,-1.7168427,0.39941043,True,0.62145627
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-2.1185656,0.23045528,1.1167035,-4.3073044,0.07017326,True,0.20637105
