formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H7Ir48N,Ir,110,imines,Propan-2-imine,initial,-1.5313413,-1.5311509,0.0042366395,-1.5394547,-1.5228472,True,-0.00019037724,train,tensor([False]),-0.04493591
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,initial,-0.2685277,-0.27275574,0.011673133,-0.29563507,-0.2498764,True,0.0042280555,train,tensor([False]),0.36220402
C2H5NO80Ru40,RuO2,110,imines,Ethanimine,initial,-1.93214,-1.9026779,0.016880173,-1.935763,-1.8695928,True,-0.0294621,train,tensor([False]),-1.745367
CH3NO80Ru40,RuO2,110,imines,Methanimine,relaxed,-0.18569592,-0.24909484,0.022402328,-0.2930034,-0.20518628,False,0.06339893,train,tensor([False]),2.8300152
C3H6Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Propane-2-thione,initial,-2.9218967,-2.9157248,0.022164997,-2.9591682,-2.8722813,True,-0.0061719418,train,tensor([False]),-0.27845445
C3H4Ir48,Ir,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-2.8505545,-2.722372,0.11173932,-2.9413812,-2.503363,True,-0.12818241,train,tensor([False]),-1.1471558
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,initial,-2.9725022,-1.5057504,1.7918328,-5.017743,2.006242,True,-1.4667518,train,tensor([False]),-0.8185763
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,initial,-2.08325,-2.6359053,0.7011717,-4.010202,-1.2616087,True,0.5526552,train,tensor([False]),0.78818816
CH2Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Methanethial,initial,-3.3062916,-3.3134916,0.018040974,-3.348852,-3.2781312,True,0.0072000027,train,tensor([False]),0.3990917
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,initial,-1.1898258,-1.1781079,0.049011365,-1.2741702,-1.0820456,True,-0.011717916,train,tensor([False]),-0.23908569
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,initial,-0.64916146,-0.61146724,0.09098821,-0.78980416,-0.43313032,True,-0.037694216,train,tensor([False]),-0.41427583
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,initial,-2.4215274,-1.940758,0.2204988,-2.3729358,-1.5085803,False,-0.4807694,train,tensor([False]),-2.180372
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,initial,-0.4372934,-0.40145355,0.08716923,-0.57230526,-0.23060186,True,-0.035839856,train,tensor([False]),-0.4111526
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,initial,-3.4718838,-3.569844,0.7665944,-5.072369,-2.067319,True,0.09796023,train,tensor([False]),0.12778626
CH3Ir40NO81,IrO2,110,amides,Formamide,initial,-3.6285455,-2.7625542,0.83615154,-4.401411,-1.1236972,True,-0.86599135,train,tensor([False]),-1.0356871
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,relaxed,-2.0831358,-2.0795364,0.06178722,-2.2006395,-1.9584335,True,-0.0035994053,train,tensor([False]),-0.05825485
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.87643415,-0.87592673,0.08794612,-1.0483011,-0.70355237,True,-0.00050741434,train,tensor([False]),-0.005769605
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-2.1359258,-2.0752726,0.059764568,-2.1924112,-1.958134,True,-0.06065321,train,tensor([False]),-1.0148691
CH4O,None,None,alcohols_aldehydes_ketones_ethers,Methanol,initial,0.0,0.0007599592,0.0066477354,-0.012269602,0.013789521,True,-0.0007599592,train,tensor([False]),-0.11431851
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,relaxed,-1.0374961,-0.7455907,0.45470625,-1.636815,0.14563358,True,-0.2919054,train,tensor([False]),-0.6419648
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,initial,-0.68780524,-1.4107128,0.8274845,-3.0325825,0.21115685,True,0.7229076,train,tensor([False]),0.87362075
C2H4Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-3.1336322,-3.1141865,0.017783305,-3.149042,-3.0793312,True,-0.019445658,train,tensor([False]),-1.0934783
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,initial,-1.4285918,-1.4503615,0.19009463,-1.822947,-1.077776,True,0.021769643,train,tensor([False]),0.11452003
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.50492525,-0.49839842,0.037413277,-0.57172847,-0.4250684,True,-0.006526828,train,tensor([False]),-0.17445219
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,relaxed,-2.4104888,-2.4064589,0.015843542,-2.4375122,-2.3754056,True,-0.0040299892,train,tensor([False]),-0.25436163
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,initial,-0.81660837,-1.0180233,0.38306844,-1.7688375,-0.2672091,True,0.20141488,train,tensor([False]),0.5257935
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,relaxed,-1.8681649,-2.187822,0.18808767,-2.556474,-1.8191702,True,0.3196572,train,tensor([False]),1.6995118
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,initial,-1.2258381,-1.9091845,0.99631464,-3.8619614,0.043592334,True,0.6833464,train,tensor([False]),0.6858741
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,relaxed,-4.367753,-4.278654,0.08620399,-4.4476137,-4.1096945,True,-0.08909893,train,tensor([True]),-1.0335824
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,-0.09049819,-0.085415006,0.010520146,-0.106034495,-0.06479552,True,-0.005083181,train,tensor([False]),-0.48318538
C2H4Ru48,Ru,110,alkanes_alkenes_alkynes,Ethene,initial,-1.2128929,-1.2122335,0.0038956562,-1.219869,-1.2045981,True,-0.0006593466,train,tensor([False]),-0.16925174
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-2.1075447,-2.0752726,0.059764568,-2.1924112,-1.958134,True,-0.0322721,train,tensor([False]),-0.5399872
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,initial,-1.5916978,-1.667895,0.025480531,-1.7178369,-1.6179531,False,0.07619715,train,tensor([False]),2.9904065
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,initial,-0.8478002,-0.92434716,0.16126828,-1.240433,-0.60826135,True,0.07654697,train,tensor([False]),0.47465608
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,initial,-0.41088358,-0.42572623,0.015280075,-0.45567518,-0.3957773,True,0.014842659,train,tensor([False]),0.97137344
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,-0.41088358,-0.37714863,0.04441688,-0.4642057,-0.29009154,True,-0.033734947,train,tensor([False]),-0.7595074
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,-0.6126781,-0.627026,0.025312224,-0.676638,-0.57741404,True,0.014347911,train,tensor([False]),0.5668372
C3H6S,None,None,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,0.0,-0.00015711784,0.0037543017,-0.007515549,0.0072013135,True,0.00015711784,train,tensor([False]),0.041850086
O80Ru40,RuO2,110,None,None,initial,0.0,-0.20745254,4.216044,-8.470899,8.055993,True,0.20745254,train,tensor([False]),0.049205497
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-3.6285455,-3.6576436,0.07029742,-3.7954266,-3.5198605,True,0.029098034,train,tensor([True]),0.41392747
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,-1.9818201,-2.0215268,0.020943368,-2.0625758,-1.9804778,True,0.039706707,train,tensor([False]),1.8959084
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,initial,-1.4896246,-1.3063091,0.5960631,-2.4745927,-0.1380254,True,-0.18331552,train,tensor([False]),-0.3075438
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.6273973,-1.6246158,0.02510959,-1.6738306,-1.575401,True,-0.0027815104,train,tensor([False]),-0.11077482
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-2.5745344,-2.555272,0.03223804,-2.6184587,-2.4920855,True,-0.019262314,train,tensor([False]),-0.59750265
C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,-1.6318733,-1.6313077,0.034414332,-1.6987598,-1.5638556,True,-0.00056552887,train,tensor([False]),-0.016432947
C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.5323403,-0.54101294,0.052291103,-0.6435035,-0.43852237,True,0.008672655,train,tensor([False]),0.16585335
