formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.8894086,0.09851098,0.076740414,-3.0398197,-2.7389975,True,1.283691
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5536779,-0.5798975,1.1547912,-3.8170686,0.70971286,True,-0.50216657
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.7855798,-0.95569956,1.0365472,-3.817212,0.24605262,True,-0.922003
C2H5N,None,None,imines,Ethanimine,0.0,0.004371166,-0.004371166,0.0048265117,-0.005088797,0.013831129,True,-0.9056574
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.515426,-0.56405365,0.32270822,-2.1479342,-0.88291794,True,-1.7478751
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5094127,0.32191598,0.1969437,-0.89542234,-0.12340304,True,1.6345584
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5269985,0.6982832,0.74874437,-3.9945374,-1.0594596,True,0.9326056
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.6909955,0.3816564,0.566415,-2.801169,-0.580822,True,0.67381054
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.81941414,-1.3662999,0.8411865,-2.4681396,0.8293115,True,-1.6242532
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.2932152,-2.0445104,1.1638949,-3.574449,0.9880189,True,-1.7566109
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7667081,0.24200922,0.70281756,-2.1442306,0.6108144,True,0.34434146
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.47383618,0.085240126,0.23846127,-0.9412203,-0.0064520836,True,0.35745898
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.7781122,0.7032235,0.6926541,-2.135714,0.5794898,True,1.0152594
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.1140057,0.2745239,0.40173498,-1.9014063,-0.32660514,True,0.6833458
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.8660094,0.6080402,1.0632757,-2.9500299,1.2180109,True,0.57185566
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.8250216,-0.28252304,0.41528067,-2.6389718,-1.0110714,True,-0.6803183
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3262609,0.13843131,0.10513006,-1.5323159,-1.120206,True,1.3167623
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-0.94630945,-0.07348144,0.18513,-1.3091643,-0.5834546,True,-0.39691806
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.594515,0.019980669,0.038254652,-2.6694942,-2.519536,True,0.5223069
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.43314642,0.24343933,0.2822694,-0.9863944,0.12010157,True,0.8624362
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.4173759,0.041008234,0.0951344,-1.6038394,-1.2309124,True,0.43105578
