formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.023848,0.23295045,0.06055545,-3.1425366,-2.9051595,False,3.8468947
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5048227,-0.6287527,1.0718853,-3.6057181,0.5960727,True,-0.58658576
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.8981607,-0.84311867,1.2407385,-4.3300085,0.5336869,True,-0.6795297
C2H5N,None,None,imines,Ethanimine,0.0,0.0015728474,-0.0015728474,0.00834158,-0.014776649,0.017922344,True,-0.18855509
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.4048928,-0.6745869,0.46439126,-2.3150997,-0.4946859,True,-1.4526261
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.36654902,0.1790523,0.13158318,-0.62445205,-0.108645976,True,1.3607537
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.444559,0.6158438,0.6880615,-3.7931595,-1.0959586,True,0.89504176
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.5585318,0.24919271,0.6057331,-2.7457685,-0.37129486,True,0.4113903
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.809238,-1.376476,0.93891746,-2.6495163,1.0310402,True,-1.4660245
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-0.99156356,-2.3461618,1.4154347,-3.7658157,1.7826886,True,-1.6575557
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7916945,0.26699567,0.68959254,-2.1432958,0.55990684,True,0.38717887
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.4953025,0.10670644,0.24367689,-0.9729092,-0.017695785,True,0.43790138
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.7644727,0.6895841,0.7100109,-2.156094,0.6271486,True,0.97123027
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0776587,0.23817688,0.24484217,-1.5575494,-0.59776795,True,0.9727772
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.84569705,0.5877278,1.2741964,-3.343122,1.651728,True,0.4612537
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7687733,-0.33877134,0.47552118,-2.7007947,-0.8367518,True,-0.7124211
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2835877,0.09575808,0.12436132,-1.5273359,-1.0398395,True,0.7699989
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1126959,0.092905045,0.08507282,-1.2794387,-0.9459532,True,1.0920649
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5472445,-0.027289867,0.032839295,-2.6116095,-2.4828796,True,-0.8310126
