formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH2SZn48,Zn,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.3710232,-1.3162434,0.78290564,-2.8507385,0.2182517,True,-0.054779768,train,tensor([False]),-0.069969825
CH5Co48N,Co,110,amines,Methanamine,relaxed,-0.99433696,-1.0239161,0.78290564,-2.5584111,0.510579,True,0.029579163,train,tensor([False]),0.03778126
C2H2Ir48,Ir,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-1.1731006,-1.4652729,0.78290564,-2.999768,0.06922221,True,0.2921723,train,tensor([False]),0.3731897
CH3NORh48,Rh,110,oximes,Formaldoxime,relaxed,-0.98868865,-1.0605015,0.78290564,-2.5949965,0.47399366,True,0.07181281,train,tensor([False]),0.091726005
CH3NNi48O2,Ni,110,carbamate-esters,Carbamic-acid,relaxed,-0.38524416,-0.41294572,0.78290564,-1.9474409,1.1215494,True,0.027701557,train,tensor([False]),0.03538301
CH4N2Rh48,Rh,110,amidines,Formimidamide,relaxed,-1.0930479,-1.35151,0.78290564,-2.8860052,0.18298507,True,0.2584622,train,tensor([False]),0.33013198
C3H6Co48,Co,110,alkanes_alkenes_alkynes,Propylene,relaxed,-1.0607928,-1.3631607,0.78290564,-2.897656,0.17133439,True,0.30236793,train,tensor([False]),0.38621247
CH3Cd48N,Cd,110,imines,Methanimine,relaxed,-0.32511166,-0.3997646,0.78290564,-1.9342597,1.1347306,True,0.07465294,train,tensor([False]),0.095353685
C2H5NOs48,Os,110,imines,Ethanimine,relaxed,-1.905461,-1.6861293,0.78290564,-3.2206244,-0.15163422,True,-0.21933162,train,tensor([False]),-0.28015077
C2H5NPt48,Pt,110,imines,N-methylmethanimine,relaxed,-1.3278546,-1.3056189,0.78290564,-2.840114,0.22887623,True,-0.022235751,train,tensor([False]),-0.028401572
