formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.045722,0.2548244,0.25241807,-3.5404615,-2.5509825,True,1.0095332
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.6859632,-0.4476123,1.170956,-3.981037,0.6091106,True,-0.38226226
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.977773,-0.7635064,1.0796916,-4.0939684,0.13842273,True,-0.7071523
C2H5N,None,None,imines,Ethanimine,0.0,0.008235693,-0.008235693,0.0073068477,-0.006085729,0.022557115,True,-1.1271198
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.3266143,-0.75286543,0.44663975,-2.2020283,-0.45120037,True,-1.6856213
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.56149364,0.3739969,0.21560676,-0.98408294,-0.13890436,True,1.7346251
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.3401618,0.5114465,0.6256511,-3.5664382,-1.1138855,True,0.81746274
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.6673307,0.3579917,0.6393331,-2.9204237,-0.41423774,True,0.55994546
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.96893,-1.216784,0.9032071,-2.7392159,0.80135596,True,-1.3471816
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.6436747,-1.6940507,0.9359722,-3.4781804,0.19083083,True,-1.8099369
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.8584865,0.33378762,0.81805927,-2.4618826,0.7449097,True,0.40802377
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.48951054,0.10091448,0.18561263,-0.8533113,-0.12570977,True,0.54368323
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.6432205,0.56833184,0.7158022,-2.046193,0.75975186,True,0.7939789
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0976762,0.2581944,0.58513916,-2.2445488,0.0491966,True,0.44125298
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.86718076,0.60921156,1.0034895,-2.8340201,1.0996587,True,0.6070931
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.6592758,-0.4482689,0.32881814,-2.3037593,-1.0147922,True,-1.363273
