formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH4Co48N2,Co,110,amidines,Formimidamide,relaxed,-1.3066547,-1.1247073,0.19029784,-1.4976912,-0.7517235,True,-0.18194735,train,tensor([False]),-0.9561188
C3H7NO80Ti40,TiO2,110,imines,Propan-2-imine,relaxed,-1.5889276,-1.5643051,0.06149141,-1.6848283,-1.4437819,True,-0.02462256,train,tensor([False]),-0.40042275
CH3NO82Ti40,TiO2,110,carbamate-esters,Carbamic-acid,relaxed,-1.2103527,-1.334661,0.15843828,-1.6452,-1.024122,True,0.12430835,train,tensor([False]),0.7845853
CH4N2O80Ru40,RuO2,110,amidines,Formimidamide,relaxed,-2.2025943,-2.1741104,0.08241777,-2.3356493,-2.0125716,True,-0.028483868,train,tensor([False]),-0.34560347
C2H2Pt48,Pt,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-1.0258509,-1.050333,0.040677894,-1.1300617,-0.97060436,True,0.024482131,train,tensor([False]),0.60185343
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.9988272,-1.038657,0.10236621,-1.2392948,-0.8380192,True,0.03982973,train,tensor([False]),0.38909063
C3H7NO80Ti40,TiO2,110,imines,Propan-2-imine,relaxed,-0.43074855,-0.41329527,0.13941486,-0.6865484,-0.14004213,True,-0.017453283,train,tensor([False]),-0.12518954
C3H7N,None,None,imines,Propan-2-imine,relaxed,0.0,0.006798148,0.014130104,-0.020896858,0.034493156,True,-0.006798148,train,tensor([False]),-0.48111096
C2H6Ag48O,Ag,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.2509804,-0.2497176,0.007272129,-0.26397097,-0.23546422,True,-0.0012628138,train,tensor([False]),-0.17365119
CH2ORh48,Rh,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.8884345,-0.9436157,0.06044365,-1.0620853,-0.82514614,True,0.055181146,train,tensor([False]),0.9129354
CH3NO81Ru40,RuO2,110,amides,Formamide,relaxed,-1.6173105,-1.5864774,0.09258295,-1.76794,-1.4050148,True,-0.030833125,train,tensor([False]),-0.33303243
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.1924462,-0.274208,0.037255008,-0.3472278,-0.20118819,False,0.08176181,train,tensor([False]),2.1946528
C3H9NO80Ti40,TiO2,110,amines,Trimethylamine,relaxed,-0.4139097,-0.2966596,0.10736529,-0.5070956,-0.08622362,True,-0.117250115,train,tensor([False]),-1.0920672
C3H8Rh48,Rh,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.36439773,-0.36243427,0.007811451,-0.3777447,-0.34712383,True,-0.0019634664,train,tensor([False]),-0.25135747
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,-0.549138,-0.39381063,0.18283854,-0.75217414,-0.03544709,True,-0.15532738,train,tensor([False]),-0.849533
C3H6Rh48S,Rh,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-2.9773607,-2.9774342,0.050777696,-3.0769584,-2.87791,True,7.343292e-05,train,tensor([False]),0.0014461649
C3H6Ag48,Ag,110,alkanes_alkenes_alkynes,Propylene,relaxed,-0.3905603,-0.38759297,0.01642314,-0.41978234,-0.3554036,True,-0.0029673278,train,tensor([False]),-0.1806797
CH2Ir48O3,Ir,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.58314246,-0.49580008,0.083076686,-0.6586304,-0.33296978,True,-0.08734238,train,tensor([False]),-1.0513465
CH3NO80Ti40,TiO2,110,imines,Methanimine,relaxed,-1.4693649,-1.464746,0.045083355,-1.5531094,-1.3763826,True,-0.004618883,train,tensor([False]),-0.10245207
C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,-1.9644679,-1.991745,0.077011965,-2.1426885,-1.8408015,True,0.027277112,train,tensor([False]),0.35419318
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-0.166147,-0.33644044,0.19711252,-0.72278094,0.049900085,True,0.17029345,train,tensor([False]),0.8639403
C3H6ORu48,Ru,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.20011741,-0.20005518,0.0093384,-0.21835844,-0.18175192,True,-6.222725e-05,train,tensor([False]),-0.006663588
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-0.7372099,-0.52660567,0.08946682,-0.7019606,-0.3512507,False,-0.21060425,train,tensor([False]),-2.353993
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.722174,-1.6592311,0.07459802,-1.8054432,-1.513019,True,-0.06294298,train,tensor([False]),-0.8437621
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-1.4896246,-1.2993388,0.1769832,-1.6462259,-0.95245177,True,-0.1902858,train,tensor([False]),-1.0751631
C3H8O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.65638244,-0.5730339,0.046539165,-0.6642507,-0.48181716,True,-0.08334851,train,tensor([False]),-1.7909327
