System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-0.8723328986689012,-0.03779688268150494,0.03779688268150494
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.6167587435593305,-0.20553628567358828,0.20553628567358828
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.6627918643407611,-0.5403229159765033,0.5403229159765033
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-0.8847666049364307,-0.008332457578489993,0.008332457578489993
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.7907341412687856,-0.10579726020341695,0.10579726020341695
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.42539157178271125,-0.24243529345858406,0.24243529345858406
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-2.025726411400683,-0.17295953994835145,0.17295953994835145
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.446334010469485,0.3339300094966404,0.3339300094966404
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.5013939641285106,0.02174908892629901,0.02174908892629901
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-1.1797141624622327,-0.5461442662410718,0.5461442662410718
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-1.9613118265651792,0.16707133307227195,0.16707133307227195
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.434777574767395,0.04705013133116154,0.04705013133116154
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.6116940012630039,-0.023178361957889138,0.023178361957889138
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.8438736476327904,0.2158912144277565,0.2158912144277565
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-1.9646044716982942,-0.09643957473326736,0.09643957473326736
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.1155736731002435,0.011135549693335633,0.011135549693335633
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.6788068434075285,-0.09347450936593305,0.09347450936593305
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.2759691483970528,-0.21999180388411332,0.21999180388411332
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.6536534533370286,-0.028250764356926084,0.028250764356926084
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.470672607421875,-2.8748890102251607,-0.40421640280328575,0.40421640280328575
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.4878682494163513,-0.8424486672975036,-0.35458041788115224,0.35458041788115224
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-2.2387711084165858,0.4723008596620275,0.4723008596620275
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.4718315899372101,-0.27892863760644104,0.19290295233076904,0.19290295233076904
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.4163715839385986,-1.308973501842729,0.10739808209586954,0.10739808209586954
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-2.7773914337158203,-2.7991434696268698,-0.02175203591104946,0.02175203591104946
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-0.4890883266925812,-0.7802397039840798,-0.29115137729149865,0.29115137729149865
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-2.341076135635376,-0.9752631583721723,1.3658129772632037,1.3658129772632037
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-0.3232410252094269,-0.3749642813390892,-0.05172325612966233,0.05172325612966233
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.8311126232147217,-2.768219214556666,0.0628934086580557,0.0628934086580557
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.2792682647705078,-0.6410230716601291,0.6382451931103788,0.6382451931103788
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.9233978986740112,-2.2920229128162646,-0.36862501414225335,0.36862501414225335
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.1561923027038574,-2.520974850638595,-0.3647825479347375,0.3647825479347375
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.4217197895050049,-0.8655499677461194,-0.4438301782411145,0.4438301782411145
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.3821013271808624,-1.6380685744450147,-1.2559672472641523,1.2559672472641523
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-1.0235742330551147,-0.9559286297353538,0.067645603319761,0.067645603319761
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-2.0178627967834473,-0.8501361657617963,1.167726631021651,1.167726631021651
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.5634293556213379,-0.746650312865313,-0.18322095724397514,0.18322095724397514
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,-0.25239330530166626,-0.43035506379555954,-0.17796175849389329,0.17796175849389329
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.9194198250770569,-0.8934970796581183,0.025922745418938575,0.025922745418938575
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-0.30235400795936584,-0.5844974823485245,-0.28214347438915865,0.28214347438915865
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.34245041012763977,-0.42539157178271125,-0.08294116165507148,0.08294116165507148
CH3NO81Ru40,RuO2,110,amides,Formamide,-1.3570019006729126,-1.5055925881869143,-0.14859068751400173,0.14859068751400173
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.2037107944488525,-1.236078716818156,-0.032367922369303415,0.032367922369303415
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-2.7361744333738898,-0.025102465295276488,0.025102465295276488
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-1.6991528272628784,-1.7001144540886344,-0.0009616268257559568,0.0009616268257559568
