formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH3Cu48NO,Cu,110,amides,Formamide,relaxed,-0.5363853,-0.42509863,0.046332564,-0.51591045,-0.3342868,False,-0.11128667,train,tensor([False]),-2.4019105
C2H5N,None,None,imines,N-methylmethanimine,relaxed,0.0,0.0032481551,0.020304099,-0.03654788,0.04304419,True,-0.0032481551,train,tensor([False]),-0.15997534
CH4N2Pd48,Pd,110,amidines,Formimidamide,relaxed,-1.1063747,-1.2210487,0.1001279,-1.4172994,-1.024798,True,0.11467397,train,tensor([False]),1.1452749
C3H9NRu48,Ru,110,amines,Propan-2-amine,relaxed,-1.3362622,-1.3467166,0.026694642,-1.3990382,-1.2943951,True,0.010454416,train,tensor([False]),0.39162976
C2H4Ir48,Ir,110,alkanes_alkenes_alkynes,Ethene,relaxed,-1.2180877,-1.2893921,0.12716806,-1.5386415,-1.0401428,True,0.07130444,train,tensor([False]),0.5607103
C3H6Cd48O,Cd,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.21389557,-0.18164986,0.07076212,-0.3203436,-0.0429561,True,-0.03224571,train,tensor([False]),-0.4556917
CH2Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.9446554,-0.74954134,0.20994318,-1.1610299,-0.33805272,True,-0.19511408,train,tensor([False]),-0.9293661
C3H9NOs48,Os,110,amines,Propan-2-amine,relaxed,-1.5815241,-1.5185978,0.04221798,-1.6013451,-1.4358506,True,-0.06292629,train,tensor([False]),-1.4905093
CH3Fe48NO,Fe,110,oximes,Formaldoxime,relaxed,-0.9699687,-0.8987348,0.099749506,-1.0942439,-0.7032258,True,-0.07123387,train,tensor([False]),-0.71412754
C2H2Ag48,Ag,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-0.20744184,-0.18273926,0.09088931,-0.3608823,-0.0045962036,True,-0.024702579,train,tensor([False]),-0.2717875
CH2SZn48,Zn,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.3710232,-1.2734936,0.15716746,-1.5815419,-0.9654454,True,-0.09752953,train,tensor([False]),-0.62054527
CH4Rh48S,Rh,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.2465134,-1.2647146,0.041018967,-1.3451117,-1.1843175,True,0.018201232,train,tensor([False]),0.44372723
C2H6Fe48S,Fe,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.4361509,-1.4670928,0.07436991,-1.6128578,-1.3213277,True,0.030941844,train,tensor([False]),0.4160533
C2H7NRu48,Ru,110,amines,Ethanamine,relaxed,-1.2719022,-1.2905122,0.029045615,-1.3474416,-1.2335829,True,0.01861,train,tensor([False]),0.6407164
C2H6Pt48,Pt,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.25130576,-0.25832164,0.05724604,-0.37052387,-0.1461194,True,0.007015884,train,tensor([False]),0.122556664
C3H7Cu48N,Cu,110,imines,Propan-2-imine,relaxed,-0.937764,-0.92539203,0.02335701,-0.9711718,-0.87961227,True,-0.012371957,train,tensor([False]),-0.52968925
C3H6S,None,None,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,0.0,-0.0039582253,0.023969928,-0.050939284,0.043022834,True,0.0039582253,train,tensor([False]),0.16513297
CH3NORh48,Rh,110,oximes,Formaldoxime,relaxed,-0.98868865,-1.0989218,0.08468959,-1.2649133,-0.9329302,True,0.11023313,train,tensor([False]),1.3016137
C2H6Cu48,Cu,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.20580599,-0.22694695,0.033832803,-0.29325926,-0.16063465,True,0.021140963,train,tensor([False]),0.62486583
C3H9Co48N,Co,110,amines,Trimethylamine,relaxed,-1.0393414,-1.0372653,0.018182222,-1.0729024,-1.0016282,True,-0.002076149,train,tensor([False]),-0.11418566
C2H7N,None,None,amines,Ethanamine,relaxed,0.0,-0.0027406216,0.02171169,-0.045295537,0.039814293,True,0.0027406216,train,tensor([False]),0.12622792
C3H8Cu48,Cu,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.32036188,-0.3289389,0.02267145,-0.37337494,-0.28450286,True,0.008577019,train,tensor([False]),0.37831807
CH2Cd48S,Cd,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.1068091,-1.1004562,0.21254371,-1.5170419,-0.68387055,True,-0.0063529015,train,tensor([False]),-0.02988986
C3H7NRu48,Ru,110,imines,Propan-2-imine,relaxed,-1.4004552,-1.3850887,0.03200624,-1.4478209,-1.3223565,True,-0.015366554,train,tensor([False]),-0.48011118
CH2O2Ru48,Ru,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-0.30379885,-0.17054248,0.10624863,-0.37878978,0.03770484,True,-0.13325638,train,tensor([False]),-1.2541938
CH3Au48N,Au,110,imines,Methanimine,relaxed,-0.50526065,-0.5427133,0.060449272,-0.66119385,-0.42423272,True,0.03745264,train,tensor([False]),0.6195714
C3H8Ag48,Ag,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.2990384,-0.29046643,0.021777956,-0.33315122,-0.24778163,True,-0.008571982,train,tensor([False]),-0.3936082
CH2Au48S,Au,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.450629,-1.4055464,0.115974955,-1.6328573,-1.1782355,True,-0.04508257,train,tensor([False]),-0.38872677
C3H9NPt48,Pt,110,amines,Propan-2-amine,relaxed,-1.4646367,-1.4520174,0.023751212,-1.4985698,-1.405465,True,-0.012619257,train,tensor([False]),-0.53131
C2H6OPt48,Pt,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.5714599,-0.6110743,0.047775596,-0.7047145,-0.5174342,True,0.03961444,train,tensor([False]),0.82917726
