System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-0.7217641003653625,0.1127719156220337,0.1127719156220337
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.7070077339958516,-0.2957852761101094,0.2957852761101094
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.6652223623659665,-0.5427534140017087,0.5427534140017087
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-0.9476638156825175,-0.07122966832457678,0.07122966832457678
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.8461712306900608,-0.16123434962469219,0.16123434962469219
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.4541315963165289,-0.2711753179924017,0.2711753179924017
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-2.0074368776072333,-0.15467000615490178,0.15467000615490178
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.5195922351198305,0.26067178484629494,0.26067178484629494
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.4310854697869217,0.09205758326788782,0.09205758326788782
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-1.2750966279274962,-0.6415267317063353,0.6415267317063353
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-1.7678992339124306,0.3604839257250205,0.3604839257250205
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.47464338237023185,0.007184323728324671,0.007184323728324671
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.6755820665689498,-0.08706642726383507,0.08706642726383507
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.7998934195084075,0.25987144255213934,0.25987144255213934
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-2.086450659538059,-0.21828576257303212,0.21828576257303212
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.063432633292905,0.06327658950067416,0.06327658950067416
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.8185158299402246,-0.2331834958986292,0.2331834958986292
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.298870518449803,-0.2428931739368636,0.2428931739368636
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.564977393296431,0.06042529568367172,0.06042529568367172
