System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH3NO81Ru40,RuO2,110,amides,Formamide,-1.6291782855987549,-1.4163173029154734,0.21286098268328146,0.21286098268328146
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.701883316040039,-1.8486102864724359,-0.1467269704323968,0.1467269704323968
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.8827897310256958,-1.1240826227723346,-0.24129289174663882,0.24129289174663882
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.4599599838256836,-2.3449164435317584,0.11504354029392516,0.11504354029392516
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.8770061595818959,-0.2916738255403004,0.2916738255403004
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.8194541931152344,-3.055740225095633,-0.23628603198039855,0.23628603198039855
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321022033691,-1.0218883701695631,0.349043732033806,0.349043732033806
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-0.5226708054542542,-1.6730575396746268,-1.1503867342203726,1.1503867342203726
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.9269722700119019,-1.225379822127877,-0.29840755211597525,0.29840755211597525
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.1420687437057495,-1.5765571610948754,-0.4344884173891259,0.4344884173891259
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-3.1487274169921875,-1.535335256810967,1.6133921601812204,1.6133921601812204
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.0904624462127686,-2.3960238884609737,-0.30556144224820514,0.30556144224820514
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.171462893486023,-1.308922641564223,-0.13745974807820005,0.13745974807820005
