formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH5NO80Ru40,RuO2,110,amines,Methanamine,-2.05256,-2.0356064,-0.016953707,0.016286608,-2.0675282,-2.0036845,True,-1.04096
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.8717778,0.07783002,0.36141747,-1.5801561,-0.16339952,True,0.21534657
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-1.0912641,-1.3686959,1.2947235,-3.6289225,1.4463941,True,-1.0571337
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.8304207,-2.9410338,0.11061311,0.105305895,-3.1474333,-2.7346344,True,1.0503981
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-2.5044348,-2.3589175,-0.14551735,0.03579141,-2.4290686,-2.2887664,False,-4.0657063
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.671883,-1.6758258,0.0039428473,0.19602624,-2.0600371,-1.2916144,True,0.020113876
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-1.541222,-1.6739314,0.13270938,0.12700534,-1.9228618,-1.4250009,True,1.0449119
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156,-1.2286344,-0.35988128,0.35341105,-1.92132,-0.5359487,True,-1.0183079
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.6719637,-1.6730576,-0.99890614,0.98121476,-3.5962386,0.25012338,True,-1.01803
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.8343639,-1.6895658,-0.14479816,0.02156507,-1.7318333,-1.6472982,False,-6.7144766
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-1.0898432,-1.1229823,0.03313911,0.15974693,-1.4360863,-0.80987823,True,0.20744756
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-2.4958014,-2.6048598,0.10905838,0.009729795,-2.6239302,-2.5857894,False,11.208703
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.4302998,-2.342984,-0.0873158,0.05315614,-2.44717,-2.238798,True,-1.6426286
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-1.9378561,-2.284097,0.34624088,0.23063523,-2.736142,-1.8320519,True,1.501249
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.5694237,-1.681168,0.111744285,0.8733657,-3.3929648,0.0306288,True,0.12794673
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-1.6273973,-1.0033331,-0.6240642,0.51184654,-2.0065522,-0.00011384487,True,-1.2192408
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1901022,0.17031133,0.07378926,-1.3347292,-1.0454752,False,2.3080776
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5916978,-1.6135824,0.02188456,0.09198582,-1.7938746,-1.4332901,True,0.23791233
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.51909053,-0.8770062,0.35791564,0.4369939,-1.7335143,-0.020498097,True,0.81904036
CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,-1.9834661,-2.0004914,0.017025232,0.12449571,-2.244503,-1.7564797,True,0.13675357
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-2.5889723,-0.78963965,-1.7993326,0.5598727,-1.8869901,0.30771083,False,-3.2138245
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.7572684,-0.91371244,0.15644401,0.12230194,-1.1534243,-0.6740006,True,1.2791622
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.8287824,-1.8781754,0.04939294,0.10880555,-2.0914342,-1.6649165,True,0.45395604
