Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.7126932532982204,0.6787274130229843,0.7280377848854278,0.8531414213751627,0.7287571747195097,0.7330095323263954,0.001
2,0.6794636813615071,0.6704988659427152,0.6739861365803127,0.8044252076355541,0.7595432693299004,0.7644892231940195,0.001
3,0.667417323557985,0.6676023532558419,0.6667759045542285,0.7895193020519194,0.8235415804978048,0.8294951376576515,0.001
4,0.6524023001053304,0.6593555774768638,0.6813306648637996,0.7800669231283244,0.8243069502840583,0.8320988195032518,0.001
5,0.6549169534366316,0.6636331301161696,0.6653728485107422,0.7795744150153788,0.8735813782656758,0.8922711799844856,0.001
6,0.6359001630242863,0.6317646976289802,0.6547424633409724,0.7719562791552479,0.7395478581908425,0.7487823495317144,0.001
7,0.6190121326437547,0.6082025200295049,0.6103556236075289,0.7528959048501601,0.7883695055060262,0.8153625908008931,0.001
8,0.6141320879156295,0.6245009386339667,0.6508476048208481,0.7384201900449953,0.7705130223930559,0.7816503433873302,0.001
9,0.5901042782910151,0.601632643345348,0.6131903559135992,0.732125633679526,0.7635722301786347,0.7798390532328195,0.001
10,0.5702678458331519,0.5809228356990068,0.5978481656346242,0.7100857741637316,0.6443530119908044,0.6719689318296378,0.001
11,0.5559764252073466,0.5487490539444225,0.508569782006674,0.6722711965618556,0.6724341892626603,0.6883133870784339,0.001
12,0.5508154245910697,0.5731240672439171,0.5839323771066506,0.692884791523113,0.6338190108037881,0.6524440241932613,0.001
13,0.5080251203099788,0.5925120208516467,0.6201218399921609,0.6324301084347382,0.613794708998146,0.6350662848012886,0.001
14,0.5180950059254743,0.5471805380709345,0.4952347601592208,0.677128883266653,0.6985835934440935,0.7127596690275383,0.001
15,0.5050401102147475,0.5120557872942706,0.43967026239000884,0.6340576483386255,0.6316255204411345,0.6389070123572521,0.001
16,0.4933304829400187,0.5315628111695444,0.5157351527134133,0.643930236942948,0.5509356989267371,0.5862427698715401,0.001
17,0.5006060460686951,0.5158251134376952,0.4872067907003051,0.6497243385776467,0.58630406732181,0.6107059429489318,0.001
18,0.4802634370476321,0.48942836036895243,0.45270603162616324,0.6357904209570904,0.555701009837009,0.586843815961312,0.001
19,0.487898227222993,0.5978563371317347,0.5025310326554921,0.6340625174260093,0.70769303376478,0.7223050700117418,0.001
20,0.48559598422291667,0.48974786057818537,0.46026723744482967,0.6262553297969851,0.644267107456742,0.6618149420248495,0.001
21,0.4495245423715832,0.48493248590543947,0.44284835274659057,0.6085154680839973,0.5918600577519566,0.6166651190130403,0.001
22,0.4516914964426277,0.5400637774494107,0.5046995851580657,0.5597145531760193,0.6645060702189932,0.6804001102935131,0.001
23,0.4663061847300286,0.5059188987289727,0.48382671085815854,0.6505038541126876,0.6113270716311919,0.6210504741794789,0.001
24,0.4510063375999767,0.49123906090272873,0.4190315850620163,0.5815308476412223,0.5064045651117016,0.5060470540109638,0.001
25,0.459560110277354,0.5264354864312284,0.5454321866594879,0.6012006337045217,0.5057238075574176,0.5266129410967212,0.001
26,0.44672994258723914,0.4583453213036393,0.41998930600102385,0.5985981376224531,0.5559993870753572,0.5737397247528266,0.001
27,0.443291924532575,0.48440699737165227,0.42160179528444175,0.5869200756262701,0.602342140860129,0.6297806763195447,0.001
28,0.43810175764446974,0.48195988572509596,0.4505829421501586,0.5704522937372066,0.6171824448059313,0.6349339709630384,0.001
29,0.4301707654124029,0.4522906871481315,0.398019512522154,0.557008990948658,0.601727025713218,0.6119405359811995,0.001
30,0.4181124478750379,0.46583682731543175,0.43040951670215116,0.5471824711683089,0.5829543239336537,0.6203455896376525,0.001
31,0.4287680978832588,0.4875796133412995,0.46876495910090443,0.5851205637160473,0.5645564264708938,0.5869533587827911,0.001
32,0.42288253176295165,0.4896643400691741,0.47473376589780414,0.5458716003409204,0.6002297012985995,0.5896570233970599,0.001
33,0.4244546189940315,0.5047048644979573,0.49826020235455903,0.5543930202328101,0.5811708552708045,0.6079911472141949,0.001
34,0.4227435224590659,0.4562825893556606,0.4080135133013379,0.5580255772925757,0.6201955644349886,0.6507324724573564,0.001
