formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.0129688,0.22207117,0.10413814,-3.2170796,-2.808858,False,2.1324673
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.6281345,-0.50544095,0.96447116,-3.518498,0.26222897,True,-0.5240602
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.2002113,-0.5410681,0.57209015,-3.321508,-1.0789145,True,-0.94577414
C2H5N,None,None,imines,Ethanimine,0.0,0.0020684004,-0.0020684004,0.009659166,-0.016863566,0.021000367,True,-0.2141386
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.2154436,-0.8640361,0.57410794,-2.3406954,-0.09019196,True,-1.5050063
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5032912,0.31579447,0.1900931,-0.8758737,-0.1307087,True,1.6612622
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.299677,0.47096157,0.85230917,-3.970203,-0.62915087,True,0.5525713
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.6811924,0.37185335,0.48661897,-2.6349657,-0.7274192,True,0.7641571
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-1.0703502,-1.1153638,0.9955697,-3.021667,0.88096654,True,-1.1203272
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.2359545,-2.1017709,1.1187832,-3.4287696,0.95686054,True,-1.878622
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.79225963,0.26756078,0.7756564,-2.3125463,0.7280269,True,0.34494755
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.49161524,0.10301918,0.13821024,-0.7625073,-0.22072315,True,0.7453802
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.8480342,0.77314556,0.6770313,-2.1750154,0.4789471,True,1.1419643
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0435632,0.20408148,0.34180745,-1.7135059,-0.37362063,True,0.5970656
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.8418946,0.58392537,1.1295877,-3.0558865,1.3720973,True,0.5169367
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.8245008,-0.28304386,0.4182579,-2.6442862,-1.0047153,True,-0.6767209
