formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.876945,0.08604741,0.1913223,-3.2519367,-2.5019534,True,0.44975108
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.8450285,-0.28854692,0.81109434,-3.4347734,-0.2552836,True,-0.35575014
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.2736096,-0.46766973,0.53804034,-3.3281689,-1.2190505,True,-0.8692094
C2H5N,None,None,imines,Ethanimine,0.0,-0.00014662743,0.00014662743,0.002895551,-0.0058219074,0.0055286526,True,0.05063887
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.4498935,-0.6295862,0.40063778,-2.2351437,-0.6646434,True,-1.57146
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.48144174,0.293945,0.21569656,-0.904207,-0.05867648,True,1.362771
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.8086414,0.9799261,0.5337759,-3.8548422,-1.7624406,True,1.835838
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.414673,0.105333924,0.83384556,-3.0490103,0.21966434,True,0.12632306
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.9330528,-1.2526612,0.7932681,-2.4878583,0.62175274,True,-1.5791147
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.9804418,-1.3572836,0.7307144,-3.412642,-0.5482416,True,-1.8574748
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.6558518,0.13115293,0.93525094,-2.4889436,1.1772401,True,0.14023288
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.54561263,0.15701658,0.25541914,-1.0462341,-0.044991136,True,0.61474085
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.7551326,0.68024397,0.64305866,-2.0155277,0.50526243,True,1.0578257
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.1895902,0.35010844,0.4349804,-2.042152,-0.33702862,True,0.8048833
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.9741874,0.7162181,0.66976386,-2.2869246,0.33854985,True,1.0693592
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.6579463,-0.4495983,0.37797529,-2.398778,-0.9171148,True,-1.1894913
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3119475,0.12411785,0.15052839,-1.6069831,-1.0169119,True,0.8245478
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-0.95386124,-0.06592965,0.28490198,-1.5122691,-0.39545333,True,-0.2314117
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.71837,0.14383554,0.2759162,-3.2591658,-2.1775742,True,0.52130157
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.40969974,0.21999265,0.2126649,-0.82652295,0.0071234703,True,1.0344568
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3674911,-0.008876562,0.14227317,-1.6463466,-1.0886357,True,-0.062390976
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.8567333,-0.35913253,0.2954932,-3.4359,-2.2775667,True,-1.2153665
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.5108901,-0.18629229,0.3860305,-2.26751,-0.7542703,True,-0.4825844
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.6130839,0.49881154,0.6408444,-1.869139,0.6429712,True,0.7783661
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.986017,0.85066116,0.2581262,-1.4919443,-0.4800896,False,3.2955244
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.6716428,-0.111508965,0.43256122,-2.5194628,-0.8238228,True,-0.2577877
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.63957834,0.22142956,0.53874725,-1.695523,0.41636634,True,0.41100824
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.6560661,-0.3312267,0.37622428,-2.3934655,-0.9186665,True,-0.88039696
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,0.0012893677,-0.0012893677,0.0050109094,-0.008532015,0.01111075,True,-0.25731212
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.7478525,0.48246273,1.2392844,-3.17685,1.681145,True,0.38930753
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.6139363,-0.18001145,0.3103319,-1.2221868,-0.0056857467,True,-0.580061
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7860466,1.6198996,0.21422581,-2.2059293,-1.366164,False,7.5616455
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.8567336,-0.11022282,0.2954932,-3.4359002,-2.277567,True,-0.37301305
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.8931136,-0.50890875,0.16311504,-3.212819,-2.5734081,False,-3.1199377
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.34049928,0.017282814,0.12688741,-0.5891986,-0.091799945,True,0.1362059
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.89379,0.0056797266,0.4936975,-2.861437,-0.9261429,True,0.011504468
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.6344981,2.1072326,0.28641963,-3.1958807,-2.0731156,False,7.3571515
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.4812784,-0.20548701,0.31067994,-3.0902112,-1.8723457,True,-0.6614106
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.65986663,0.5373977,0.4301443,-1.5029495,0.18321621,True,1.2493428
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.614347,0.41687316,0.401645,-1.4015713,0.17287725,True,1.0379145
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.6558518,-1.754637,0.93525094,-2.4889436,1.1772401,True,-1.8761137
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2579658,0.055665016,0.17085896,-1.5928494,-0.92308223,True,0.3257951
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.38687813,-0.08605549,0.18316093,-0.7458736,-0.027882695,True,-0.4698354
