formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-1.206771,-1.1959738,0.07618332,-1.345293,-1.0466545,True,-0.010797262,train,tensor([False]),-0.14172737
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.51909053,-0.5531884,0.120873466,-0.7901004,-0.31627637,True,0.03409785,train,tensor([False]),0.2820954
CH4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.1265445,-1.0934019,0.122735016,-1.3339626,-0.85284126,True,-0.033142567,train,tensor([False]),-0.2700335
C2H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,-2.3703399,-1.6913202,0.42270988,-2.5198317,-0.8628088,True,-0.6790197,train,tensor([False]),-1.6063492
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,relaxed,-4.367753,-4.2342606,0.09608736,-4.4225917,-4.0459294,True,-0.13349247,train,tensor([True]),-1.3892823
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-1.6591384,-1.4471984,0.22054625,-1.879469,-1.0149277,True,-0.21194005,train,tensor([False]),-0.9609778
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-0.6961441,-0.75635827,0.17384715,-1.0970987,-0.41561782,True,0.060214162,train,tensor([False]),0.34636265
C3H8O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.40346512,-0.5068128,0.07189017,-0.64771754,-0.3659081,True,0.10334769,train,tensor([False]),1.4375775
C3H8O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.2572714,-0.31299597,0.049892515,-0.41078532,-0.21520664,True,0.05572456,train,tensor([False]),1.1168922
C3H4O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.3166767,-0.39567113,0.08987755,-0.5718311,-0.21951112,True,0.07899442,train,tensor([False]),0.8789116
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,relaxed,-3.237052,-3.3068466,0.089697465,-3.4826536,-3.1310396,True,0.069794655,train,tensor([False]),0.77811176
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-2.9085112,-2.8916364,0.1513904,-3.1883616,-2.594911,True,-0.01687479,train,tensor([False]),-0.11146539
