formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H6O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-1.0773433,-0.89451647,0.12638687,-1.1422347,-0.6467982,True,-0.18282688,train,tensor([False]),-1.4465655
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-2.4706726,-2.279554,0.23742287,-2.7449026,-1.814205,True,-0.19111872,train,tensor([False]),-0.8049718
CH3NO80Ti40,TiO2,110,imines,Methanimine,relaxed,-1.4617107,-1.4152347,0.07935198,-1.5707645,-1.2597048,True,-0.046476007,train,tensor([False]),-0.5856944
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.2458549,-1.0529106,0.24914595,-1.5412366,-0.5645845,True,-0.19294429,train,tensor([False]),-0.7744227
C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,-2.1335754,-2.2602286,0.18208486,-2.617115,-1.9033422,True,0.1266532,train,tensor([False]),0.6955724
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,-2.0180874,-1.9728837,0.08067612,-2.1310089,-1.8147585,True,-0.045203686,train,tensor([False]),-0.5603106
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.51909053,-0.73505324,0.1850946,-1.0978386,-0.37226784,True,0.21596271,train,tensor([False]),1.1667694
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-2.4805303,-2.3253188,0.11943135,-2.5594044,-2.0912333,True,-0.15521145,train,tensor([True]),-1.2995872
C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.5323403,-0.55775964,0.08534789,-0.7250415,-0.39047778,True,0.025419354,train,tensor([False]),0.29783225
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-0.9667833,-0.7580838,0.16422512,-1.0799651,-0.4362026,True,-0.20869946,train,tensor([False]),-1.2708133
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,-1.6625017,-1.5826651,0.110420845,-1.7990899,-1.3662403,True,-0.07983661,train,tensor([False]),-0.72302115
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,-0.3849923,-0.55965203,0.08776094,-0.73166347,-0.3876406,False,0.17465973,train,tensor([False]),1.9901761
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,-1.3276253,-1.3226745,0.1305288,-1.578511,-1.066838,True,-0.004950762,train,tensor([False]),-0.037928503
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,-1.0213536,-1.1238463,0.28860405,-1.6895102,-0.55818236,True,0.10249269,train,tensor([False]),0.35513255
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-2.8161914,-2.7946124,0.17235534,-3.132429,-2.456796,True,-0.021579027,train,tensor([False]),-0.12520081
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-0.83044094,-0.77355987,0.090157345,-0.95026827,-0.59685147,True,-0.05688107,train,tensor([False]),-0.6309089
C3H8O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.2572714,-0.3224976,0.057809852,-0.4358049,-0.2091903,True,0.0652262,train,tensor([False]),1.1282886
C2H5NO81Ti40,TiO2,110,amides,Acetamide,relaxed,-1.3131096,-1.3807533,0.14768834,-1.6702224,-1.0912842,True,0.06764364,train,tensor([False]),0.45801613
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-2.0159335,-1.8409917,0.27815366,-2.3861728,-1.2958106,True,-0.17494178,train,tensor([False]),-0.62893933
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.87643415,-1.1088716,0.24304625,-1.5852423,-0.6325009,True,0.23243743,train,tensor([False]),0.9563506
CH4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.1114104,-1.0602219,0.103038974,-1.2621783,-0.8582655,True,-0.05118847,train,tensor([False]),-0.49678746
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,-0.4818277,-0.43001407,0.04476127,-0.51774615,-0.342282,True,-0.051813632,train,tensor([False]),-1.157555
CH3NO82Ti40,TiO2,110,carbamate-esters,Carbamic-acid,relaxed,-0.33944684,-0.42566556,0.046677537,-0.5171535,-0.33417758,True,0.086218715,train,tensor([False]),1.8471136
C3H6O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-0.34350005,-0.8498213,0.15366207,-1.150999,-0.5486437,False,0.5063213,train,tensor([False]),3.295031
C2H5NO80Ru40,RuO2,110,imines,Ethanimine,relaxed,-1.93214,-1.9397312,0.064377815,-2.0659118,-1.8135507,True,0.0075912476,train,tensor([False]),0.117917135
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.26015067,-0.26525754,0.034592666,-0.33305916,-0.19745591,True,0.0051068664,train,tensor([False]),0.14762859
C2H4O82Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-1.4203017,-1.1959177,0.12586856,-1.44262,-0.94921535,True,-0.22438395,train,tensor([False]),-1.7826847
CH5NO80Ti40,TiO2,110,amines,Methanamine,relaxed,-0.3545703,-0.3608241,0.07058012,-0.49916112,-0.22248708,True,0.0062538087,train,tensor([False]),0.08860581
C2H4O82Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.8689315,-0.89974844,0.08403755,-1.0644621,-0.7350348,True,0.030816972,train,tensor([False]),0.3667048
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-1.8287824,-1.367983,0.19628352,-1.7526987,-0.9832673,False,-0.46079946,train,tensor([False]),-2.3476217
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-3.0700388,-3.227704,0.21863802,-3.6562345,-2.7991736,True,0.15766525,train,tensor([True]),0.7211246
