formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,-0.26538977,-0.38000035,0.9151167,-2.1736293,1.4136285,True,0.11461058,train,tensor([False]),0.12524149
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-0.7372099,-0.46932846,0.9151167,-2.2629573,1.3243003,True,-0.26788145,train,tensor([False]),-0.29272926
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,-0.7329444,-0.9898334,0.9151167,-2.7834623,0.8037954,True,0.256889,train,tensor([False]),0.28071716
CH3NNi48O,Ni,110,amides,Formamide,relaxed,-0.5078736,-0.5543822,0.9151167,-2.348011,1.2392466,True,0.04650861,train,tensor([False]),0.050822597
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-2.4917662,-2.2158709,0.9151167,-4.0094995,-0.42224205,True,-0.27589536,train,tensor([False]),-0.30148652
CH2Au48S,Au,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.450629,-1.409086,0.9151167,-3.202715,0.38454282,True,-0.041543007,train,tensor([False]),-0.045396402
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.3364387,-0.3667038,0.9151167,-2.1603327,1.426925,True,0.030265123,train,tensor([False]),0.03307242
CH2Ag48O,Ag,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.1706804,-0.27894044,0.9151167,-2.0725694,1.5146884,True,0.108260036,train,tensor([False]),0.11830188
CH3NRh48,Rh,110,imines,Methanimine,relaxed,-1.2900363,-1.2965851,0.9151167,-3.0902138,0.49704373,True,0.0065487623,train,tensor([False]),0.0071562044
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-1.1850063,-1.1718602,0.9151167,-2.965489,0.6217686,True,-0.013146043,train,tensor([False]),-0.014365427
CH3NO,None,None,oximes,Formaldoxime,relaxed,0.0,0.075960755,0.9151167,-1.717668,1.8695896,True,-0.075960755,train,tensor([False]),-0.08300663
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-2.5225194,-2.6285136,0.9151167,-4.4221425,-0.83488476,True,0.105994225,train,tensor([False]),0.11582591
C2H6O,None,None,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,0.0,-0.041003704,0.9151167,-1.8346325,1.7526251,True,0.041003704,train,tensor([False]),0.044807076
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-0.30412295,-1.0146284,0.9151167,-2.808257,0.7790004,True,0.7105055,train,tensor([False]),0.7764097
C3H6,None,None,alkanes_alkenes_alkynes,Propylene,relaxed,0.0,0.0073765516,0.9151167,-1.7862523,1.8010054,True,-0.0073765516,train,tensor([False]),-0.008060777
C2H6Fe48O,Fe,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.25250444,-0.23632735,0.9151167,-2.029956,1.5573015,True,-0.016177088,train,tensor([False]),-0.017677622
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-1.0090975,-1.0994443,0.9151167,-2.893073,0.69418454,True,0.09034681,train,tensor([False]),0.09872709
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.88278973,-0.87999845,0.9151167,-2.6736274,0.91363037,True,-0.0027912855,train,tensor([False]),-0.0030501962
CH3Ir48N,Ir,110,imines,Methanimine,relaxed,-1.11077,-1.0373044,0.9151167,-2.830933,0.7563244,True,-0.073465586,train,tensor([False]),-0.08028001
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,-2.7376528,-2.7451186,0.9151167,-4.5387473,-0.9514898,True,0.0074658394,train,tensor([False]),0.008158347
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-3.136913,-3.1732082,0.9151167,-4.966837,-1.3795794,True,0.036295176,train,tensor([True]),0.0396618
CH4Ag48S,Ag,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-0.52321243,-0.55150133,0.9151167,-2.3451302,1.2421274,True,0.0282889,train,tensor([False]),0.030912887
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.6890608,-0.7211244,0.9151167,-2.5147533,1.0725044,True,0.032063603,train,tensor([False]),0.03503772
C3H9N,None,None,amines,Trimethylamine,relaxed,0.0,-0.15470576,0.9151167,-1.9483346,1.638923,True,0.15470576,train,tensor([False]),0.16905577
CH2ORh48,Rh,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.8884345,-0.7923827,0.9151167,-2.5860114,1.0012461,True,-0.09605181,train,tensor([False]),-0.10496127
