formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9932191,0.20232153,0.1055857,-3.2001672,-2.786271,True,1.916183
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5164155,-0.61715996,1.3219942,-4.107524,1.0746931,True,-0.46684015
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.7593037,-0.9819757,1.4248704,-4.5520496,1.0334424,True,-0.68916845
C2H5N,None,None,imines,Ethanimine,0.0,0.000710845,-0.000710845,0.004986239,-0.009062184,0.010483874,True,-0.14256135
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.4807999,-0.5986798,0.45875302,-2.3799558,-0.581644,True,-1.3050154
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5153132,0.3278165,0.21737535,-0.94136894,-0.08925751,True,1.5080665
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.875637,1.0469217,0.3571685,-3.5756874,-2.1755867,False,2.9311705
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.8162059,0.5068668,0.35386395,-2.5097792,-1.1226325,True,1.4323776
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.9295589,-1.2561551,0.9585502,-2.8083172,0.94919956,True,-1.310474
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.4838972,-1.8538282,1.4714655,-4.3679695,1.4001751,True,-1.2598517
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.74215364,0.21745479,0.75802404,-2.227881,0.74357355,True,0.28687057
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.6090222,0.22042614,0.33614793,-1.2678721,0.049827754,True,0.65574145
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.7942624,0.71937376,0.65621465,-2.0804431,0.49191833,True,1.0962477
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0848593,0.24537748,0.38937375,-1.8480318,-0.32168669,True,0.63018495
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.7389755,0.4810063,1.0145818,-2.7275558,1.2496048,True,0.47409317
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.73354,-0.3740046,0.38545763,-2.489037,-0.9780431,True,-0.9702872
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3558812,0.1680516,0.08450174,-1.5215046,-1.1902578,False,1.9887353
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0129311,-0.0068597794,0.14553016,-1.2981702,-0.727692,True,-0.047136478
