formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,relaxed,-3.436062,-3.3470378,0.40012267,-4.131278,-2.5627973,True,-0.089024305,train,tensor([True]),-0.22249253
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-1.1348468,-1.1014397,0.18635947,-1.4667042,-0.7361752,True,-0.033407092,train,tensor([False]),-0.17926158
C3H4Fe48,Fe,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-3.2328937,-3.0156002,0.13567173,-3.2815168,-2.7496836,True,-0.2172935,train,tensor([False]),-1.6016122
C3H6Ag48O,Ag,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.22119617,-0.22219539,0.010129343,-0.2420489,-0.20234187,True,0.0009992123,train,tensor([False]),0.09864532
C3H4Ag48,Ag,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.29939914,-0.3371815,0.02683943,-0.38978678,-0.28457624,True,0.03778237,train,tensor([False]),1.4077189
C2H6Zn48,Zn,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.1700237,-0.16120183,0.00992149,-0.18064795,-0.14175572,True,-0.00882186,train,tensor([False]),-0.88916683
C3H8Cu48S,Cu,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.7579292,-0.75537133,0.019738575,-0.7940589,-0.71668375,True,-0.0025578737,train,tensor([False]),-0.12958756
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,-0.25802112,-0.3627562,0.17452374,-0.7048227,-0.020689666,True,0.10473508,train,tensor([False]),0.60011935
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-0.5592134,-0.3361802,0.42679343,-1.1726954,0.5003349,True,-0.22303319,train,tensor([False]),-0.5225788
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.4181488,-0.4355663,0.1683197,-0.7654729,-0.10565969,True,0.01741752,train,tensor([False]),0.1034788
C3H6OZn48,Zn,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.17849092,-0.18043101,0.009354046,-0.19876494,-0.16209708,True,0.0019400865,train,tensor([False]),0.20740613
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-2.387635,-2.3030064,0.3957267,-3.078631,-1.527382,True,-0.08462858,train,tensor([True]),-0.21385613
C2H4O2Pt48,Pt,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.15538228,-0.20844638,0.028314658,-0.2639431,-0.15294966,True,0.053064108,train,tensor([False]),1.8740861
C2H6Cu48O,Cu,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.25964883,-0.25627565,0.009061681,-0.27403656,-0.23851475,True,-0.0033731759,train,tensor([False]),-0.37224615
C3H6Ni48O,Ni,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.25540385,-0.2537967,0.00873336,-0.27091408,-0.23667932,True,-0.0016071498,train,tensor([False]),-0.18402423
