formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH3Cu48NO,Cu,110,amides,Formamide,relaxed,-0.5363853,-0.42812696,0.042178337,-0.5107965,-0.34545743,False,-0.10825834,train,tensor([False]),-2.5666811
C2H5N,None,None,imines,N-methylmethanimine,relaxed,0.0,-0.0020282865,0.018938351,-0.039147455,0.035090882,True,0.0020282865,train,tensor([False]),0.10709942
CH4N2Pd48,Pd,110,amidines,Formimidamide,relaxed,-1.1063747,-1.1758204,0.09236675,-1.3568592,-0.9947815,True,0.06944561,train,tensor([False]),0.75184643
C3H9NRu48,Ru,110,amines,Propan-2-amine,relaxed,-1.3362622,-1.344974,0.02581862,-1.3955785,-1.2943696,True,0.008711815,train,tensor([False]),0.3374237
C2H4Ir48,Ir,110,alkanes_alkenes_alkynes,Ethene,relaxed,-1.2180877,-1.2933565,0.11897083,-1.5265393,-1.0601737,True,0.075268865,train,tensor([False]),0.6326665
C3H6Cd48O,Cd,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.21389557,-0.17714232,0.05539071,-0.28570813,-0.06857653,True,-0.036753252,train,tensor([False]),-0.66352737
CH2Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.9446554,-0.7770742,0.18911745,-1.1477444,-0.40640402,True,-0.1675812,train,tensor([False]),-0.88612235
C3H9NOs48,Os,110,amines,Propan-2-amine,relaxed,-1.5815241,-1.5115228,0.0415219,-1.5929056,-1.4301399,True,-0.070001364,train,tensor([False]),-1.6858902
CH3Fe48NO,Fe,110,oximes,Formaldoxime,relaxed,-0.9699687,-0.9108048,0.08742863,-1.0821649,-0.7394447,True,-0.05916387,train,tensor([False]),-0.6767105
C2H2Ag48,Ag,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-0.20744184,-0.1749292,0.08880674,-0.3489904,-0.00086799264,True,-0.032512635,train,tensor([False]),-0.3661055
CH2SZn48,Zn,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.3710232,-1.2601526,0.15216023,-1.5583866,-0.96191853,True,-0.1108706,train,tensor([False]),-0.7286438
CH4Rh48S,Rh,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.2465134,-1.2544237,0.035807498,-1.3246064,-1.184241,True,0.007910371,train,tensor([False]),0.22091381
C2H6Fe48S,Fe,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.4361509,-1.458092,0.060525663,-1.5767223,-1.3394617,True,0.021941066,train,tensor([False]),0.36250848
C2H7NRu48,Ru,110,amines,Ethanamine,relaxed,-1.2719022,-1.2899182,0.027830804,-1.3444666,-1.2353698,True,0.01801598,train,tensor([False]),0.6473396
C2H6Pt48,Pt,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.25130576,-0.26155424,0.04818717,-0.35600108,-0.16710739,True,0.010248482,train,tensor([False]),0.21268073
C3H7Cu48N,Cu,110,imines,Propan-2-imine,relaxed,-0.937764,-0.9238736,0.02089603,-0.9648298,-0.8829174,True,-0.013890386,train,tensor([False]),-0.664738
C3H6S,None,None,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,0.0,0.0042133927,0.023282811,-0.041420918,0.049847703,True,-0.0042133927,train,tensor([False]),-0.18096581
CH3NORh48,Rh,110,oximes,Formaldoxime,relaxed,-0.98868865,-1.0892938,0.07370712,-1.2337598,-0.9448279,True,0.10060519,train,tensor([False]),1.3649318
C2H6Cu48,Cu,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.20580599,-0.22760504,0.029998079,-0.28640127,-0.16880882,True,0.021799058,train,tensor([False]),0.72668177
C3H9Co48N,Co,110,amines,Trimethylamine,relaxed,-1.0393414,-1.0381162,0.015180305,-1.0678697,-1.0083628,True,-0.0012252331,train,tensor([False]),-0.08071202
C2H7N,None,None,amines,Ethanamine,relaxed,0.0,-0.0012117028,0.020756138,-0.041893736,0.03947033,True,0.0012117028,train,tensor([False]),0.05837805
C3H8Cu48,Cu,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.32036188,-0.33529252,0.020101761,-0.37469196,-0.29589307,True,0.014930636,train,tensor([False]),0.7427526
CH2Cd48S,Cd,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.1068091,-1.0792667,0.22789693,-1.5259447,-0.6325887,True,-0.027542472,train,tensor([False]),-0.12085495
C3H7NRu48,Ru,110,imines,Propan-2-imine,relaxed,-1.4004552,-1.3845849,0.0311525,-1.4456438,-1.323526,True,-0.015870333,train,tensor([False]),-0.5094401
CH2O2Ru48,Ru,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-0.30379885,-0.16632444,0.10724568,-0.376526,0.04387711,True,-0.13747442,train,tensor([False]),-1.2818643
CH3Au48N,Au,110,imines,Methanimine,relaxed,-0.50526065,-0.5444183,0.055718027,-0.6536256,-0.43521094,True,0.03915763,train,tensor([False]),0.70278203
C3H8Ag48,Ag,110,alkanes_alkenes_alkynes,Propane,relaxed,-0.2990384,-0.2896828,0.018494556,-0.32593215,-0.25343347,True,-0.009355605,train,tensor([False]),-0.5058572
CH2Au48S,Au,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.450629,-1.4072657,0.110259734,-1.6233747,-1.1911566,True,-0.043363333,train,tensor([False]),-0.3932835
C3H9NPt48,Pt,110,amines,Propan-2-amine,relaxed,-1.4646367,-1.4655857,0.021614937,-1.507951,-1.4232204,True,0.00094902515,train,tensor([False]),0.04390599
C2H6OPt48,Pt,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.5714599,-0.61522734,0.04385395,-0.70118105,-0.5292736,True,0.043767452,train,tensor([False]),0.9980276
C2H6Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.6590899,-0.6421775,0.06328912,-0.7662242,-0.51813084,True,-0.0169124,train,tensor([False]),-0.26722446
C3H9NPd48,Pd,110,amines,Trimethylamine,relaxed,-1.3120805,-1.293417,0.014286092,-1.3214177,-1.2654163,True,-0.018663526,train,tensor([False]),-1.3064123
C2H7NOs48,Os,110,amines,Ethanamine,relaxed,-1.5245483,-1.5200498,0.04273871,-1.6038177,-1.4362819,True,-0.0044984818,train,tensor([False]),-0.10525544
C2H5NRh48,Rh,110,imines,Ethanimine,relaxed,-1.4777889,-1.4105635,0.068140306,-1.5441184,-1.2770085,True,-0.067225456,train,tensor([False]),-0.98657405
CH2O3,None,None,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,0.0,-0.04367876,0.07628737,-0.193202,0.10584448,True,0.04367876,train,tensor([False]),0.5725556
C2H4Au48O,Au,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-0.2828045,-0.22518587,0.064863056,-0.35231745,-0.098054275,True,-0.057618618,train,tensor([False]),-0.8883118
CH4Ir48N2,Ir,110,amidines,Formimidamide,relaxed,-0.81339145,-1.3534808,0.19190557,-1.7296157,-0.9773459,False,0.54008937,train,tensor([False]),2.8143497
C2H6Co48S,Co,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.1228095,-1.1588005,0.027070668,-1.211859,-1.105742,True,0.035990953,train,tensor([False]),1.3295186
C3H7Cd48N,Cd,110,imines,Propan-2-imine,relaxed,-0.419459,-0.43892962,0.050596062,-0.5380979,-0.33976132,True,0.019470632,train,tensor([False]),0.38482505
CH4O,None,None,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,0.0,-0.01001668,0.03915248,-0.086755544,0.066722184,True,0.01001668,train,tensor([False]),0.25583768
C3H8Au48O,Au,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.45594865,-0.49076837,0.022768812,-0.53539526,-0.4461415,True,0.034819722,train,tensor([False]),1.5292727
C2H6N2Ni48,Ni,110,amidines,Acetimidamide,relaxed,-1.4594256,-1.4573845,0.02967064,-1.5155389,-1.39923,True,-0.0020411015,train,tensor([False]),-0.068791956
CH2Cu48O,Cu,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.39021662,-0.3168524,0.06946151,-0.45299697,-0.18070783,True,-0.07336423,train,tensor([False]),-1.0561854
C3H6Au48O,Au,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.25671688,-0.2143436,0.028769555,-0.27073193,-0.15795527,True,-0.04237327,train,tensor([False]),-1.472851
C2H5Co48N,Co,110,imines,N-methylmethanimine,relaxed,-1.0060949,-1.0033718,0.037017796,-1.0759267,-0.93081695,True,-0.0027230978,train,tensor([False]),-0.073561855
CH3NOs48,Os,110,imines,Methanimine,relaxed,-1.7736981,-1.3915067,0.2596763,-1.9004722,-0.8825411,True,-0.38219142,train,tensor([False]),-1.4717994
CH2OZn48,Zn,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.14568275,-0.15006691,0.065564245,-0.27857283,-0.021560997,True,0.00438416,train,tensor([False]),0.066868156
C3H6Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-3.02591,-3.0276,0.1034441,-3.2303505,-2.8248496,True,0.0016901493,train,tensor([False]),0.01633877
C3H4,None,None,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,0.0,0.009326279,0.03729732,-0.06377647,0.08242903,True,-0.009326279,train,tensor([False]),-0.25005227
C2H4Cd48O2,Cd,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.03635848,-0.13707495,0.07925144,-0.29240775,0.018257871,True,0.10071647,train,tensor([False]),1.2708472
C2H7Ag48N,Ag,110,amines,Ethanamine,relaxed,-0.7024291,-0.68778986,0.02226935,-0.7314378,-0.6441419,True,-0.014639258,train,tensor([False]),-0.65737253
CH3N,None,None,imines,Methanimine,relaxed,0.0,-0.0025045872,0.0390464,-0.07903553,0.07402635,True,0.0025045872,train,tensor([False]),0.064143874
CH2Au48O3,Au,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.26160634,-0.18496263,0.12072078,-0.42157537,0.051650107,True,-0.076643705,train,tensor([False]),-0.6348841
CH3NRh48,Rh,110,imines,Methanimine,relaxed,-1.2900363,-1.2516351,0.08511295,-1.4184564,-1.0848137,True,-0.038401246,train,tensor([False]),-0.45117983
CH4Pd48S,Pd,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.2410849,-1.2525394,0.043987755,-1.3387554,-1.1663234,True,0.011454463,train,tensor([False]),0.2604012
C3H9Fe48N,Fe,110,amines,Trimethylamine,relaxed,-0.9965145,-1.0297465,0.021658534,-1.0721972,-0.9872958,True,0.033232033,train,tensor([False]),1.5343621
C3H8Co48S,Co,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-1.1175289,-1.081399,0.045310907,-1.1702083,-0.9925896,True,-0.03612995,train,tensor([False]),-0.79737866
C2H2Cd48,Cd,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-0.11241978,-0.076055646,0.17205264,-0.41327882,0.26116753,True,-0.03636413,train,tensor([False]),-0.21135469
CH2Cu48S,Cu,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.9923275,-1.9849544,0.079001464,-2.1397972,-1.8301115,True,-0.0073730946,train,tensor([False]),-0.09332858
C3H8OOs48,Os,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.79259026,-0.78062195,0.04250651,-0.8639347,-0.6973092,True,-0.011968315,train,tensor([False]),-0.2815643
C3H9N,None,None,amines,Propan-2-amine,relaxed,0.0,0.00430727,0.015396687,-0.025870237,0.034484778,True,-0.00430727,train,tensor([False]),-0.27975303
CH4SZn48,Zn,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-0.34673733,-0.4173594,0.044792015,-0.50515175,-0.32956707,True,0.07062209,train,tensor([False]),1.5766668
C3H9Ag48N,Ag,110,amines,Trimethylamine,relaxed,-0.7647507,-0.76159346,0.0102888085,-0.7817595,-0.7414274,True,-0.003157258,train,tensor([False]),-0.30686334
CH2Co48O,Co,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.97327304,-0.99920857,0.25942537,-1.5076823,-0.49073482,True,0.02593553,train,tensor([False]),0.09997299
C2H6OPt48,Pt,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.3354838,-0.3215468,0.046650063,-0.4129809,-0.23011267,True,-0.013936996,train,tensor([False]),-0.2987562
C2H6Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.26644704,-0.27720588,0.061624564,-0.39799005,-0.15642174,True,0.010758847,train,tensor([False]),0.17458698
C2H5Ag48N,Ag,110,imines,Ethanimine,relaxed,-0.5631195,-0.5932491,0.033740696,-0.65938085,-0.5271173,True,0.030129611,train,tensor([False]),0.8929754
C2H5Cd48N,Cd,110,imines,Ethanimine,relaxed,0.3887832,-0.21278673,0.15540063,-0.517372,0.091798514,False,0.6015699,train,tensor([False]),3.8710904
C2H5Co48N,Co,110,imines,Ethanimine,relaxed,-1.3763859,-1.2850662,0.14995222,-1.5789726,-0.9911599,True,-0.09131968,train,tensor([False]),-0.60899186
