formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9858823,0.19498467,0.04469308,-3.0734806,-2.898284,False,4.3627486
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.4274606,-0.7061149,0.8191593,-3.0330129,0.17809176,True,-0.86199945
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.8841558,-0.8571236,1.2158829,-4.2672863,0.4989748,True,-0.7049393
C2H5N,None,None,imines,Ethanimine,0.0,0.0001757145,-0.0001757145,0.0040211207,-0.007705682,0.008057111,True,-0.04369789
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.4412025,-0.6382772,0.39524812,-2.215889,-0.6665162,True,-1.6148772
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.45393175,0.26643503,0.12143471,-0.69194376,-0.21591972,False,2.1940598
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5630326,0.7343173,0.68669194,-3.908949,-1.2171164,True,1.0693548
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.4794358,0.17009676,1.0496252,-3.5367012,0.5778295,True,0.16205476
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.856575,-1.329139,0.9678421,-2.7535455,1.0403955,True,-1.3733015
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.1183326,-2.2193928,1.347573,-3.7595758,1.5229106,True,-1.6469555
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.74659353,0.22189468,0.69991034,-2.1184177,0.6252307,True,0.31703302
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.58853227,0.19993621,0.26664558,-1.1111577,-0.06590694,True,0.74982005
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.8183048,0.74341613,0.82055295,-2.4265885,0.789979,True,0.9059941
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.1084033,0.26892155,0.22685373,-1.5530367,-0.66377,True,1.1854403
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.8088871,0.55091786,1.312739,-3.3818555,1.7640814,True,0.41967052
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7590237,-0.348521,0.49465153,-2.7285407,-0.7895067,True,-0.7045788
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2765408,0.08871114,0.13100104,-1.5333028,-1.0197787,True,0.6771789
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1212935,0.10150266,0.08129905,-1.2806396,-0.9619474,True,1.2485098
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5594907,-0.0150437355,0.02863218,-2.6156096,-2.5033717,True,-0.5254135
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.24656498,0.0568579,0.09686141,-0.43641335,-0.05671662,True,0.58700264
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3340828,-0.042284846,0.04757179,-1.4273236,-1.2408421,True,-0.8888639
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9992461,-0.21661973,0.10304833,-3.2012208,-2.7972715,False,-2.1021178
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.1851602,-0.51202226,0.2796704,-1.7333142,-0.63700616,True,-1.8308061
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.47435212,0.36007977,0.3114367,-1.084768,0.13606387,True,1.1561892
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.566158,0.43080217,0.11889117,-0.7991847,-0.3331313,False,3.6235
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.7099133,-0.07323849,0.3515641,-2.398979,-1.0208476,True,-0.20832187
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.5795151,0.16136631,0.42245996,-1.4075366,0.24850643,True,0.3819683
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.7567642,-0.2305286,0.49190903,-2.7209058,-0.79262245,True,-0.4686407
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.0017945766,0.0017945766,0.0041126884,-0.009855446,0.006266293,True,0.43635124
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.7170182,0.45162842,0.80759156,-2.2998977,0.86586124,True,0.5592288
