formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,-0.4265436,-0.6711029,0.99481547,-2.6209412,1.2787355,True,0.24455929,train,tensor([False]),0.24583381
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-2.4805303,-2.3095207,0.99481547,-4.2593594,-0.35968232,True,-0.17100954,train,tensor([True]),-0.17190076
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-3.00132,-3.1159282,0.99481547,-5.0657663,-1.1660898,True,0.11460829,train,tensor([True]),0.11520557
C2H2Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-2.0210268,-2.0756714,0.99481547,-4.02551,-0.12583303,True,0.054644585,train,tensor([False]),0.05492937
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,relaxed,-0.28224644,-0.40907001,0.99481547,-2.3589084,1.5407684,True,0.12682357,train,tensor([False]),0.12748452
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-1.0674099,-1.805644,0.99481547,-3.7554824,0.14419436,True,0.73823416,train,tensor([False]),0.7420815
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.4747647,-1.2271274,0.99481547,-3.1769657,0.72271097,True,-0.24763727,train,tensor([False]),-0.24892785
CH3Ir40NO80,IrO2,110,imines,Methanimine,relaxed,-2.1561923,-2.5831938,0.99481547,-4.5330324,-0.6333554,True,0.42700148,train,tensor([False]),0.42922682
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-0.32101828,-1.0416902,0.99481547,-2.9915285,0.90814817,True,0.72067195,train,tensor([False]),0.72442776
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,relaxed,-0.46863225,-1.0770423,0.99481547,-3.0268807,0.87279606,True,0.6084101,train,tensor([False]),0.6115809
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-0.8572229,-1.9945343,0.99481547,-3.9443727,-0.044695854,True,1.1373113,train,tensor([False]),1.1432385
CH3NO81Ru40,RuO2,110,amides,Formamide,relaxed,-0.37608618,-0.2545029,0.99481547,-2.2043414,1.6953355,True,-0.12158328,train,tensor([False]),-0.12221692
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,-0.32315344,-0.7692251,0.99481547,-2.7190635,1.1806133,True,0.44607168,train,tensor([False]),0.4483964
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.17997466,-0.26822972,0.99481547,-2.2180681,1.6816087,True,0.08825506,train,tensor([False]),0.08871501
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.8478002,-0.7952252,0.99481547,-2.7450635,1.1546133,True,-0.052574992,train,tensor([False]),-0.05284899
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-1.338841,-1.7067149,0.99481547,-3.6565533,0.24312353,True,0.3678739,train,tensor([False]),0.3697911
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-1.9872928,-2.1593897,0.99481547,-4.109228,-0.20955133,True,0.17209697,train,tensor([False]),0.17299385
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-3.6278195,-3.544067,0.99481547,-5.493905,-1.5942285,True,-0.08375263,train,tensor([True]),-0.08418911
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,-1.3939513,-1.1558938,0.99481547,-3.1057322,0.7939446,True,-0.2380575,train,tensor([False]),-0.23929815
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.3526405,-0.72063947,0.99481547,-2.6704779,1.2291989,True,0.36799896,train,tensor([False]),0.3699168
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-0.6961441,-1.0356646,0.99481547,-2.985503,0.91417384,True,0.33952045,train,tensor([False]),0.34128988
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-2.0997453,-2.4099722,0.99481547,-4.359811,-0.4601338,True,0.31022692,train,tensor([True]),0.3118437
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-3.0700388,-3.105781,0.99481547,-5.0556192,-1.1559427,True,0.035742283,train,tensor([True]),0.035928555
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,relaxed,-1.9463277,-1.8959062,0.99481547,-3.8457446,0.05393219,True,-0.050421476,train,tensor([False]),-0.05068425
CH5NO80Ru40,RuO2,110,amines,Methanamine,relaxed,-0.31025186,-0.35997188,0.99481547,-2.3098102,1.5898665,True,0.04972002,train,tensor([False]),0.04997914
C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-1.814888,-1.6497247,0.99481547,-3.5995631,0.30011368,True,-0.16516328,train,tensor([False]),-0.16602403
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.18160242,-0.20948565,0.99481547,-2.1593242,1.7403527,True,0.027883232,train,tensor([False]),0.028028546
CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.6977403,-1.7804319,0.99481547,-3.7302704,0.16940653,True,0.08269155,train,tensor([False]),0.0831225
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-0.9988272,-0.9977849,0.99481547,-2.9476233,0.9520535,True,-0.0010423064,train,tensor([False]),-0.0010477385
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-1.626952,-1.8451166,0.99481547,-3.794955,0.104721785,True,0.21816456,train,tensor([False]),0.21930154
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.92697227,-0.8412515,0.99481547,-2.79109,1.1085869,True,-0.08572078,train,tensor([False]),-0.086167514
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-1.3763677,-1.4587959,0.99481547,-3.4086342,0.4910425,True,0.08242822,train,tensor([False]),0.082857795
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,relaxed,-3.2080142,-2.7160206,0.99481547,-4.665859,-0.7661822,True,-0.49199367,train,tensor([False]),-0.4945577
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,relaxed,-3.3017733,-3.3764653,0.99481547,-5.3263035,-1.4266269,True,0.07469201,train,tensor([True]),0.075081274
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,-0.49409798,-0.6028023,0.99481547,-2.5526407,1.3470361,True,0.1087043,train,tensor([False]),0.10927082
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-3.477344,-3.355577,0.99481547,-5.305415,-1.4057386,True,-0.121767044,train,tensor([True]),-0.12240164
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,-0.43442288,-0.27316046,0.99481547,-2.2229989,1.676678,True,-0.16126242,train,tensor([False]),-0.16210285
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.18968032,-0.31419182,0.99481547,-2.2640302,1.6356466,True,0.124511495,train,tensor([False]),0.1251604
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-2.1250196,-2.1310525,0.99481547,-4.0808907,-0.1812141,True,0.0060329437,train,tensor([False]),0.0060643847
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-0.42198026,-0.6157556,0.99481547,-2.565594,1.3340828,True,0.19377536,train,tensor([False]),0.19478522
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.20609812,-0.08092713,0.99481547,-2.0307655,1.8689113,True,-0.12517099,train,tensor([False]),-0.12582332
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.63318497,-0.59877455,0.99481547,-2.548613,1.3510638,True,-0.034410417,train,tensor([False]),-0.03458975
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-3.4020224,-3.1862264,0.99481547,-5.1360645,-1.236388,True,-0.215796,train,tensor([True]),-0.21692063
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.18295628,-0.3987764,0.99481547,-2.3486147,1.551062,True,0.21582013,train,tensor([False]),0.21694489
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,-2.854844,-2.7280827,0.99481547,-4.6779213,-0.77824426,True,-0.12676144,train,tensor([False]),-0.12742206
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-1.5034237,-1.747971,0.99481547,-3.6978095,0.20186734,True,0.24454737,train,tensor([False]),0.24582183
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-3.136913,-3.1517706,0.99481547,-5.101609,-1.2019322,True,0.014857531,train,tensor([True]),0.014934962
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,-1.3277286,-1.3241942,0.99481547,-3.2740326,0.6256442,True,-0.0035344362,train,tensor([False]),-0.0035528562
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-2.0679545,-2.1883435,0.99481547,-4.1381817,-0.23850513,True,0.120388985,train,tensor([True]),0.1210164
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.20970675,-0.4957536,0.99481547,-2.445592,1.4540849,True,0.28604683,train,tensor([False]),0.28753757
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-1.2023008,-1.2312348,0.99481547,-3.1810732,0.7186036,True,0.028934002,train,tensor([False]),0.029084792
C2H5Ir40NO80,IrO2,110,imines,Ethanimine,relaxed,-2.737873,-2.7546325,0.99481547,-4.7044706,-0.8047941,True,0.016759396,train,tensor([False]),0.016846739
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.3714074,-0.58148783,0.99481547,-2.5313263,1.3683505,True,0.21008044,train,tensor([False]),0.2111753
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-2.86363,-2.5139759,0.99481547,-4.4638143,-0.56413746,True,-0.3496542,train,tensor([False]),-0.35147643
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-0.72564536,-0.9826778,0.99481547,-2.932516,0.9671606,True,0.25703245,train,tensor([False]),0.25837198
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-2.1359258,-2.120952,0.99481547,-4.0707903,-0.17111349,True,-0.014973879,train,tensor([False]),-0.015051916
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-0.20567954,-0.48895502,0.99481547,-2.4387934,1.4608834,True,0.28327549,train,tensor([False]),0.2847518
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.7450719,-1.6258626,0.99481547,-3.575701,0.3239758,True,-0.11920929,train,tensor([False]),-0.119830556
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,-2.4302998,-2.5685852,0.99481547,-4.5184236,-0.61874676,True,0.1382854,train,tensor([True]),0.13900608
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-1.1907885,-1.3676927,0.99481547,-3.317531,0.5821457,True,0.1769042,train,tensor([False]),0.17782615
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-0.36347976,-0.21697581,0.99481547,-2.1668143,1.7328626,True,-0.14650396,train,tensor([False]),-0.14726746
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.9194198,-0.8449009,0.99481547,-2.7947392,1.1049376,True,-0.07451892,train,tensor([False]),-0.07490728
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,-0.3645103,-0.3590709,0.99481547,-2.3089094,1.5907675,True,-0.0054394007,train,tensor([False]),-0.0054677483
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,-0.26538977,-0.54592466,0.99481547,-2.495763,1.4039137,True,0.2805349,train,tensor([False]),0.2819969
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,-0.50492525,-0.68496156,0.99481547,-2.6348,1.2648768,True,0.1800363,train,tensor([False]),0.18097457
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,-2.4112225,-2.6162958,0.99481547,-4.5661345,-0.6664574,True,0.20507336,train,tensor([False]),0.20614211
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,-2.8022268,-2.7144265,0.99481547,-4.6642647,-0.7645881,True,-0.087800264,train,tensor([False]),-0.08825784
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,-2.8304207,-2.6879148,0.99481547,-4.6377535,-0.73807645,True,-0.14250588,train,tensor([False]),-0.14324856
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,-1.079941,-1.4691136,0.99481547,-3.418952,0.4807248,True,0.38917255,train,tensor([False]),0.39120075
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,-0.47413638,-0.42673147,0.99481547,-2.3765697,1.5231069,True,-0.047404915,train,tensor([False]),-0.04765197
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-3.3981006,-3.3378634,0.99481547,-5.2877016,-1.388025,True,-0.06023717,train,tensor([True]),-0.0605511
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.8045261,-1.9184569,0.99481547,-3.8682952,0.031381488,True,0.11393082,train,tensor([False]),0.11452458
C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,-1.692972,-1.7244481,0.99481547,-3.6742864,0.22539032,True,0.03147614,train,tensor([False]),0.03164018
