System,Material,Surface,Molecule Group,Molecule,State,Dissociation,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2Fe48S,Fe,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-3.253836154937744,-3.36828250976464,-0.11444635482689591,0.11444635482689591
C2H2Cd48,Cd,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-0.11241977661848068,-0.11220017153482331,0.00021960508365737041,0.00021960508365737041
CH2Ni48O,Ni,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-1.0515379905700684,-0.8867007478387308,0.1648372427313376,0.1648372427313376
C2H6Cu48O,Cu,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.2596488296985626,-0.22387704538778053,0.035771784310782095,0.035771784310782095
CH3NO,None,None,oximes,Formaldoxime,relaxed,tensor([False]),0.0,-0.1226603701258,-0.1226603701258,0.1226603701258
C3H4Ru48,Ru,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-2.7260336875915527,-2.8299484176759506,-0.10391473008439789,0.10391473008439789
C2H6S,None,None,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),0.0,-0.012575733277230938,-0.012575733277230938,0.012575733277230938
CH3NO2,None,None,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),0.0,-0.07230122825598073,-0.07230122825598073,0.07230122825598073
C2H6OOs48,Os,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.21330171823501587,-0.29274120977930806,-0.0794394915442922,0.0794394915442922
CH2O3Pt48,Pt,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.4709511697292328,-0.33014483956429785,0.14080633016493493,0.14080633016493493
C2H4Co48S,Co,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-2.65976881980896,-2.66212040751941,-0.002351587710450076,0.002351587710450076
C3H6OPd48,Pd,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-0.35531771183013916,-0.3555840180998473,-0.00026630626970813864,0.00026630626970813864
CH2SZn48,Zn,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-1.371023178100586,-1.3635911548036006,0.007432023296985335,0.007432023296985335
