formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-2.0997453,-2.1949613,0.86552125,-3.8913832,-0.49853957,True,0.095216036,train,tensor([True]),0.11001005
CH2O83Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.2772093,-0.44019586,0.86552125,-2.1366177,1.2562258,True,0.16298655,train,tensor([False]),0.18831028
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,-0.2685277,-0.35565746,0.86552125,-2.0520792,1.3407643,True,0.08712977,train,tensor([False]),0.100667395
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-1.7089615,-1.782382,0.86552125,-3.4788036,-0.08596027,True,0.073420525,train,tensor([False]),0.0848281
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-1.7461878,-1.8094146,0.86552125,-3.5058365,-0.11299288,True,0.06322682,train,tensor([False]),0.073050566
C2H6O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.0027436,-1.092763,0.86552125,-2.7891846,0.6036588,True,0.090019345,train,tensor([False]),0.10400593
CH3NO82Ti40,TiO2,110,carbamate-esters,Carbamic-acid,relaxed,-1.1269033,-1.0315353,0.86552125,-2.727957,0.6648865,True,-0.09536803,train,tensor([False]),-0.11018566
C3H4O80Ti40,TiO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.72464776,-0.78943324,0.86552125,-2.485855,0.9069885,True,0.06478548,train,tensor([False]),0.0748514
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-3.142078,-2.9491563,0.86552125,-4.645578,-1.2527345,True,-0.19292164,train,tensor([True]),-0.22289647
C2H4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,-1.0307033,-0.9836718,0.86552125,-2.6800935,0.71274996,True,-0.04703152,train,tensor([False]),-0.054338958
C2H4O82Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,-1.1267836,-1.1526741,0.86552125,-2.8490958,0.54374766,True,0.02589047,train,tensor([False]),0.029913153
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,-2.3449688,-2.2187667,0.86552125,-3.9151883,-0.52234495,True,-0.1262021,train,tensor([False]),-0.14581053
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,-0.3645103,-0.4503165,0.86552125,-2.1467383,1.2461052,True,0.08580619,train,tensor([False]),0.09913817
