formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H7NO80Ti40,TiO2,110,imines,Propan-2-imine,relaxed,-1.555344,-1.5631145,0.03948474,-1.6405046,-1.4857244,True,0.0077705383,train,tensor([False]),0.19679852
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,-0.45167613,-0.43853545,0.029787377,-0.4969187,-0.3801522,True,-0.013140678,train,tensor([False]),-0.44114923
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,-0.56342936,-0.55609447,0.012404571,-0.58040744,-0.5317815,True,-0.007334888,train,tensor([False]),-0.59130526
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,-1.86253,-1.855371,0.027893996,-1.9100432,-1.8006988,True,-0.0071589947,train,tensor([True]),-0.25665003
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,relaxed,-0.48908833,-0.44664544,0.028262913,-0.50204074,-0.39125013,True,-0.042442888,train,tensor([False]),-1.5017166
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.7572684,-0.7492708,0.08025564,-0.90657187,-0.5919697,True,-0.007997632,train,tensor([False]),-0.09965196
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,-1.8683699,-1.9093013,0.023649454,-1.9556543,-1.8629483,True,0.040931344,train,tensor([True]),1.7307521
C2H6O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.0065819,-1.0343126,0.052511416,-1.1372349,-0.9313902,True,0.027730703,train,tensor([False]),0.52808905
C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,-2.11526,-2.0332587,0.09692494,-2.2232316,-1.8432858,True,-0.08200121,train,tensor([False]),-0.846028
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,relaxed,-1.8234478,-1.8867321,0.041166227,-1.967418,-1.8060462,True,0.06328428,train,tensor([False]),1.5372863
