formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
CH3Cu48NO,Cu,110,amides,Formamide,relaxed,-0.5363853,-0.4067596,0.052637413,-0.50992894,-0.30359027,False,-0.12962571,train,tensor([False]),-2.4626155
C2H5N,None,None,imines,N-methylmethanimine,relaxed,0.0,0.007142782,0.022667509,-0.037285537,0.0515711,True,-0.007142782,train,tensor([False]),-0.31511104
CH4N2Pd48,Pd,110,amidines,Formimidamide,relaxed,-1.1063747,-1.2079962,0.109086365,-1.4218055,-0.994187,True,0.10162151,train,tensor([False]),0.9315693
C3H9NRu48,Ru,110,amines,Propan-2-amine,relaxed,-1.3362622,-1.3389764,0.026744304,-1.3913952,-1.2865576,True,0.002714157,train,tensor([False]),0.101485424
C2H4Ir48,Ir,110,alkanes_alkenes_alkynes,Ethene,relaxed,-1.2180877,-1.2687993,0.1291253,-1.5218849,-1.0157137,True,0.05071163,train,tensor([False]),0.39273196
C3H6Cd48O,Cd,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.21389557,-0.18369126,0.05873271,-0.29880738,-0.06857515,True,-0.030204311,train,tensor([False]),-0.51426727
CH2Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.9446554,-0.76430273,0.20762606,-1.1712499,-0.35735565,True,-0.18035269,train,tensor([False]),-0.86864185
C3H9NOs48,Os,110,amines,Propan-2-amine,relaxed,-1.5815241,-1.5308623,0.038869582,-1.6070467,-1.4546779,True,-0.050661802,train,tensor([False]),-1.3033792
CH3Fe48NO,Fe,110,oximes,Formaldoxime,relaxed,-0.9699687,-0.91892695,0.10343063,-1.1216509,-0.7162029,True,-0.051041722,train,tensor([False]),-0.4934875
C2H2Ag48,Ag,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-0.20744184,-0.17798418,0.0986826,-0.37140208,0.015433714,True,-0.029457659,train,tensor([False]),-0.29850915
CH2SZn48,Zn,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,-1.3710232,-1.2875385,0.14483513,-1.5714154,-1.0036616,True,-0.08348465,train,tensor([False]),-0.5764116
CH4Rh48S,Rh,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,-1.2465134,-1.2546443,0.038271725,-1.3296568,-1.1796317,True,0.008130908,train,tensor([False]),0.21245208
C2H6Fe48S,Fe,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-1.4361509,-1.470252,0.06533052,-1.5982999,-1.3422042,True,0.03410113,train,tensor([False]),0.5219785
C2H7NRu48,Ru,110,amines,Ethanamine,relaxed,-1.2719022,-1.2879045,0.030074582,-1.3468506,-1.2289584,True,0.016002297,train,tensor([False]),0.53208715
C2H6Pt48,Pt,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.25130576,-0.25564075,0.060130823,-0.37349716,-0.13778433,True,0.004334986,train,tensor([False]),0.07209258
C3H7Cu48N,Cu,110,imines,Propan-2-imine,relaxed,-0.937764,-0.92453647,0.02507776,-0.9736889,-0.87538403,True,-0.013227522,train,tensor([False]),-0.5274603
C3H6S,None,None,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,0.0,0.00067055225,0.02764086,-0.053505536,0.05484664,True,-0.00067055225,train,tensor([False]),-0.024259457
CH3NORh48,Rh,110,oximes,Formaldoxime,relaxed,-0.98868865,-1.0806556,0.07727024,-1.2321053,-0.9292059,True,0.09196693,train,tensor([False]),1.1901985
C2H6Cu48,Cu,110,alkanes_alkenes_alkynes,Ethane,relaxed,-0.20580599,-0.22760183,0.033394713,-0.29305547,-0.16214818,True,0.02179584,train,tensor([False]),0.65267336
C3H9Co48N,Co,110,amines,Trimethylamine,relaxed,-1.0393414,-1.0390985,0.018967738,-1.0762752,-1.0019218,True,-0.00024294853,train,tensor([False]),-0.012808514
C2H7N,None,None,amines,Ethanamine,relaxed,0.0,-0.0056369305,0.025321655,-0.055267375,0.043993514,True,0.0056369305,train,tensor([False]),0.22261304
