System,Material,Surface,Molecule Group,Molecule,State,Dissociation,True_eV,Prediction_eV,Error_eV,Abs_error_eV
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-0.2056795358657837,-0.26495182054298994,-0.059272284677206244,0.059272284677206244
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.7329444289207458,-0.6570393071802414,0.07590512174050446,0.07590512174050446
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([True]),-1.6729063987731934,-1.8109452348324453,-0.13803883605925193,0.13803883605925193
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([True]),-2.341076135635376,-2.4847041498576914,-0.14362801422231541,0.14362801422231541
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([True]),-3.3252744674682617,-3.074331228133701,0.25094323933456053,0.25094323933456053
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.46182873845100403,-0.3827862259860808,0.07904251246492322,0.07904251246492322
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-1.296093463897705,-1.2993452384043884,-0.003251774506683347,0.003251774506683347
CH3NO81Ti40,TiO2,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.465425968170166,-1.3418535344500455,0.1235724337201205,0.1235724337201205
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,tensor([True]),-3.627819538116455,-3.5917940847168666,0.036025453399588514,0.036025453399588514
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-0.18749672174453735,-0.2158375817017486,-0.02834085995721125,0.02834085995721125
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-2.588972330093384,-2.4828466633255744,0.10612566676780943,0.10612566676780943
CH2O83Ti40,TiO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.50310879945755,-0.43986551537770424,0.06324328407984581,0.06324328407984581
CH3NO81Ti40,TiO2,110,amides,Formamide,relaxed,tensor([False]),-0.2871953547000885,-0.3402305633089213,-0.05303520860883282,0.05303520860883282
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([True]),-2.430299758911133,-2.317651632971234,0.11264812593989859,0.11264812593989859
CH4N2O80Ti40,TiO2,110,amidines,Formimidamide,relaxed,tensor([False]),-1.8757737874984741,-1.6681904665470455,0.20758332095142862,0.20758332095142862
C2H4O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.124284267425537,-1.1139812788763024,0.010302988549234726,0.010302988549234726
CH5NO80Ru40,RuO2,110,amines,Methanamine,relaxed,tensor([False]),-2.0584263801574707,-1.9347376091055963,0.12368877105187437,0.12368877105187437
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-1.6273972988128662,-1.5876302472793,0.03976705153356619,0.03976705153356619
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-0.2579692304134369,-0.22402860435366279,0.033940626059774104,0.033940626059774104
CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.4860243797302246,-1.7203769214185343,-0.23435254168830966,0.23435254168830966
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.3232164680957794,-0.2659745980291177,0.057241870066661704,0.057241870066661704
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.0748886689543724,-0.17602206376997742,-0.10113339481560502,0.10113339481560502
C3H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-0.23324085772037506,-0.33442384665772806,-0.101182988937353,0.101182988937353
C2H6O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-1.0746616125106812,-1.1800791800840784,-0.10541756757339726,0.10541756757339726
C2H5NO80Ti40,TiO2,110,imines,Ethanimine,relaxed,tensor([False]),-1.4205070734024048,-1.4671192064360383,-0.04661213303363354,0.04661213303363354
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-0.2600111961364746,-0.18559097771927213,0.07442021841720248,0.07442021841720248
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-0.5272654294967651,-0.4603099321942494,0.06695549730251571,0.06695549730251571
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([False]),-1.5916978120803833,-1.5455349173204311,0.04616289475995217,0.04616289475995217
CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.980758547782898,-1.826776020055405,0.15398252772749288,0.15398252772749288
C3H6O81Ti40,TiO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-1.2279188632965088,-1.1860254334723486,0.04189342982416022,0.04189342982416022
C2H5NO80Ti40,TiO2,110,imines,N-methylmethanimine,relaxed,tensor([False]),-0.2063358873128891,-0.1944344404443541,0.011901446868535004,0.011901446868535004
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.30626827478408813,-0.33669040275952966,-0.030422127975441526,0.030422127975441526
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([False]),-0.38032767176628113,-0.3825191398037475,-0.002191468037466393,0.002191468037466393
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.18160241842269897,-0.19813263647813528,-0.016530218055436308,0.016530218055436308
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,relaxed,tensor([False]),-2.6325106620788574,-2.6179856436235696,0.014525018455287864,0.014525018455287864
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([True]),-3.1431918144226074,-3.1044797589813697,0.03871205544123768,0.03871205544123768
C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,tensor([False]),-0.5226708054542542,-0.41283792644193795,0.1098328790123162,0.1098328790123162
CH3NO81Ti40,TiO2,110,amides,Formamide,relaxed,tensor([False]),-0.20992617309093475,-0.38703418045294313,-0.17710800736200838,0.17710800736200838
C2H4O80STi40,TiO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-0.24245212972164154,-0.17312533340702885,0.0693267963146127,0.0693267963146127
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-1.6320947408676147,-1.4898144120526169,0.14228032881499786,0.14228032881499786
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,tensor([True]),-2.18571400642395,-2.308138538894866,-0.12242453247091589,0.12242453247091589
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.40652263164520264,-0.48602715220211223,-0.0795045205569096,0.0795045205569096
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-1.091896414756775,-1.1582917464454923,-0.06639533168871736,0.06639533168871736
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-1.4747647047042847,-1.3113195849853447,0.16344511971893994,0.16344511971893994
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-0.24240340292453766,-0.2795910223561293,-0.037187619431591656,0.037187619431591656
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-0.559213399887085,-0.5823675408061888,-0.02315414091910384,0.02315414091910384
CH4N2O80Ti40,TiO2,110,amidines,Formimidamide,relaxed,tensor([False]),-0.5182062983512878,-0.4345551709917004,0.08365112735958746,0.08365112735958746
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.22859087586402893,-0.7159206256977626,-0.48732974983373367,0.48732974983373367
