formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.8946548,0.10375714,0.1442846,-3.1774526,-2.611857,True,0.7191144
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.7971233,-0.33645213,0.99739873,-3.752025,0.15777826,True,-0.3373296
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.0081892,-0.73309016,1.0155144,-3.9985974,-0.01778102,True,-0.7218905
C2H5N,None,None,imines,Ethanimine,0.0,0.0019233227,-0.0019233227,0.005884608,-0.009610509,0.013457154,True,-0.32683957
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.271919,-0.8075607,0.4668462,-2.1869376,-0.35690045,True,-1.7298217
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.48093462,0.2934379,0.2119367,-0.8963306,-0.065538675,True,1.3845545
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5601733,0.73145795,0.80738705,-4.142652,-0.97769463,True,0.905957
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.3734272,0.064088106,1.1515791,-3.6305223,0.88366795,True,0.05565237
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.9911516,-1.1945624,0.90343547,-2.7618852,0.779582,True,-1.3222443
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.2810278,-2.0566976,1.3847475,-3.995133,1.4330773,True,-1.485251
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.87529147,0.3505926,0.8525417,-2.5462732,0.7956903,True,0.41123223
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.6003432,0.21174717,0.31418628,-1.2161484,0.015461862,True,0.67395425
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.69751924,0.6226306,0.751957,-2.171355,0.77631646,True,0.82801354
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.1673387,0.32785696,0.5456045,-2.2367237,-0.0979538,True,0.60090584
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.77540994,0.5174407,0.94276327,-2.623226,1.072406,True,0.54885536
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.687083,-0.42046165,0.37279087,-2.4177532,-0.95641285,True,-1.1278754
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3347183,0.14688873,0.10553624,-1.5415694,-1.1278673,True,1.3918322
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0142308,-0.0055600405,0.21089055,-1.4275763,-0.6008854,True,-0.02636458
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.6540496,0.07951522,0.20691709,-3.059607,-2.2484922,True,0.38428542
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.45698357,0.26727647,0.3618259,-1.1661624,0.25219524,True,0.738688
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.2897704,-0.08659732,0.12179951,-1.5284975,-1.0510433,True,-0.7109825
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.8064919,-0.409374,0.26063743,-3.3173413,-2.2956424,True,-1.5706646
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.217679,-0.4795034,0.48399606,-2.1663113,-0.26904672,True,-0.99071753
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.67778075,0.5635084,0.7864529,-2.2192283,0.8636669,True,0.71651894
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.41642034,0.2810645,0.25397086,-0.9142032,0.081362545,True,1.1066802
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.7505667,-0.032585025,0.36926293,-2.474322,-1.0268114,True,-0.088243425
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.7080206,0.28987184,0.6843359,-2.049319,0.6332777,True,0.42358124
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.6870952,-0.3001976,0.37209505,-2.4164014,-0.9577889,True,-0.80677664
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.00031411648,0.00031411648,0.00539305,-0.0108844945,0.010256262,True,0.05824468
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.85890114,0.59351134,0.8720189,-2.568058,0.85025585,True,0.6806176
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.7696751,-0.02427268,0.24376766,-1.2474597,-0.29189044,True,-0.09957301
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.8440963,1.6779493,0.12042106,-2.0801215,-1.6080711,False,13.934019
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.8064919,-0.16046453,0.26063743,-3.3173413,-2.2956424,True,-0.61566186
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.9341135,-0.46790886,0.14778487,-3.2237718,-2.6444552,False,-3.1661484
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.32520807,0.0019915998,0.18133232,-0.6806194,0.030203283,True,0.010983149
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.8796461,-0.008464217,0.4626564,-2.7864528,-0.9728395,True,-0.018294822
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.8075786,2.280313,0.12867166,-3.059775,-2.555382,False,17.721952
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.0771327,-0.60963273,0.25166866,-2.5704033,-1.5838621,False,-2.4223626
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.66522235,0.5427534,0.41249976,-1.4737219,0.14327717,True,1.3157666
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.56833154,0.37085772,0.42557365,-1.4024559,0.26579285,True,0.87143016
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.87529147,-1.5351974,0.8525417,-2.5462732,0.7956903,True,-1.80073
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2186778,0.016376972,0.061820652,-1.3398463,-1.0975093,True,0.26491103
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.42807508,-0.044858545,0.21343528,-0.84640825,-0.009741932,True,-0.210174
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-0.8763838,0.14343935,0.83525026,-2.5134745,0.7607068,True,0.17173219
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.354728,-0.105232,0.52952033,-3.392588,-1.3168681,True,-0.1987308
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-1.4912084,-2.2175832,0.72637475,0.55960405,-3.314407,-1.1207592,True,1.2980155
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.1002958,-1.692827,-0.4074688,1.2407312,-4.1246605,0.7390063,True,-0.3284102
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.3046093,-0.29272068,-0.011888623,0.21897866,-0.7219188,0.1364775,True,-0.05429124
