formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C3H9N,None,None,amines,Trimethylamine,initial,0.0,-0.0015428066,0.0042766305,-0.009925002,0.006839389,True,0.0015428066,train,tensor([False]),0.36075285
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-1.0674193,-1.062714,0.09771511,-1.2542356,-0.87119234,True,-0.00470531,train,tensor([False]),-0.04815335
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,-2.5745344,-1.6583323,1.1099261,-3.8337874,0.51712275,True,-0.91620207,train,tensor([False]),-0.8254622
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,initial,-0.24069108,-0.24392855,0.0787741,-0.3983258,-0.0895313,True,0.003237471,train,tensor([False]),0.041098163
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,initial,-0.8205998,-0.573346,0.4450352,-1.445615,0.29892296,True,-0.24725378,train,tensor([False]),-0.5555825
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,initial,-2.5044348,-1.4451717,1.1028093,-3.606678,0.71633446,True,-1.0592631,train,tensor([False]),-0.9605134
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,-0.39471167,-0.3518169,0.03136867,-0.4132995,-0.29033428,True,-0.04289478,train,tensor([False]),-1.3674402
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,initial,-1.8343639,-1.7941709,0.06279657,-1.9172522,-1.6710895,True,-0.04019308,train,tensor([False]),-0.64005214
C2H6O,None,None,alcohols_aldehydes_ketones_ethers,Methoxymethane,initial,0.0,0.0034614801,0.004602148,-0.00555873,0.01248169,True,-0.0034614801,train,tensor([False]),-0.75214446
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,-2.45996,-2.426262,0.035389896,-2.4956262,-2.3568976,True,-0.033698082,train,tensor([True]),-0.952195
CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,-0.48171452,-0.37068665,0.14467403,-0.65424776,-0.08712554,True,-0.11102787,train,tensor([False]),-0.76743466
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,-0.8117674,-0.9010628,0.36874154,-1.6237962,-0.17832935,True,0.08929539,train,tensor([False]),0.24216254
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,-1.8486065,-1.4865578,0.63214976,-2.7255714,-0.24754429,True,-0.36204863,train,tensor([False]),-0.572726
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,initial,-0.44448346,-1.0282736,1.2195498,-3.4185913,1.3620441,True,0.5837901,train,tensor([False]),0.47869316
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,-0.3093157,-0.32019508,0.030380448,-0.37974077,-0.26064938,True,0.010879368,train,tensor([False]),0.35810426
C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,-1.7155645,-1.6043277,0.08255899,-1.7661433,-1.442512,True,-0.11123681,train,tensor([False]),-1.3473616
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,relaxed,-1.2030253,-1.2102618,0.014996454,-1.2396549,-1.1808687,True,0.0072364807,train,tensor([False]),0.48254612
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,initial,-1.8287824,-1.4893799,0.3783404,-2.230927,-0.7478327,True,-0.33940256,train,tensor([False]),-0.8970825
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,initial,-3.1938574,-3.2146046,1.9585443,-7.0533514,0.62414217,True,0.020747185,train,tensor([False]),0.010593167
CH3Ir40NO81,IrO2,110,amides,Formamide,initial,-3.6213157,-2.4698474,1.7676135,-5.93437,0.99467516,True,-1.1514683,train,tensor([False]),-0.65142536
