Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.8416975058400925,0.7913465459122617,0.8491420134519919,1.008385689863986,0.9696379981218125,0.9692052981628301,0.001
2,0.7738975630597342,0.8204503528073303,0.790277794895009,0.9152880604634989,0.814661367177563,0.8111552334665824,0.001
3,0.759099426278217,0.7508167914855175,0.7377433369302342,0.8740625061560381,0.8277422368979371,0.8233576714283273,0.001
4,0.7209213592922842,0.7199061263320793,0.7180679537292219,0.8724917607805065,0.8396610953322801,0.8408181542716535,0.001
5,0.7361530706932878,0.7644066932873849,0.7366909002646421,0.8746153836099285,0.7388166169026108,0.7427358410102463,0.001
6,0.6924073973321362,0.6211708509005033,0.673085915736663,0.8164445566884663,0.883212023600908,0.8864045794184171,0.001
7,0.6125344443708295,0.5583071494713808,0.5941102525107881,0.7710573776594978,0.7766422554466881,0.7826709546857157,0.001
8,0.5764743852200562,0.6538946363661025,0.6523628377506876,0.6970680180170983,0.7490041110488678,0.7621780267931576,0.001
9,0.5874838722610952,0.5873698536147419,0.592778733652881,0.7931239631436405,0.7091024854546251,0.7124265318440234,0.001
10,0.5768466718029265,0.6120654232481606,0.6234390796759189,0.7160969060255553,0.722900271215093,0.7185617333167708,0.001
11,0.5932161225322206,0.5336273124075344,0.5979366628532736,0.7650501715500305,0.6682353088254809,0.6689912132652609,0.001
12,0.5391470545846149,0.6095627923297067,0.6956942753914075,0.6571812274890225,0.7992418238495896,0.8096926060862355,0.001
13,0.6081696242548051,0.5324479015464456,0.5582586924235026,0.7493505384098125,0.6675932898184312,0.6717344425057031,0.001
14,0.5200393951146708,0.5405803878083189,0.5956603400727623,0.6903285032160285,0.7863155934196545,0.7955850905951732,0.001
15,0.5032546693116708,0.5276465711430607,0.5670469337039523,0.6339661768839231,0.6354171808072708,0.6329858196234758,0.001
16,0.46034396137385486,0.4559169080522325,0.5349869361290565,0.6501794882671385,0.6466111611300422,0.6498971688002074,0.001
17,0.4640045192723086,0.543687166311802,0.5701988293574407,0.6056357257360149,0.596930399864287,0.5963884310320002,0.001
18,0.4885233737597013,0.4718505154308091,0.5358532432816986,0.6356469739496184,0.5468756519640476,0.5553735512818,0.001
19,0.44052428576517866,0.5103511535204374,0.5622450673682058,0.6159993062946136,0.6192824209758063,0.6170459997303981,0.001
20,0.48469569536283635,0.452260276191255,0.5442710085811778,0.6334930897551293,0.5348396367465199,0.5434758515631486,0.001
