formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH3NO81Ru40,RuO2,110,amides,Formamide,-0.37608618,-0.32045305,-0.055633128,0.055633754,-0.42949522,-0.21141088,True,-0.99998873
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.47041297,0.2050232,0.22082368,-0.9032274,-0.03759855,True,0.92844754
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.4488478,-0.9790067,-1.469841,1.6412977,-4.19595,2.2379367,True,-0.8955359
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.0674193,-1.2260523,0.158633,0.19443683,-1.6071485,-0.84495604,True,0.8158588
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-3.4718838,-3.4494793,-0.022404432,1.636699,-6.6574097,-0.24154925,True,-0.0136887925
CH4N2O80Ru40,RuO2,110,amidines,Formimidamide,-1.498257,-1.6071906,0.10893357,0.21186845,-2.0224528,-1.1919284,True,0.51415664
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0534009,-0.8924143,-0.1609866,0.15463789,-1.1955045,-0.589324,True,-1.0410553
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.17663084,-0.35493553,0.17830469,0.13667494,-0.6228184,-0.08705264,True,1.3045895
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-1.079941,-1.4441342,0.3641932,0.72647244,-2.8680203,-0.020248175,True,0.5013173
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.486884,-2.9564095,0.46952534,0.42926037,-3.7977598,-2.1150591,True,1.0938008
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.17648304,-0.73079276,0.5543097,0.78830016,-2.2758613,0.8142756,True,0.7031709
C2H2Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Acetylene,-2.5642412,-1.8532405,-0.7110007,0.4334923,-2.7028854,-1.0035956,True,-1.6401691
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-0.63318497,-0.30807948,-0.3251055,0.14259891,-0.58757335,-0.028585613,False,-2.2798595
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.8287824,-0.27299118,-1.5557913,0.109700754,-0.48800468,-0.05797769,False,-14.182138
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.711072,-2.202202,-0.5088699,1.2813743,-4.7136955,0.3092916,True,-0.3971282
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-1.3393352,-0.41012275,-0.92921245,0.16685285,-0.73715436,-0.08309117,False,-5.5690536
C2H5Ir40NO80,IrO2,110,imines,Ethanimine,-0.79863036,-0.8280132,0.029382825,0.8252836,-2.445569,0.7895427,True,0.035603307
CH3NO80Ru40,RuO2,110,imines,Methanimine,-1.9954523,-2.0829453,0.08749306,0.065079704,-2.2105017,-1.9553891,True,1.3443986
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.671883,-1.2591518,-0.41273117,0.4333677,-2.1085525,-0.40975112,True,-0.952381
CH3Ir40NO80,IrO2,110,imines,Methanimine,-0.5223362,-1.4221567,0.8998205,1.6909105,-4.7363415,1.892028,True,0.53215146
CH5Ir40NO80,IrO2,110,amines,Methanamine,-2.7661104,-2.591979,-0.1741314,0.03831798,-2.6670823,-2.5168757,False,-4.5443783
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-3.142078,-0.7259883,-2.4160895,0.8796045,-2.4500132,0.99803656,False,-2.7467906
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-0.50492525,-1.6947625,1.1898372,0.042162016,-1.7774,-1.6121249,False,28.220596
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.2458549,-1.2543575,0.008502603,0.38729632,-2.0134583,-0.49525666,True,0.02195374
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.38511908,0.24976325,0.124904916,-0.6299327,-0.14030544,False,1.9996271
CH5Ir40NO80,IrO2,110,amines,Methanamine,-2.769804,-2.6462913,-0.123512745,0.10307325,-2.8483148,-2.4442677,True,-1.1983007
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.854844,-2.8175702,-0.037273884,0.03570167,-2.8875456,-2.7475948,True,-1.0440376
C2H2Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Acetylene,-2.518974,-2.8876393,0.36866522,0.17690998,-3.2343829,-2.5408957,False,2.083914
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-2.521091,2.216968,0.2383639,-2.9882843,-2.0538976,False,9.300771
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.6417942,-0.58667785,-0.055116355,0.15239756,-0.88537705,-0.28797862,True,-0.36166167
C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,-0.23073086,-0.52104664,0.29031578,0.14493981,-0.8051287,-0.23696461,False,2.0030093
C2H4O2,None,None,carbonates_carboxylic-acids_esters,Acetic-acid,0.0,-0.039937258,0.039937258,0.046761785,-0.13159037,0.051715843,True,0.8540576
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-4.4579487,-4.2479696,-0.20997906,0.012146547,-4.2717767,-4.2241626,False,-17.28714
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.0904624,-1.9442711,-0.14619136,2.6922536,-7.2210884,3.3325462,True,-0.05430074
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.1927516,-1.7867526,0.59400094,0.9092273,-3.5688381,-0.0046670437,True,0.653303
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-2.08325,-2.5104375,0.42718744,0.37272665,-3.2409818,-1.7798932,True,1.1461146
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-0.32324103,-1.7648727,1.4416317,0.23515768,-2.2257817,-1.3039637,False,6.1304893
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.1283832,-1.8302686,-0.29811454,0.094170995,-2.0148437,-1.6456934,False,-3.1656725
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7806883,-0.7261491,-2.0545392,1.1089414,-2.8996744,1.4473763,True,-1.8527031
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.9988272,-1.3117075,0.31288028,0.39050114,-2.0770898,-0.54632527,True,0.80122757
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.4747647,-1.4321768,-0.042587876,0.055142447,-1.540256,-1.3240976,True,-0.77232474
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.08462805,-1.2972461,1.212618,0.10596837,-1.5049441,-1.0895481,False,11.443207
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.4706726,-2.9564095,0.48573685,0.42926037,-3.7977598,-2.1150591,True,1.1315669
