System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-1.1976277421500754,-0.36309172616267915,0.36309172616267915
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.6606428026325375,-0.2494203447467953,0.2494203447467953
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.8990148693537776,-0.7765459209895198,0.7765459209895198
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-0.8158791951204876,0.06055495223745311,0.06055495223745311
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.780292026153802,-0.09535514508843335,0.09535514508843335
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.3423445345633809,-0.15938825623925368,0.15938825623925368
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-1.817926121257642,0.03484075019468946,0.03484075019468946
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.3273423479880648,0.45292167197806066,0.45292167197806066
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.458961720292791,0.06418133276201843,0.06418133276201843
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-1.274215500085802,-0.6406456038646411,0.6406456038646411
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-1.9434461958262546,0.18493696381119662,0.18493696381119662
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.4707790857405598,0.011048620357996697,0.011048620357996697
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.6315376353593365,-0.043021996054221745,0.043021996054221745
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.8652394461942094,0.19452541586633743,0.19452541586633743
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-1.9306937940000353,-0.06252889703500841,0.06252889703500841
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.0698758392090895,0.05683338358448964,0.05683338358448964
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.5559255126290736,0.029406821412521822,0.029406821412521822
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.302822487992671,-0.24684514347973163,0.24684514347973163
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.624050498363431,0.001352190616671578,0.001352190616671578
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.470672607421875,-2.820416473489786,-0.34974386606791086,0.34974386606791086
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.4878682494163513,-0.745462058674093,-0.25759380925774167,0.25759380925774167
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-2.7210303385782026,-0.009958370499589364,0.009958370499589364
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.4718315899372101,-0.29803470449041924,0.17379688544679084,0.17379688544679084
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.4163715839385986,-1.4038289958562018,0.012542588082396833,0.012542588082396833
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-2.7773914337158203,-2.770920383871271,0.00647104984454927,0.00647104984454927
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-0.4890883266925812,-0.9416953088798437,-0.4526069821872625,0.4526069821872625
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-2.341076135635376,-0.8894079667816186,1.4516681688537574,1.4516681688537574
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-0.3232410252094269,-0.31512628282871447,0.008114742380712414,0.008114742380712414
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.8311126232147217,-2.794153645611914,0.03695897760280786,0.03695897760280786
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.2792682647705078,-0.5492236264267376,0.7300446383437702,0.7300446383437702
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.9233978986740112,-2.4156047833121193,-0.492206884638108,0.492206884638108
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.1561923027038574,-2.556755160742796,-0.40056285803893843,0.40056285803893843
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.4217197895050049,-1.0149760957476701,-0.5932563062426652,0.5932563062426652
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.3821013271808624,-1.6803122461969906,-1.2982109190161282,1.2982109190161282
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-1.0235742330551147,-0.8762819759094782,0.14729225714563654,0.14729225714563654
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-2.0178627967834473,-0.7555586039215996,1.2623041928618477,1.2623041928618477
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.5634293556213379,-1.0965741196473573,-0.5331447640260194,0.5331447640260194
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,-0.25239330530166626,-0.43376653434779655,-0.1813732290461303,0.1813732290461303
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.9194198250770569,-0.8783650963782748,0.04105472869878213,0.04105472869878213
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-0.30235400795936584,-0.5220077246876826,-0.2196537167283168,0.2196537167283168
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.34245041012763977,-0.3423445345633809,0.00010587556425889488,0.00010587556425889488
CH3NO81Ru40,RuO2,110,amides,Formamide,-1.3570019006729126,-1.6773827657702896,-0.32038086509737695,0.32038086509737695
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.2037107944488525,-1.2272168080470465,-0.02350601359819393,0.02350601359819393
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-2.5845360857856576,0.12653588229295565,0.12653588229295565
