formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-1.7126536,-1.078244,1.096971,-3.862717,0.43740964,True,-0.9829284
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.827016,-0.30655944,1.0631386,-3.9107676,0.25673568,True,-0.28835323
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.6296881,-1.1115912,1.1371666,-3.8585348,0.5991584,True,-0.97750956
C2H5N,None,None,imines,Ethanimine,0.0,-0.94870925,0.94870925,0.87118685,-2.6562355,0.75881696,True,1.0889848
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.7710882,-0.30839145,1.0604193,-3.8495102,0.3073336,True,-0.2908203
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-1.0494516,0.86195487,0.70216215,-2.4256895,0.32678628,True,1.2275724
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-1.9529872,0.12427187,1.0154837,-3.9433355,0.037361026,True,0.122377016
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.7699336,0.46059453,1.062297,-3.8520355,0.31216848,True,0.4335836
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-1.6220587,-0.56365526,1.1520201,-3.8800182,0.6359006,True,-0.48927554
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.9536954,-1.38403,0.9876919,-3.8895717,-0.017819285,True,-1.4012771
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-1.5696267,1.0449278,1.1426827,-3.8092847,0.6700314,True,0.9144515
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.948585,0.5599889,0.76390487,-2.4458385,0.54866856,True,0.7330611
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-1.2611548,1.1862661,0.6381124,-2.5118551,-0.010454416,True,1.8590236
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.7637994,0.92431766,1.0620961,-3.8455079,0.317909,True,0.87027687
