System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-0.917657384539325,-0.08312136855192875,0.08312136855192875
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.5549777204723796,-0.1437552625866374,0.1437552625866374
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.5339164178330975,-0.4114474694688397,0.4114474694688397
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-0.8406915936557198,0.0357425537022209,0.0357425537022209
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.779065931007608,-0.09412904994223936,0.09412904994223936
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.38814293621544493,-0.20518665789131774,0.20518665789131774
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-1.9828662273384907,-0.13009935588615917,0.13009935588615917
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.612151497203513,0.16811252276261257,0.16811252276261257
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.5064287393415725,0.01671431371323706,0.01671431371323706
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-1.0775959768834582,-0.4440260806622973,0.4440260806622973
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-2.1218103204278123,0.006572839209638914,0.006572839209638914
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.40616258205136546,0.07566512404719106,0.07566512404719106
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.5906232777915648,-0.002107638486450014,0.002107638486450014
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.8096109526431974,0.2501539094173495,0.2501539094173495
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-2.014723611435329,-0.14655871447030222,0.14655871447030222
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.0826529461173777,0.04405627667620138,0.04405627667620138
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.6105489311339625,-0.02521659709236701,0.02521659709236701
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.180584754730262,-0.12460741021732247,0.12460741021732247
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.5883915444428567,0.037011144537245855,0.037011144537245855
