formula,material,surface,molecule_group,molecule,state,y_true,y_mean,y_std,y_min,y_max,in_interval,error,split,dissociation,norm_res
C2H7NRu48,Ru,110,amines,Ethanamine,relaxed,-1.2719022,-1.1420137,0.8879094,-2.882316,0.5982888,True,-0.12988853,train,tensor([False]),-0.1462858
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,initial,0.0,0.029672861,0.8879094,-1.7106296,1.7699753,True,-0.029672861,train,tensor([False]),-0.033418793
CH3N,None,None,imines,Methanimine,initial,0.0,-0.0098231435,0.8879094,-1.7501256,1.7304792,True,0.0098231435,train,tensor([False]),0.011063227
CH2Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,-0.9446554,-0.94580126,0.8879094,-2.6861038,0.7945012,True,0.0011458397,train,tensor([False]),0.0012904917
C3H8ORu48,Ru,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,-0.71359706,-0.47849536,0.8879094,-2.2187977,1.2618071,True,-0.2351017,train,tensor([False]),-0.26478118
C3H6ORu48,Ru,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,-0.20011741,-0.42813522,0.8879094,-2.1684377,1.3121672,True,0.2280178,train,tensor([False]),0.256803
C2H6S,None,None,thiols_thials_thioketones_thioethers,Ethanethiol,initial,0.0,0.02710867,0.8879094,-1.7131938,1.7674111,True,-0.02710867,train,tensor([False]),-0.030530896
C2H6Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,-1.2489325,-1.0886348,0.8879094,-2.8289373,0.6516676,True,-0.16029763,train,tensor([False]),-0.18053377
CH2Ir48O2,Ir,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,-0.24098322,-0.42859632,0.8879094,-2.1688988,1.3117061,True,0.1876131,train,tensor([False]),0.21129757
CH3NORu48,Ru,110,oximes,Formaldoxime,initial,-1.3249899,-1.182749,0.8879094,-2.9230514,0.5575534,True,-0.14224088,train,tensor([False]),-0.16019751
