formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.8589952,0.06809759,0.13394819,-3.1215336,-2.5964568,True,0.50838757
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.8213375,-0.31223798,1.2834791,-4.3369565,0.6942816,True,-0.24327469
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.1516285,-0.58965087,1.0695482,-4.247943,-0.055313826,True,-0.55130833
C2H5N,None,None,imines,Ethanimine,0.0,0.00065636635,-0.00065636635,0.004328129,-0.007826766,0.009139499,True,-0.1516513
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.3392553,-0.74022436,0.630738,-2.575502,-0.10300875,True,-1.1735845
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5474875,0.35999078,0.21682334,-0.9724612,-0.12251374,True,1.6602954
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.797479,0.9687636,0.72857726,-4.2254906,-1.3694675,True,1.3296648
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.1486567,-0.16068232,1.1958324,-3.4924884,1.1951748,True,-0.1343686
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-1.0044962,-1.1812178,0.7395127,-2.453941,0.44494867,True,-1.5972922
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.7345673,-1.6031581,1.315712,-4.3133626,0.84422815,True,-1.2184719
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.58078545,0.0560866,0.9239363,-2.3917007,1.2301297,True,0.060703967
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.6344669,0.24587083,0.2944833,-1.2116542,-0.057279587,True,0.8349228
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.850752,0.77586335,0.6754235,-2.174582,0.47307813,True,1.1487064
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0969867,0.25750488,0.47241935,-2.0229287,-0.1710447,True,0.5450769
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.7725585,0.5145893,0.8233556,-2.3863356,0.84121853,True,0.62499034
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7033572,-0.40418744,0.37859523,-2.4454038,-0.96131057,True,-1.0675979
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.346515,0.15868545,0.10865674,-1.5594823,-1.1335478,True,1.460429
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-0.9588182,-0.06097269,0.19589865,-1.3427796,-0.5748568,True,-0.3112461
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.6564717,0.08193731,0.17181537,-2.9932299,-2.3197136,True,0.47689164
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.5386733,0.34896618,0.45228004,-1.4251422,0.3477956,True,0.77157104
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3769053,0.0005376339,0.11493202,-1.6021721,-1.1516385,True,0.0046778424
