System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7376527786254883,-2.790235144488747,-0.05258236586325893,0.05258236586325893
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.987292766571045,-2.0293737919927937,-0.04208102542174874,0.04208102542174874
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-2.0178627967834473,-1.1797771859103534,0.8380856108730939,0.8380856108730939
CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,-1.9546602964401245,-2.4174361004131875,-0.46277580397306295,0.46277580397306295
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881102800369263,-2.117826338948717,-0.2297160589117908,0.2297160589117908
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.4747647047042847,-1.3009941045665414,0.17377060013774326,0.17377060013774326
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.7939477562904358,-0.9769147364324127,-0.18296698014197688,0.18296698014197688
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.854844093322754,-2.790235144488747,0.0646089488340067,0.0646089488340067
CH5Ir40NO80,IrO2,110,amines,Methanamine,-2.769804000854492,-2.7566161930893074,0.0131878077651848,0.0131878077651848
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.1660232543945312,-3.2148647541001054,-0.048841499705574165,0.048841499705574165
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8221453428268433,-0.9198531676827173,-0.09770782485587404,0.09770782485587404
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-1.9985452890396118,-2.116739026073912,-0.11819373703430003,0.11819373703430003
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.2792682647705078,-1.280072397069759,-0.0008041322992511368,0.0008041322992511368
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-1.715564489364624,-1.7404994381019199,-0.024934948737295848,0.024934948737295848
CH5Ir40NO80,IrO2,110,amines,Methanamine,-2.7799482345581055,-2.7566161930893074,0.02333204146879808,0.02333204146879808
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-3.0061304569244385,-3.1345408662700436,-0.1284104093456051,0.1284104093456051
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158658504486084,-2.0611669712609872,1.1546988791876212,1.1546988791876212
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7551279067993164,-1.6481802761183033,0.1069476306810131,0.1069476306810131
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-1.2038884162902832,-1.2567832781932822,-0.05289486190299897,0.05289486190299897
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.8311126232147217,-1.6319622690370394,1.1991503541776822,1.1991503541776822
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-2.0159335136413574,-1.9575714948870298,0.05836201875432767,0.05836201875432767
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-3.477344036102295,-3.3369965159754855,0.1403475201268094,0.1403475201268094
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-1.3276252746582031,-1.2826699601035045,0.04495531455469859,0.04495531455469859
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158658504486084,-3.092938169158387,0.12292768129022136,0.12292768129022136
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-1.626952052116394,-1.672853714928987,-0.045901662812593,0.045901662812593
CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.292144298553467,-2.299820584465479,-0.007676285912012304,0.007676285912012304
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.3876349925994873,-2.1271486576313503,0.260486334968137,0.260486334968137
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.6417942047119141,-0.6286410118643033,0.01315319284761074,0.01315319284761074
CH3NO80Ru40,RuO2,110,imines,Methanimine,-1.9970873594284058,-1.9233242611707135,0.07376309825769223,0.07376309825769223
C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-2.5933847427368164,-2.9203004144657143,-0.3269156717288979,0.3269156717288979
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.5394166707992554,-0.5672444079946857,-0.027827737195430302,0.027827737195430302
CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,-1.9834661483764648,-1.968184670415643,0.01528147796082191,0.01528147796082191
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976078033447,-2.8074341777982355,-0.016536569994890726,0.016536569994890726
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.7347290515899658,-0.7805104614773555,-0.04578140988738966,0.04578140988738966
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,-1.2030253410339355,-1.293121688473292,-0.09009634743935635,0.09009634743935635
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.9988272190093994,-1.1081891190743924,-0.10936190006499302,0.10936190006499302
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.9463276863098145,-2.1016788854525537,-0.1553511991427392,0.1553511991427392
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-1.766217564663667,0.3621655949737841,0.3621655949737841
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.5634293556213379,-1.3481594403618828,-0.784730084740545,0.784730084740545
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-2.42152738571167,-2.154105602366881,0.2674217833447887,0.2674217833447887
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-1.5412219762802124,-1.7404994381019199,-0.19927746182170747,0.19927746182170747
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-1.9378560781478882,-2.2697182417959656,-0.3318621636480774,0.3318621636480774
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,-1.9818201065063477,-2.0131568295272384,-0.031336723020890744,0.031336723020890744
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.8227038383483887,-1.41243822302107,0.41026561532731876,0.41026561532731876
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.2037107944488525,-1.215029051768493,-0.011318257319640423,0.011318257319640423
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-3.1487274169921875,-2.7309970288571037,0.4177303881350838,0.4177303881350838
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5916978120803833,-1.5770121207830456,0.014685691297337655,0.014685691297337655
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.765001058578491,-2.4776534171973346,0.28734764138115665,0.28734764138115665
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-1.0374960899353027,-1.1463282066944878,-0.10883211675918503,0.10883211675918503
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.109855704964705,0.01685351782887423,0.01685351782887423
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.3215454816818237,-1.429314746239374,-0.10776926455755031,0.10776926455755031
C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-2.866476058959961,-2.7378976401573496,0.12857841880261134,0.12857841880261134
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153244018555,-2.459128034121928,-0.6304127097200727,0.6304127097200727
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.8044032454490662,-0.7634351490904123,0.04096809635865384,0.04096809635865384
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-1.6991528272628784,-1.6971851201411052,0.001967707121773188,0.001967707121773188
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.1499013900756836,-1.215029051768493,-0.06512766169280937,0.06512766169280937
CH4N2O80Ru40,RuO2,110,amidines,Formimidamide,-1.498257040977478,-1.8614471460822166,-0.3631901051047386,0.3631901051047386
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-3.367225408554077,-3.2435727149047935,0.12365269364928366,0.12365269364928366
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-2.215564250946045,-2.1923185815395136,0.023245669406531277,0.023245669406531277
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-0.6878052353858948,-1.082541810253442,-0.3947365748675473,0.3947365748675473
CH3NO80Ru40,RuO2,110,imines,Methanimine,-1.9970873594284058,-1.8803040085354086,0.11678335089299718,0.11678335089299718
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.8486064672470093,-1.84092855218526,0.0076779150617491965,0.0076779150617491965
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.5285320281982422,-1.1480985781719468,-0.6195665499737046,0.6195665499737046
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-3.286905288696289,-2.1060883164222517,1.1808169722740374,1.1808169722740374
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450718879699707,-1.7109363332654324,0.03413555470453833,0.03413555470453833
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382372617721558,-1.7464458229700517,-0.008208561197895925,0.008208561197895925
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-1.0235742330551147,-1.2572746558169463,-0.23370042276183156,0.23370042276183156
