formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.8474712,0.05657363,0.20512399,-3.2495143,-2.4454281,True,0.2758021
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.7304714,-0.40310407,1.2514985,-4.1834087,0.72246575,True,-0.32209712
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.8809584,-0.8603209,1.1453295,-4.1258044,0.36388743,True,-0.75115585
C2H5N,None,None,imines,Ethanimine,0.0,-0.00060367584,0.00060367584,0.0061164666,-0.012591951,0.011384599,True,0.09869683
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.4700269,-0.60945284,0.52192175,-2.4929934,-0.44706023,True,-1.1677092
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5808131,0.3933164,0.25620276,-1.0829705,-0.07865572,True,1.5351763
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.6245403,0.795825,0.69488984,-3.9865246,-1.2625562,True,1.1452534
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.407321,0.09798193,1.061084,-3.4870458,0.6724038,True,0.09234135
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.93620396,-1.24951,0.9258905,-2.7509494,0.87854147,True,-1.3495225
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.6423286,-1.6953968,1.020661,-3.6428242,0.35816705,True,-1.6610773
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7992942,0.27459532,0.8289158,-2.423969,0.82538074,True,0.3312705
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.5097252,0.121129155,0.31708235,-1.1312066,0.111756206,True,0.38201165
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.8056277,0.73073906,0.6454294,-2.0706692,0.4594139,True,1.1321751
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.1797935,0.3403117,0.6621157,-2.4775403,0.1179533,True,0.5139762
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.8335661,0.5755969,0.82911146,-2.4586246,0.7914924,True,0.6942335
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.664696,-0.44284868,0.3326364,-2.3166633,-1.0127287,True,-1.3313297
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3733358,0.18550622,0.1058907,-1.5808816,-1.1657901,True,1.7518651
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-0.9221038,-0.097687066,0.23426747,-1.381268,-0.46293956,True,-0.41698945
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.7241971,0.14966273,0.27520585,-3.2636006,-2.1847937,True,0.54382104
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.5293872,0.33968008,0.41976035,-1.3521175,0.29334313,True,0.80922383
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3393335,-0.037034154,0.13284917,-1.5997179,-1.0789492,True,-0.27876842
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.8009598,-0.41490602,0.328465,-3.4447513,-2.1571684,True,-1.2631665
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.6145548,-0.082627654,0.42183372,-2.4413488,-0.7877607,True,-0.19587731
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.76088923,0.6466169,0.6395438,-2.014395,0.4926166,True,1.0110596
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.5433681,0.40801227,0.27305907,-1.0785639,-0.008172333,True,1.4942272
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.7472104,-0.035941362,0.5855381,-2.894865,-0.59955573,True,-0.06138177
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.7426034,0.32445464,0.5887444,-1.8965424,0.4113356,True,0.5510959
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.6640003,-0.3232925,0.33209366,-2.3149037,-1.0130967,True,-0.9734979
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.005892515,0.005892515,0.0063658115,-0.018369507,0.0065844757,True,0.9256503
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.93442327,0.6690335,0.92951816,-2.756279,0.8874324,True,0.7197638
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.7198198,-0.07412797,0.2711635,-1.2513002,-0.18833935,True,-0.27337003
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.8814974,1.7153504,0.20755257,-2.2883005,-1.4746944,False,8.264655
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.8009598,-0.16599655,0.32846504,-3.4447513,-2.1571684,True,-0.5053705
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.9090152,-0.49300718,0.11691518,-3.1381688,-2.6798615,False,-4.2167935
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.32170606,-0.0015104115,0.17860162,-0.6717652,0.028353125,True,-0.008456875
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.8607664,-0.02734387,0.56999046,-2.9779477,-0.7435851,True,-0.047972504
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.712052,2.1847868,0.26436612,-3.2302098,-2.1938944,False,8.264247
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.3859303,-0.30083513,0.26238924,-2.9002132,-1.8716474,True,-1.1465224
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.5658394,0.44337046,0.39906612,-1.3480091,0.21633023,True,1.1110201
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.52387804,0.3264042,0.3660269,-1.2412908,0.19353473,True,0.8917492
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.7992942,-1.6111946,0.8289158,-2.423969,0.82538074,True,-1.9437374
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2218596,0.019558787,0.047168728,-1.3143103,-1.1294088,True,0.4146558
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.49512428,0.02219066,0.23858494,-0.9627508,-0.027497798,True,0.09300948
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-1.0026456,0.26970118,0.9060616,-2.7785263,0.7732351,True,0.29766318
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.4496143,-0.010345697,0.46169814,-3.3545427,-1.5446858,True,-0.022407925
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-1.4912084,-2.2717116,0.78050315,0.75517255,-3.7518497,-0.7915734,True,1.0335428
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.1002958,-1.9456902,-0.15460563,0.99933106,-3.904379,0.0129987,True,-0.15470912
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.3046093,-0.33876908,0.03415978,0.19890544,-0.72862375,0.05108559,True,0.17173879
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.2685277,-0.39389026,0.12536258,0.22611476,-0.83707523,0.04929468,True,0.5544201
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-0.92279387,0.61867094,1.1964815,-3.2678976,1.4223099,True,0.51707524
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.5501872,-1.8040777,0.2538905,0.7402397,-3.2549477,-0.35320795,True,0.3429842
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.009987235,0.009987235,0.006482537,-0.022693008,0.002718537,True,1.5406368
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.0831358,-1.680584,-0.4025519,0.30749956,-2.2832832,-1.0778848,True,-1.3091137
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,-0.64916146,-0.5609035,-0.08825797,0.34364522,-1.2344482,0.112641156,True,-0.25682876
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.1033635,-1.681204,-0.42215955,0.3079925,-2.2848692,-1.0775387,True,-1.3706813
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.7750492,-0.5825897,-0.19245952,0.16282126,-0.90171933,-0.26346,True,-1.1820294
C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-2.5933847,-1.973646,-0.6197387,0.19692126,-2.3596117,-1.5876803,False,-3.1471395
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-1.5593495,-1.2109767,-0.34837282,0.84610796,-2.8693485,0.44739497,True,-0.41173565
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.1714629,-0.6067147,-0.56474817,0.26426536,-1.1246748,-0.088754594,False,-2.1370497
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-1.0374961,-0.7992942,-0.23820192,0.8289158,-2.423969,0.82538074,True,-0.28736565
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.135341,-2.3241239,1.1887828,0.8422452,-3.9749246,-0.67332315,True,1.411445
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.0904624,-2.561694,0.47123146,0.73080736,-3.9940763,-1.1293114,True,0.6448094
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.338841,-1.9665141,0.62767315,0.32017747,-2.5940619,-1.3389663,False,1.9603914
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.6719637,-1.0288411,-1.6431226,1.3411741,-3.6575427,1.5998603,True,-1.2251374
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.24033412,-0.42495257,0.18461844,0.24120982,-0.8977238,0.04781869,True,0.76538527
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7806883,-0.92532253,-1.8553658,0.9611561,-2.8091884,0.9585434,True,-1.930348
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-2.7578125,0.5720985,0.95477986,-4.629181,-0.886444,True,0.5991941
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-1.3939513,-1.084276,-0.30967534,0.75783247,-2.5696278,0.40107572,True,-0.40863296
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.8780565,-2.5451472,-0.33290935,0.31337836,-3.1593688,-1.9309256,True,-1.0623239
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.009987235,0.009987235,0.006482537,-0.022693008,0.002718537,True,1.5406368
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.32206786,0.12809175,0.17965642,-0.67419446,0.030058712,True,0.71298176
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-1.0898432,-1.105814,0.015970826,0.31934217,-1.7317246,-0.47990334,True,0.050011642
CH4O,None,None,alcohols_aldehydes_ketones_ethers,Methanol,0.0,-0.0044238567,0.0044238567,0.0062106755,-0.016596781,0.0077490676,True,0.7122988
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.1280098,1.9163921,1.3841538,-4.8409514,0.58493185,True,1.3845224
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-0.18160242,-0.4288357,0.24723327,0.2590174,-0.93650985,0.07883847,True,0.9545045
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.46923956,-0.48643935,0.017199785,0.26202637,-1.000011,0.027132332,True,0.065641426
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-2.6552165,2.3510935,0.2928729,-3.2292473,-2.0811856,False,8.027692
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.5694237,-1.6752934,0.10586977,0.46709296,-2.5907958,-0.7597912,True,0.22665675
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-0.42302877,-2.215186,1.7921574,0.39221808,-2.9839334,-1.4464387,False,4.5692883
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-2.337632,-2.5471358,0.20950389,0.34270796,-3.2188435,-1.8754282,True,0.611319
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.81660837,-2.2462845,1.429676,1.0287616,-4.262657,-0.22991157,True,1.3897059
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.0012183189,0.0012183189,0.006373723,-0.013710816,0.0112741785,True,0.19114715
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.4508537,-1.4286282,-0.0222255,0.47249594,-2.3547204,-0.5025361,True,-0.047038496
C2H4S,None,None,thiols_thials_thioketones_thioethers,Ethanethial,0.0,0.009942174,-0.009942174,0.0066535706,-0.003098825,0.022983173,True,-1.4942614
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.7018833,-1.6111206,-0.090762734,0.26940057,-2.1391459,-1.0830954,True,-0.33690625
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-0.3526405,-0.4162454,0.06360489,0.25344765,-0.91300285,0.08051202,True,0.25095868
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-0.4249491,-0.2896514,-0.13529772,0.19504263,-0.67193496,0.092632145,True,-0.6936828
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8519329,-1.5365777,-0.31535518,0.39472926,-2.310247,-0.76290834,True,-0.79891515
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.0918964,-1.1358941,0.043997645,0.7107404,-2.5289452,0.2571571,True,0.06190396
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.6451003,-2.548399,1.9032986,0.9548089,-4.4198246,-0.67697346,False,1.9933817
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.3113749,0.0020358562,1.2714846,-3.8034847,1.1807349,True,0.0016011647
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-2.1629596,-2.114542,-0.04841757,0.34654498,-2.7937703,-1.4353138,True,-0.1397151
CH2O,None,None,alcohols_aldehydes_ketones_ethers,Formaldehyde,0.0,-0.0017778873,0.0017778873,0.0066004484,-0.014714766,0.011158992,True,0.26935858
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-0.3384558,-0.90373266,0.56527686,0.8609684,-2.5912309,0.78376544,True,0.65655935
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1359258,-1.6463847,-0.48954105,0.59766936,-2.8178167,-0.4749527,True,-0.8190834
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.37239966,-0.32206786,-0.0503318,0.17965642,-0.67419446,0.030058712,True,-0.28015587
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.834536,-0.78238606,-0.05214995,0.52542835,-1.8122257,0.24745357,True,-0.09925226
CH5NO80Ru40,RuO2,110,amines,Methanamine,-2.0607924,-1.6423829,-0.4184096,0.36501366,-2.3578095,-0.92695606,True,-1.1462847
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.8205998,-0.7006103,-0.119989514,0.34838992,-1.3834546,-0.017765999,True,-0.34441155
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.2184308,-1.8285942,0.61016345,1.1357939,-4.0547504,0.39756203,True,0.53721315
CH3NO81Ru40,RuO2,110,amides,Formamide,-1.3570019,-1.4838212,0.12681925,0.30089012,-2.0735657,-0.8940765,True,0.4214803
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.7127573,-0.19575381,0.53639865,-3.7640986,-1.6614159,True,-0.3649409
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-3.00132,-1.5074369,-1.493883,0.77307117,-3.0226564,0.0077826977,True,-1.9324003
