System,Material,Surface,Molecule Group,Molecule,True_eV,Prediction_eV,Error_eV,Abs_error_eV
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.8345360159873962,-0.9156452761174023,-0.08110926013000608,0.08110926013000608
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-2.411222457885742,-2.465840338216367,-0.05461788033062476,0.05461788033062476
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246894836425781,-0.5563342913528686,-0.4338653429886108,0.4338653429886108
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.8764341473579407,-0.8317770962007671,0.044657051157173555,0.044657051157173555
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.6849368810653687,-1.7946905396495367,-0.10975365858416808,0.10975365858416808
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.1829562783241272,-0.4371987330664524,-0.2542424547423252,0.2542424547423252
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8527668714523315,-1.9660520689949408,-0.11328519754260924,0.11328519754260924
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.7802640199661255,-1.3765270236448686,0.4037369963212569,0.4037369963212569
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.5231430530548096,-2.520595838525878,0.002547214528931363,0.002547214528931363
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.6335698962211609,-0.9478272910182568,-0.3142573947970959,0.3142573947970959
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.128383159637451,-2.0883032394117436,0.04007992022570761,0.04007992022570761
C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,-0.4818277060985565,-0.44782143630573046,0.03400626979282606,0.03400626979282606
CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-1.5885156393051147,-1.583177226312273,0.005338412992841768,0.005338412992841768
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-3.059764862060547,-2.874514457078476,0.1852504049820709,0.1852504049820709
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-1.8681648969650269,-1.907526512905406,-0.039361615940379124,0.039361615940379124
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-2.126709222793579,-2.1232705112906842,0.0034387115028948756,0.0034387115028948756
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.5853323340415955,-0.630729488319048,-0.0453971542774525,0.0453971542774525
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-3.0559773445129395,-3.0540966627386297,0.0018806817743097781,0.0018806817743097781
CH3Ir40NO81,IrO2,110,amides,Formamide,-3.6254026889801025,-3.673953559016809,-0.04855087003670633,0.04855087003670633
CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,-2.470672607421875,-2.867149691344821,-0.3964770839229459,0.3964770839229459
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.4878682494163513,-1.069797305549855,-0.5819290561335038,0.5819290561335038
C2H7Ir40NO80,IrO2,110,amines,Ethanamine,-2.7110719680786133,-2.667694597155787,0.04337737092282623,0.04337737092282623
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.4718315899372101,-0.25298998861035216,0.21884160132685793,0.21884160132685793
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.4163715839385986,-1.4166602581120742,-0.000288674173475556,0.000288674173475556
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-2.7773914337158203,-2.7685250755239394,0.008866358191880863,0.008866358191880863
CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,-0.4890883266925812,-0.836624956378273,-0.3475366296856919,0.3475366296856919
